#HEADER
Analysis
Version,1.4.0,1.04
Filename,A519_Pb-2531.TXT
MethodName,PbFaraday_Pbc3Line.TIMSAM
MethodPath,C:\IsoLinx\Projects\RIGL.Pro\Methods
IsoWorksMethod,PbFaraday_Pbc3Line
FolderPath,C:\IsoLinx\Projects\RIGL.Pro\Analysis\T0039_HiPb981DblSpk\A519_Pb.RAW
Corrected,Yes
BChannels,Yes
TimeZero, December 27, 2021 12:39:21 PM.464

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,31.3000
L5,F,1e+11,1.000000000,1.000000000,0.0000
L4,F,1e+11,1.000362239,1.000000000,0.0000
L3,F,1e+11,1.001916859,1.000000000,0.0000
L2,F,1e+11,0.998704526,1.000000000,0.0000
Ax,F,1e+11,0.994221629,1.000000000,0.0000
H1,F,1e+11,1.004330622,1.000000000,0.0000
H2,F,1e+11,0.967642535,1.000000000,0.0000
H3,F,1e+11,0.988378437,1.000000000,0.0000
H4,F,1e+11,0.996368444,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,L5,L4,L3,L2,Ax,H1,H2,H3,H4,L5.B,L4.B,L3.B,L2.B,Ax.B,H1.B,H2.B,H3.B,H4.B
BL3, 1, 3, 1, BL3, 205.5000, 249.8325402, 0.000000000000e+000, -5.783882828523e-006, 3.598820233495e-006, -3.103919243643e-006, 4.037770721605e-006, 1.299111625924e-005, 8.715504340602e-005, 3.628357166870e-005, 1.778036322399e-005, 3.501655927767e-006, -5.783882828523e-006, 3.598820233495e-006, -3.103919243643e-006, 4.037770721605e-006, 1.299111625924e-005, 8.715504340602e-005, 3.628357166870e-005, 1.778036322399e-005, 3.501655927767e-006
BL4, 1, 3, 1, BL4, 206.5000, 255.8463249, 0.000000000000e+000, 9.424678060466e-006, -6.730080029894e-006, 8.149340270313e-007, 2.284489479721e-005, 2.692515001558e-005, 1.022151614471e-004, 3.617678888271e-005, -3.077170089281e-006, 4.577083205002e-006, 9.424678060466e-006, -6.730080029894e-006, 8.149340270313e-007, 2.284489479721e-005, 2.692515001558e-005, 1.022151614471e-004, 3.617678888271e-005, -3.077170089281e-006, 4.577083205002e-006
BL1, 1, 4, 1, BL1, 203.5000, 281.6202832, 0.000000000000e+000, -6.727799741723e-006, -5.961182368219e-006, -2.599501430199e-006, -2.032862809181e-006, 1.871921801034e-006, 4.710077438082e-006, 1.758288389285e-005, 3.396555344401e-005, 4.100334787041e-005, -6.727799741723e-006, -5.961182368219e-006, -2.599501430199e-006, -2.032862809181e-006, 1.871921801034e-006, 4.710077438082e-006, 1.758288389285e-005, 3.396555344401e-005, 4.100334787041e-005
BL2, 1, 4, 1, BL2, 204.5000, 287.6345255, 0.000000000000e+000, -5.149490783778e-007, -3.026976737156e-006, 3.211462808390e-006, -1.385672532812e-006, 6.464455431633e-006, 2.473459211243e-005, 3.876042277117e-005, 5.094474691249e-005, 4.220211887378e-005, -5.149490783778e-007, -3.026976737156e-006, 3.211462808390e-006, -1.385672532812e-006, 6.464455431633e-006, 2.473459211243e-005, 3.876042277117e-005, 5.094474691249e-005, 4.220211887378e-005
BL3, 1, 4, 1, BL3, 205.5000, 293.6484414, 0.000000000000e+000, 1.037731999290e-006, 3.925750076081e-007, 7.487066531095e-006, 1.386451203721e-005, 2.533614338977e-005, 1.179483637607e-004, 5.849574320268e-005, 4.178437029772e-005, -7.913041058834e-007, 1.037731999290e-006, 3.925750076081e-007, 7.487066531095e-006, 1.386451203721e-005, 2.533614338977e-005, 1.179483637607e-004, 5.849574320268e-005, 4.178437029772e-005, -7.913041058834e-007
BL4, 1, 4, 1, BL4, 206.5000, 299.6622294, 0.000000000000e+000, 4.493243253427e-006, 1.283896221443e-005, 7.614585600932e-006, 2.574884149024e-005, 3.149331561856e-005, 1.293370377461e-004, 3.406926366130e-005, 9.911527492665e-007, 4.744635426208e-006, 4.493243253427e-006, 1.283896221443e-005, 7.614585600932e-006, 2.574884149024e-005, 3.149331561856e-005, 1.293370377461e-004, 3.406926366130e-005, 9.911527492665e-007, 4.744635426208e-006
BL1, 1, 5, 1, BL1, 203.5000, 325.4103642, 0.000000000000e+000, -8.285698572422e-006, 4.552954610943e-006, 1.754363964115e-006, -8.281843292866e-006, 4.153525358522e-007, 9.498065755471e-006, 2.299405744525e-005, 4.242085673241e-005, 5.917721455126e-005, -8.285698572422e-006, 4.552954610943e-006, 1.754363964115e-006, -8.281843292866e-006, 4.153525358522e-007, 9.498065755471e-006, 2.299405744525e-005, 4.242085673241e-005, 5.917721455126e-005
BL2, 1, 5, 1, BL2, 204.5000, 331.4240586, 0.000000000000e+000, 7.003001377984e-006, 4.581376643794e-006, 7.524636285881e-006, 1.340052630578e-005, 1.871097197313e-005, 4.397062909156e-005, 5.352626787397e-005, 7.280763253529e-005, 4.352660773888e-005, 7.003001377984e-006, 4.581376643794e-006, 7.524636285881e-006, 1.340052630578e-005, 1.871097197313e-005, 4.397062909156e-005, 5.352626787397e-005, 7.280763253529e-005, 4.352660773888e-005
BL3, 1, 5, 1, BL3, 205.5000, 337.4375468, 0.000000000000e+000, 2.096139186015e-006, -4.798844563312e-006, 1.371646269612e-006, 6.675503824243e-006, 2.566145172349e-005, 1.469900671033e-004, 7.630978760644e-005, 5.019186873515e-005, 1.224920148173e-005, 2.096139186015e-006, -4.798844563312e-006, 1.371646269612e-006, 6.675503824243e-006, 2.566145172349e-005, 1.469900671033e-004, 7.630978760644e-005, 5.019186873515e-005, 1.224920148173e-005
BL4, 1, 5, 1, BL4, 206.5000, 343.4508051, 0.000000000000e+000, -4.573080700405e-007, 1.609624352211e-005, 1.140265746540e-005, 3.056326707676e-005, 4.346020797985e-005, 1.665106424000e-004, 4.774274189214e-005, 8.678862022587e-007, 6.846594399075e-007, -4.573080700405e-007, 1.609624352211e-005, 1.140265746540e-005, 3.056326707676e-005, 4.346020797985e-005, 1.665106424000e-004, 4.774274189214e-005, 8.678862022587e-007, 6.846594399075e-007
BL1, 1, 6, 1, BL1, 203.5000, 369.1912923, 0.000000000000e+000, 5.404859586975e-006, -4.747500772652e-006, -4.442197189480e-006, -4.838679727307e-006, 1.860222543339e-006, 1.467751715700e-005, 2.497849087399e-005, 5.162255920268e-005, 6.903374458602e-005, 5.404859586975e-006, -4.747500772652e-006, -4.442197189480e-006, -4.838679727307e-006, 1.860222543339e-006, 1.467751715700e-005, 2.497849087399e-005, 5.162255920268e-005, 6.903374458602e-005
BL2, 1, 6, 1, BL2, 204.5000, 375.2048615, 0.000000000000e+000, -4.111151262468e-006, 7.678309037211e-006, 4.955611675405e-006, 7.300050193667e-006, 7.603316886132e-006, 3.570675191375e-005, 4.937177512574e-005, 6.638945046069e-005, 3.957699950210e-005, -4.111151262468e-006, 7.678309037211e-006, 4.955611675405e-006, 7.300050193667e-006, 7.603316886132e-006, 3.570675191375e-005, 4.937177512574e-005, 6.638945046069e-005, 3.957699950210e-005
BL3, 1, 6, 1, BL3, 205.5000, 381.2177660, 0.000000000000e+000, 4.378067835853e-006, 1.461869656671e-006, 1.118867324362e-005, 9.460549519513e-006, 2.572496886709e-005, 1.527947032607e-004, 6.427392783785e-005, 4.170543544440e-005, 1.724145665623e-005, 4.378067835853e-006, 1.461869656671e-006, 1.118867324362e-005, 9.460549519513e-006, 2.572496886709e-005, 1.527947032607e-004, 6.427392783785e-005, 4.170543544440e-005, 1.724145665623e-005
BL4, 1, 6, 1, BL4, 206.5000, 387.2307990, 0.000000000000e+000, -4.507347641866e-006, 1.948366946132e-006, 6.228530455889e-006, 3.656112440553e-005, 4.862429757209e-005, 1.867448110953e-004, 4.060702377715e-005, -1.057357038138e-005, 1.315953899006e-006, -4.507347641866e-006, 1.948366946132e-006, 6.228530455889e-006, 3.656112440553e-005, 4.862429757209e-005, 1.867448110953e-004, 4.060702377715e-005, -1.057357038138e-005, 1.315953899006e-006
BL1, 1, 7, 1, BL1, 203.5000, 412.9986375, 0.000000000000e+000, -8.541741529805e-006, -1.474250434334e-006, 3.377541115259e-006, -4.234893426019e-006, 8.129283940316e-006, 1.639665276665e-005, 2.857421348879e-005, 4.810107576764e-005, 7.525282089774e-005, -8.541741529805e-006, -1.474250434334e-006, 3.377541115259e-006, -4.234893426019e-006, 8.129283940316e-006, 1.639665276665e-005, 2.857421348879e-005, 4.810107576764e-005, 7.525282089774e-005
BL2, 1, 7, 1, BL2, 204.5000, 419.0123074, 0.000000000000e+000, -1.642826941759e-006, 1.494009156538e-005, 4.700690471198e-006, 1.182723332293e-005, 2.153667945589e-005, 3.829039077831e-005, 6.363521735976e-005, 7.137160875005e-005, 4.569343600390e-005, -1.642826941759e-006, 1.494009156538e-005, 4.700690471198e-006, 1.182723332293e-005, 2.153667945589e-005, 3.829039077831e-005, 6.363521735976e-005, 7.137160875005e-005, 4.569343600390e-005
BL3, 1, 7, 1, BL3, 205.5000, 425.0263842, 0.000000000000e+000, -2.580274928204e-006, 1.464399785500e-006, 2.597876294958e-006, 9.249213487259e-006, 3.582486206284e-005, 1.712577395182e-004, 7.781190816925e-005, 4.610158522805e-005, 4.577075402593e-006, -2.580274928204e-006, 1.464399785500e-006, 2.597876294958e-006, 9.249213487259e-006, 3.582486206284e-005, 1.712577395182e-004, 7.781190816925e-005, 4.610158522805e-005, 4.577075402593e-006
BL4, 1, 7, 1, BL4, 206.5000, 431.0398684, 0.000000000000e+000, 6.419165000963e-006, -2.201617639153e-006, 8.946888720116e-006, 3.231357684585e-005, 5.384447061070e-005, 1.871924436168e-004, 5.211348073531e-005, 5.765425142606e-006, 1.169800325121e-005, 6.419165000963e-006, -2.201617639153e-006, 8.946888720116e-006, 3.231357684585e-005, 5.384447061070e-005, 1.871924436168e-004, 5.211348073531e-005, 5.765425142606e-006, 1.169800325121e-005
BL1, 1, 8, 1, BL1, 203.5000, 456.8058626, 0.000000000000e+000, -8.200369551930e-006, -1.648741115499e-006, 1.701518764716e-006, 3.068726451158e-006, 6.416923601854e-006, 1.125790370524e-005, 3.828632794432e-005, 6.042357542394e-005, 7.300220358023e-005, -8.200369551930e-006, -1.648741115499e-006, 1.701518764716e-006, 3.068726451158e-006, 6.416923601854e-006, 1.125790370524e-005, 3.828632794432e-005, 6.042357542394e-005, 7.300220358023e-005
BL2, 1, 8, 1, BL2, 204.5000, 462.8187648, 0.000000000000e+000, -2.548078354989e-006, 3.519237924024e-006, 7.340371748860e-006, 1.588420273070e-005, 8.137615062914e-006, 4.018521727126e-005, 6.448836596711e-005, 8.192156950882e-005, 5.113240695458e-005, -2.548078354989e-006, 3.519237924024e-006, 7.340371748860e-006, 1.588420273070e-005, 8.137615062914e-006, 4.018521727126e-005, 6.448836596711e-005, 8.192156950882e-005, 5.113240695458e-005
BL3, 1, 8, 1, BL3, 205.5000, 468.8317589, 0.000000000000e+000, 1.393471035437e-005, 5.745477642170e-006, 1.104548282873e-005, 2.034419575176e-005, 4.099764901745e-005, 1.765935295246e-004, 8.319311201672e-005, 5.881889348379e-005, 1.714687837515e-005, 1.393471035437e-005, 5.745477642170e-006, 1.104548282873e-005, 2.034419575176e-005, 4.099764901745e-005, 1.765935295246e-004, 8.319311201672e-005, 5.881889348379e-005, 1.714687837515e-005
BL4, 1, 8, 1, BL4, 206.5000, 474.8453948, 0.000000000000e+000, -9.325869597729e-006, -7.839146550383e-006, 4.857361353247e-006, 2.330281872507e-005, 5.768198659669e-005, 2.089595235447e-004, 5.691114496915e-005, 1.184466434602e-007, 2.275691799697e-006, -9.325869597729e-006, -7.839146550383e-006, 4.857361353247e-006, 2.330281872507e-005, 5.768198659669e-005, 2.089595235447e-004, 5.691114496915e-005, 1.184466434602e-007, 2.275691799697e-006
BL1, 1, 9, 1, BL1, 203.5000, 500.5936721, 0.000000000000e+000, 6.108844979958e-006, 2.188758039587e-006, 4.901323288263e-007, 7.663989616481e-006, 3.369075352806e-006, 2.300499642316e-005, 2.918279697670e-005, 5.359988797452e-005, 8.268484323198e-005, 6.108844979958e-006, 2.188758039587e-006, 4.901323288263e-007, 7.663989616481e-006, 3.369075352806e-006, 2.300499642316e-005, 2.918279697670e-005, 5.359988797452e-005, 8.268484323198e-005
BL2, 1, 9, 1, BL2, 204.5000, 506.6057940, 0.000000000000e+000, -2.145468701344e-007, -7.519569829886e-007, 7.647892179236e-007, 1.034245652198e-005, 1.576721997207e-005, 2.996627592619e-005, 5.465254051660e-005, 7.759070390466e-005, 5.281974650332e-005, -2.145468701344e-007, -7.519569829886e-007, 7.647892179236e-007, 1.034245652198e-005, 1.576721997207e-005, 2.996627592619e-005, 5.465254051660e-005, 7.759070390466e-005, 5.281974650332e-005
BL3, 1, 9, 1, BL3, 205.5000, 512.6190598, 0.000000000000e+000, -1.388821251393e-005, -1.023407454924e-005, 6.196356632526e-006, 3.644612305009e-006, 3.019140452894e-005, 1.864109834147e-004, 8.668134912024e-005, 4.582037587092e-005, 9.710519851305e-006, -1.388821251393e-005, -1.023407454924e-005, 6.196356632526e-006, 3.644612305009e-006, 3.019140452894e-005, 1.864109834147e-004, 8.668134912024e-005, 4.582037587092e-005, 9.710519851305e-006
BL4, 1, 9, 1, BL4, 206.5000, 518.6318612, 0.000000000000e+000, 2.850972130877e-006, 9.343296618212e-006, 6.706003983782e-006, 3.176993904644e-005, 5.985413087874e-005, 2.111824406001e-004, 6.184947211834e-005, -8.806121761517e-008, 8.368450423901e-006, 2.850972130877e-006, 9.343296618212e-006, 6.706003983782e-006, 3.176993904644e-005, 5.985413087874e-005, 2.111824406001e-004, 6.184947211834e-005, -8.806121761517e-008, 8.368450423901e-006
BL1, 1, 10, 1, BL1, 203.5000, 544.4046201, 0.000000000000e+000, -6.223477442406e-006, 3.845299571957e-006, 1.134957888171e-006, 1.108033735944e-005, 3.577802554258e-006, 1.726711714924e-005, 3.829995793365e-005, 5.349768211847e-005, 8.233001388279e-005, -6.223477442406e-006, 3.845299571957e-006, 1.134957888171e-006, 1.108033735944e-005, 3.577802554258e-006, 1.726711714924e-005, 3.829995793365e-005, 5.349768211847e-005, 8.233001388279e-005
BL2, 1, 10, 1, BL2, 204.5000, 550.4182901, 0.000000000000e+000, 3.657096462592e-006, -2.003925161104e-006, -4.129637387899e-007, 1.776705912091e-005, 1.545609728343e-005, 3.821557175328e-005, 5.718451586756e-005, 8.501581639597e-005, 5.017264076875e-005, 3.657096462592e-006, -2.003925161104e-006, -4.129637387899e-007, 1.776705912091e-005, 1.545609728343e-005, 3.821557175328e-005, 5.718451586756e-005, 8.501581639597e-005, 5.017264076875e-005
BL3, 1, 10, 1, BL3, 205.5000, 556.4316244, 0.000000000000e+000, -6.850403126644e-006, 3.972846779263e-006, 1.008698453103e-005, 4.210250575592e-007, 2.961784969346e-005, 2.043717213940e-004, 8.590881807329e-005, 5.797664495679e-005, 6.140109794861e-006, -6.850403126644e-006, 3.972846779263e-006, 1.008698453103e-005, 4.210250575592e-007, 2.961784969346e-005, 2.043717213940e-004, 8.590881807329e-005, 5.797664495679e-005, 6.140109794861e-006
BL4, 1, 10, 1, BL4, 206.5000, 562.4450443, 0.000000000000e+000, -1.079400358161e-006, 1.081413388265e-005, 1.196475606836e-005, 3.464697417900e-005, 6.130117921659e-005, 2.378648586375e-004, 6.379040074943e-005, 1.338381126373e-005, 3.815448075709e-006, -1.079400358161e-006, 1.081413388265e-005, 1.196475606836e-005, 3.464697417900e-005, 6.130117921659e-005, 2.378648586375e-004, 6.379040074943e-005, 1.338381126373e-005, 3.815448075709e-006
BL1, 2, 1, 1, BL1, 203.5000, 646.7474868, 0.000000000000e+000, -1.476809978305e-006, -1.179277088651e-005, -3.238389877100e-006, -1.175153305938e-006, 1.235593700142e-005, 1.844782594997e-005, 4.093732823053e-005, 5.483230633187e-005, 8.821894940241e-005, -1.476809978305e-006, -1.179277088651e-005, -3.238389877100e-006, -1.175153305938e-006, 1.235593700142e-005, 1.844782594997e-005, 4.093732823053e-005, 5.483230633187e-005, 8.821894940241e-005
BL2, 2, 1, 1, BL2, 204.5000, 652.7613734, 0.000000000000e+000, 3.943850791930e-006, -1.161399659295e-005, 7.070181331603e-006, 1.173642994805e-005, 2.261600676497e-005, 4.763714253973e-005, 6.135568586092e-005, 8.630581128907e-005, 6.128879675423e-005, 3.943850791930e-006, -1.161399659295e-005, 7.070181331603e-006, 1.173642994805e-005, 2.261600676497e-005, 4.763714253973e-005, 6.135568586092e-005, 8.630581128907e-005, 6.128879675423e-005
BL3, 2, 1, 1, BL3, 205.5000, 658.7753484, 0.000000000000e+000, 7.377399954189e-006, -4.590795645586e-006, 3.802224747380e-006, 1.686804867255e-005, 3.577895308951e-005, 2.346715646783e-004, 9.703944008466e-005, 5.187641754985e-005, 2.067373755622e-005, 7.377399954189e-006, -4.590795645586e-006, 3.802224747380e-006, 1.686804867255e-005, 3.577895308951e-005, 2.346715646783e-004, 9.703944008466e-005, 5.187641754985e-005, 2.067373755622e-005
BL4, 2, 1, 1, BL4, 206.5000, 664.7896503, 0.000000000000e+000, -1.287974001936e-006, 2.774347343168e-007, 1.262285329760e-005, 4.157977121278e-005, 5.600578720096e-005, 2.580641185804e-004, 6.796451092469e-005, -3.709574213575e-006, -3.945639709510e-006, -1.287974001936e-006, 2.774347343168e-007, 1.262285329760e-005, 4.157977121278e-005, 5.600578720096e-005, 2.580641185804e-004, 6.796451092469e-005, -3.709574213575e-006, -3.945639709510e-006
BL1, 2, 2, 1, BL1, 203.5000, 690.5724415, 0.000000000000e+000, -1.160464224523e-006, -5.638543620556e-007, 7.418752979931e-006, 1.385751847780e-005, 1.501465427290e-005, 2.808543812236e-005, 4.824905630786e-005, 7.412155209506e-005, 1.028475330074e-004, -1.160464224523e-006, -5.638543620556e-007, 7.418752979931e-006, 1.385751847780e-005, 1.501465427290e-005, 2.808543812236e-005, 4.824905630786e-005, 7.412155209506e-005, 1.028475330074e-004
BL2, 2, 2, 1, BL2, 204.5000, 696.5859310, 0.000000000000e+000, -5.774130135185e-006, 4.595352306741e-006, 1.762029208092e-006, 2.386136637320e-006, 1.487242594383e-005, 3.835575035585e-005, 6.949438364051e-005, 9.254486643547e-005, 6.270260255450e-005, -5.774130135185e-006, 4.595352306741e-006, 1.762029208092e-006, 2.386136637320e-006, 1.487242594383e-005, 3.835575035585e-005, 6.949438364051e-005, 9.254486643547e-005, 6.270260255450e-005
BL3, 2, 2, 1, BL3, 205.5000, 702.5989542, 0.000000000000e+000, -1.628389014865e-005, -1.340778770535e-005, 1.114405256872e-005, 1.106826702841e-005, 3.478731445365e-005, 2.334806502594e-004, 9.156297577351e-005, 5.878683410691e-005, 1.333371271250e-005, -1.628389014865e-005, -1.340778770535e-005, 1.114405256872e-005, 1.106826702841e-005, 3.478731445365e-005, 2.334806502594e-004, 9.156297577351e-005, 5.878683410691e-005, 1.333371271250e-005
BL4, 2, 2, 1, BL4, 206.5000, 708.6121595, 0.000000000000e+000, -5.434159164850e-006, -4.535361340884e-007, 1.579576617304e-005, 3.877939149254e-005, 7.071791852893e-005, 2.741748501946e-004, 7.035924440793e-005, -2.608743072767e-006, -5.727733176798e-006, -5.434159164850e-006, -4.535361340884e-007, 1.579576617304e-005, 3.877939149254e-005, 7.071791852893e-005, 2.741748501946e-004, 7.035924440793e-005, -2.608743072767e-006, -5.727733176798e-006
BL1, 2, 3, 1, BL1, 203.5000, 734.3707205, 0.000000000000e+000, -1.655231211746e-006, 1.105905390805e-007, 3.939563633747e-006, 3.311295099366e-006, 2.443367405673e-006, 3.027718931623e-005, 4.111397581268e-005, 6.721137442625e-005, 1.035966875537e-004, -1.655231211746e-006, 1.105905390805e-007, 3.939563633747e-006, 3.311295099366e-006, 2.443367405673e-006, 3.027718931623e-005, 4.111397581268e-005, 6.721137442625e-005, 1.035966875537e-004
BL2, 2, 3, 1, BL2, 204.5000, 740.3843224, 0.000000000000e+000, 6.677282614672e-006, 3.812868092313e-006, -8.919761145897e-007, 1.471177179403e-005, 1.298157642530e-005, 4.656391331555e-005, 8.111547946657e-005, 9.867611446020e-005, 6.375445744455e-005, 6.677282614672e-006, 3.812868092313e-006, -8.919761145897e-007, 1.471177179403e-005, 1.298157642530e-005, 4.656391331555e-005, 8.111547946657e-005, 9.867611446020e-005, 6.375445744455e-005
BL3, 2, 3, 1, BL3, 205.5000, 746.3980382, 0.000000000000e+000, 2.609749529749e-006, -8.255867690773e-006, 8.596425553717e-006, 1.890579977269e-005, 5.026386702774e-005, 2.518017835105e-004, 1.211990865913e-004, 6.654842574504e-005, 8.259393642089e-006, 2.609749529749e-006, -8.255867690773e-006, 8.596425553717e-006, 1.890579977269e-005, 5.026386702774e-005, 2.518017835105e-004, 1.211990865913e-004, 6.654842574504e-005, 8.259393642089e-006
BL4, 2, 3, 1, BL4, 206.5000, 752.4119635, 0.000000000000e+000, -3.671332087492e-006, -8.786804019152e-006, 1.952817198545e-005, 5.748126416830e-005, 8.096373913729e-005, 2.900951906366e-004, 7.891888485669e-005, 1.252855151847e-005, 7.508937034727e-006, -3.671332087492e-006, -8.786804019152e-006, 1.952817198545e-005, 5.748126416830e-005, 8.096373913729e-005, 2.900951906366e-004, 7.891888485669e-005, 1.252855151847e-005, 7.508937034727e-006
BL1, 2, 4, 1, BL1, 203.5000, 778.1857428, 0.000000000000e+000, -2.246012574439e-006, 2.208959536552e-006, 1.309009234627e-006, 5.905138327577e-007, 1.719320996158e-006, 2.337830647755e-005, 3.674167112170e-005, 8.467219475181e-005, 1.155671680876e-004, -2.246012574439e-006, 2.208959536552e-006, 1.309009234627e-006, 5.905138327577e-007, 1.719320996158e-006, 2.337830647755e-005, 3.674167112170e-005, 8.467219475181e-005, 1.155671680876e-004
