Timestamp, 2023-03-18 4:11:27 PM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 207.0353
Peak Centre Mass,207.0331
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000202
DetThreshold, 0.000266
DeltaMass, 0.621106
IntegPeriod, ms100

Mass, Intensity
206.41422, 0.00011796
206.42788, -0.00012050
206.44154, 0.00067391
206.45521, -0.00032417
206.46887, -0.00000001
206.48254, 0.00018385
206.49620, -0.00004812
206.50987, 0.00011476
206.52353, 0.00010042
206.53719, 0.00012157
206.55086, -0.00001636
206.56452, -0.00002127
206.57819, 0.00035095
206.59185, 0.00077699
206.60552, -0.00006764
206.61918, -0.00000900
206.63284, 0.00066493
206.64651, -0.00039690
206.66017, -0.00014419
206.67384, -0.00012613
206.68750, -0.00006969
206.70117, 0.00006398
206.71483, 0.00004207
206.72850, -0.00006506
206.74216, -0.00021247
206.75582, 0.00053151
206.76949, 0.00077009
206.78315, 0.00378414
206.79682, 0.03257459
206.81048, 0.14125905
206.82415, 0.38613951
206.83781, 0.84408985
206.85147, 1.41224027
206.86514, 2.02153783
206.87880, 2.43809706
206.89247, 2.95727001
206.90613, 3.74812287
206.91980, 4.50114969
206.93346, 4.84099877
206.94712, 4.87566083
206.96079, 4.87427830
206.97445, 4.87683687
206.98812, 4.87375412
207.00178, 4.87400840
207.01545, 4.87347567
207.02911, 4.87169781
207.04277, 4.87308304
207.05644, 4.87148403
207.07010, 4.87335159
207.08377, 4.87119213
207.09743, 4.86785989
207.11110, 4.82401532
207.12476, 4.69784530
207.13843, 4.48227791
207.15209, 4.09429468
207.16575, 3.57325408
207.17942, 2.98719171
207.19308, 2.51946783
207.20675, 1.98085787
207.22041, 1.15768068
207.23408, 0.51769942
207.24774, 0.11202936
207.26140, 0.00860692
207.27507, 0.00030933
207.28873, 0.00072842
207.30240, -0.00020574
207.31606, 0.00033805
207.32973, 0.00027804
207.34339, 0.00044364
207.35705, 0.00035036
207.37072, 0.00012998
207.38438, 0.00024210
207.39805, 0.00031709
207.41171, -0.00006566
207.42538, 0.00036397
207.43904, -0.00065133
207.45270, 0.00017833
207.46637, 0.00045970
207.48003, 0.00005389
207.49370, 0.00004105
207.50736, -0.00012724
207.52103, 0.00038271
207.53469, -0.00056367
207.54835, -0.00005530
207.56202, -0.00022844
207.57568, -0.00010854
207.58935, -0.00012687
207.60301, 0.00020832
207.61668, 0.00018682
207.63034, -0.00001308
207.64401, 0.00043928
207.65643, -0.00033848
