Timestamp, 2023-03-18 3:08:09 PM
Collector, High4
Mass ID, 206Pb
Initial Mass, 202.0155
Peak Centre Mass,202.0217
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000255
DetThreshold, 0.000292
DeltaMass, 0.606046
IntegPeriod, ms100

Mass, Intensity
201.40941, -0.00004696
201.42275, -0.00009349
201.43608, 0.00020430
201.44941, -0.00002389
201.46275, 0.00029395
201.47608, -0.00035921
201.48941, 0.00044048
201.50275, 0.00029219
201.51608, -0.00035617
201.52941, 0.00022931
201.54274, -0.00001402
201.55608, -0.00020104
201.56941, 0.00034158
201.58274, -0.00009491
201.59608, -0.00002114
201.60941, 0.00002088
201.62274, 0.00010001
201.63608, 0.00002432
201.64941, 0.00048740
201.66274, 0.00029001
201.67607, -0.00011073
201.68941, 0.00031636
201.70274, -0.00035790
201.71607, 0.00003892
201.72941, -0.00048119
201.74274, -0.00022197
201.75607, 0.00035539
201.76941, 0.00054968
201.78274, 0.00060065
201.79607, 0.00100565
201.80940, 0.02778217
201.82274, 0.28525865
201.83607, 1.55992416
201.84940, 3.64366201
201.86274, 6.52753923
201.87607, 8.68699886
201.88940, 10.21377755
201.90274, 11.60447606
201.91607, 12.57938661
201.92940, 13.01203190
201.94273, 13.03503653
201.95607, 13.02879381
201.96940, 13.03024099
201.98273, 13.02925209
201.99607, 13.02452958
202.00940, 13.02125562
202.02273, 13.01859386
202.03607, 13.01583240
202.04940, 13.01129272
202.06273, 13.01196999
202.07606, 13.00514040
202.08940, 13.00290330
202.10273, 12.99461218
202.11606, 12.95370359
202.12940, 12.77932774
202.14273, 11.94151382
202.15606, 9.95645777
202.16940, 7.21043977
202.18273, 4.81172353
202.19606, 3.42748093
202.20940, 2.03110348
202.22273, 0.77090504
202.23606, 0.09912177
202.24939, 0.00446594
202.26273, 0.00027981
202.27606, -0.00030843
202.28939, 0.00025547
202.30273, 0.00008061
202.31606, 0.00067859
202.32939, 0.00000485
202.34273, 0.00021152
202.35606, 0.00029509
202.36939, -0.00050894
202.38272, 0.00006554
202.39606, 0.00115229
202.40939, -0.00012396
202.42272, 0.00007729
202.43606, 0.00038008
202.44939, -0.00066311
202.46272, 0.00021557
202.47606, 0.00031732
202.48939, -0.00061491
202.50272, -0.00016737
202.51605, 0.00010766
202.52939, 0.00045176
202.54272, 0.00039453
202.55605, 0.00042858
202.56939, -0.00032174
202.58272, 0.00005354
202.59605, 0.00013890
202.60939, 0.00062331
202.62151, 0.00041723
