Timestamp, 29/04/2021 00:08:05
Collector, Axial
Mass ID, 149d
Initial Mass, 148.9723
Peak Centre Mass,148.9713
Method, PeakScanning
PDT, 0.0010
Baseline, -0.026941
DetThreshold, -0.021356
DeltaMass, 0.446917
IntegPeriod, ms100

Mass, Intensity
148.52535, -0.02563596
148.53518, -0.02573133
148.54502, -0.02604961
148.55485, -0.02572894
148.56468, -0.02551317
148.57451, -0.02536297
148.58434, -0.02555609
148.59418, -0.02521992
148.60401, -0.02495170
148.61384, -0.02581000
148.62367, -0.02505660
148.63351, -0.02584457
148.64334, -0.02602935
148.65317, -0.02597451
148.66300, -0.02562761
148.67283, -0.02495170
148.68267, -0.02605081
148.69250, -0.02624869
148.70233, -0.02640724
148.71216, -0.02593756
148.72200, -0.02539396
148.73183, -0.02568841
148.74166, -0.02598763
148.75149, -0.02541304
148.76132, -0.02547383
148.77116, -0.02574682
148.78099, -0.02464652
148.79082, -0.02138495
148.80065, -0.00621080
148.81048, 0.03788471
148.82032, 0.16152740
148.83015, 0.45169234
148.83998, 0.89065313
148.84981, 1.38312697
148.85965, 1.88999534
148.86948, 2.35313773
148.87931, 2.68531203
148.88914, 2.90682793
148.89897, 3.02805185
148.90881, 3.07690382
148.91864, 3.08950663
148.92847, 3.08688045
148.93830, 3.08448076
148.94813, 3.08275700
148.95797, 3.08105230
148.96780, 3.08011055
148.97763, 3.07971358
148.98746, 3.07825565
148.99730, 3.08133483
149.00713, 3.08147550
149.01696, 3.07996869
149.02679, 3.07636261
149.03662, 3.06123972
149.04646, 3.01291466
149.05629, 2.89338470
149.06612, 2.61792779
149.07595, 2.18132973
149.08579, 1.69140458
149.09562, 1.18037105
149.10545, 0.72703838
149.11528, 0.39434910
149.12511, 0.16490221
149.13495, 0.03773808
149.14478, -0.01662731
149.15461, -0.03286362
149.16444, -0.03224611
149.17427, -0.02912641
149.18411, -0.02698898
149.19394, -0.02616286
149.20377, -0.02616048
149.21360, -0.02555490
149.22344, -0.02551198
149.23327, -0.02530932
149.24310, -0.02552032
149.25293, -0.02562761
149.26276, -0.02576113
149.27260, -0.02589464
149.28243, -0.02596378
149.29226, -0.02617478
149.30209, -0.02511621
149.31193, -0.02561331
149.32176, -0.02624393
149.33159, -0.02575517
149.34142, -0.02541304
149.35125, -0.02586365
149.36109, -0.02548218
149.37092, -0.02606511
149.38075, -0.02592921
149.39058, -0.02595782
149.40041, -0.02560258
149.41025, -0.02581120
149.41919, -0.02618909
