Timestamp, 28/04/2021 23:02:37
Collector, Low2
Mass ID, 150e
Initial Mass, 149.9889
Peak Centre Mass,149.9890
Method, PeakScanning
PDT, 0.0010
Baseline, -0.020126
DetThreshold, -0.010285
DeltaMass, 0.449967
IntegPeriod, ms100

Mass, Intensity
149.53897, -0.01772165
149.54887, -0.01780033
149.55876, -0.01834631
149.56866, -0.01838326
149.57856, -0.01875997
149.58846, -0.01844525
149.59836, -0.01846075
149.60826, -0.01800418
149.61816, -0.01735091
149.62806, -0.01786113
149.63796, -0.01849890
149.64786, -0.01758456
149.65776, -0.01814485
149.66766, -0.01853108
149.67756, -0.01806140
149.68746, -0.01826048
149.69735, -0.01860261
149.70725, -0.01890182
149.71715, -0.01846433
149.72705, -0.01782060
149.73695, -0.01781940
149.74685, -0.01795053
149.75675, -0.01810789
149.76665, -0.01831889
149.77655, -0.01842260
149.78645, -0.01810312
149.79635, -0.01789331
149.80625, -0.01664162
149.81615, -0.00896931
149.82604, 0.01452565
149.83594, 0.07784724
149.84584, 0.24304509
149.85574, 0.57883501
149.86564, 1.03104353
149.87554, 1.54460192
149.88544, 2.02163577
149.89534, 2.41070032
149.90524, 2.71670818
149.91514, 2.91190624
149.92504, 3.00482035
149.93494, 3.03551555
149.94484, 3.03772688
149.95474, 3.03183675
149.96463, 3.02788377
149.97453, 3.02718759
149.98443, 3.02652002
149.99433, 3.02756786
150.00423, 3.02655697
150.01413, 3.02569747
150.02403, 3.02345038
150.03393, 3.02220225
150.04383, 3.01309943
150.05373, 2.98635483
150.06363, 2.91810513
150.07353, 2.75291801
150.08343, 2.41825104
150.09333, 1.93637371
150.10322, 1.42269373
150.11312, 0.96677780
150.12302, 0.56580067
150.13292, 0.26759982
150.14282, 0.08950114
150.15272, 0.00011683
150.16262, -0.02917409
150.17252, -0.03051162
150.18242, -0.02461076
150.19232, -0.02035260
150.20222, -0.01863837
150.21212, -0.01744270
150.22202, -0.01834035
150.23191, -0.01880527
150.24181, -0.01828432
150.25171, -0.01818180
150.26161, -0.01793623
150.27151, -0.01816273
150.28141, -0.01783371
150.29131, -0.01824141
150.30121, -0.01787424
150.31111, -0.01879692
150.32101, -0.01858592
150.33091, -0.01841784
150.34081, -0.01819968
150.35071, -0.01810789
150.36061, -0.01812577
150.37050, -0.01794338
150.38040, -0.01817346
150.39030, -0.01803756
150.40020, -0.01805544
150.41010, -0.01914859
150.42000, -0.01815557
150.42990, -0.01833439
150.43890, -0.01824260
