Timestamp, 29/04/2021 00:28:25
Collector, High2
Mass ID, 147b
Initial Mass, 146.9662
Peak Centre Mass,146.9665
Method, PeakScanning
PDT, 0.0010
Baseline, -0.019572
DetThreshold, -0.009997
DeltaMass, 0.440899
IntegPeriod, ms100

Mass, Intensity
146.52528, -0.01807451
146.53498, -0.01752019
146.54468, -0.01794100
146.55438, -0.01716733
146.56408, -0.01757979
146.57378, -0.01827717
146.58348, -0.01737237
146.59318, -0.01753211
146.60288, -0.01776218
146.61258, -0.01759529
146.62228, -0.01732945
146.63198, -0.01729369
146.64168, -0.01756310
146.65138, -0.01763821
146.66108, -0.01695514
146.67078, -0.01758456
146.68048, -0.01717687
146.69018, -0.01709461
146.69988, -0.01746535
146.70958, -0.01705408
146.71928, -0.01785040
146.72898, -0.01798153
146.73868, -0.01799822
146.74838, -0.01801491
146.75808, -0.01781583
146.76777, -0.01811743
146.77747, -0.01778722
146.78717, -0.01735926
146.79687, -0.01568913
146.80657, -0.00593066
146.81627, 0.05552173
146.82597, 0.27026534
146.83567, 0.64485669
146.84537, 1.11357212
146.85507, 1.63143635
146.86477, 2.13037849
146.87447, 2.52817869
146.88417, 2.80204415
146.89387, 2.96278596
146.90357, 3.02912951
146.91327, 3.04393292
146.92297, 3.04036617
146.93267, 3.03528905
146.94237, 3.03444266
146.95207, 3.03416252
146.96177, 3.03259611
146.97147, 3.03201914
146.98117, 3.03241253
146.99087, 3.03117395
147.00057, 3.03100586
147.01027, 3.03173781
147.01997, 3.02975178
147.02967, 3.02204490
147.03937, 2.98023582
147.04907, 2.83389330
147.05877, 2.52814770
147.06847, 2.06650138
147.07817, 1.54302239
147.08787, 1.06041908
147.09757, 0.62531590
147.10727, 0.29738545
147.11697, 0.10293365
147.12667, 0.00527501
147.13637, -0.02723217
147.14607, -0.03005028
147.15577, -0.02481699
147.16547, -0.02045274
147.17517, -0.01828074
147.18486, -0.01714230
147.19456, -0.01710057
147.20426, -0.01724362
147.21396, -0.01800776
147.22366, -0.01762390
147.23336, -0.01753569
147.24306, -0.01817226
147.25276, -0.01777530
147.26246, -0.01795769
147.27216, -0.01816630
147.28186, -0.01715422
147.29156, -0.01747131
147.30126, -0.01733899
147.31096, -0.01787901
147.32066, -0.01778483
147.33036, -0.01748443
147.34006, -0.01784205
147.34976, -0.01771092
147.35946, -0.01771808
147.36916, -0.01739383
147.37886, -0.01833200
147.38856, -0.01749516
147.39826, -0.01730204
147.40708, -0.01743555
