Timestamp, 28/04/2021 22:40:18
Collector, High1
Mass ID, 148c
Initial Mass, 147.9825
Peak Centre Mass,147.9783
Method, PeakScanning
PDT, 0.0010
Baseline, -0.014925
DetThreshold, -0.009586
DeltaMass, 0.443947
IntegPeriod, ms100

Mass, Intensity
147.53854, -0.01337886
147.54831, -0.01427054
147.55808, -0.01372099
147.56784, -0.01337290
147.57761, -0.01367927
147.58738, -0.01337409
147.59714, -0.01446962
147.60691, -0.01344442
147.61668, -0.01334310
147.62644, -0.01358390
147.63621, -0.01318812
147.64598, -0.01407146
147.65575, -0.01443148
147.66551, -0.01383424
147.67528, -0.01364589
147.68505, -0.01336455
147.69481, -0.01427770
147.70458, -0.01360536
147.71435, -0.01314163
147.72411, -0.01307368
147.73388, -0.01374364
147.74365, -0.01385093
147.75341, -0.01382470
147.76318, -0.01411080
147.77295, -0.01413941
147.78271, -0.01332879
147.79248, -0.01265407
147.80225, -0.00807881
147.81201, 0.00943899
147.82178, 0.06627083
147.83155, 0.21631122
147.84132, 0.54006219
147.85108, 0.96642017
147.86085, 1.42972231
147.87062, 1.89733267
147.88038, 2.30417729
147.89015, 2.60722995
147.89992, 2.81602144
147.90968, 2.92965651
147.91945, 2.98300505
147.92922, 2.99821258
147.93898, 2.99532771
147.94875, 2.99311400
147.95852, 2.98976421
147.96828, 2.98832774
147.97805, 2.98708081
147.98782, 2.98839212
147.99758, 2.98818827
148.00735, 2.98745752
148.01712, 2.98771858
148.02689, 2.98563004
148.03665, 2.97863841
148.04642, 2.95097947
148.05619, 2.86773324
148.06595, 2.65458942
148.07572, 2.29658365
148.08549, 1.86209083
148.09525, 1.38455510
148.10502, 0.93271375
148.11479, 0.57405591
148.12455, 0.29580712
148.13432, 0.11664391
148.14409, 0.02148747
148.15385, -0.01504779
148.16362, -0.02175212
148.17339, -0.01889110
148.18315, -0.01592040
148.19292, -0.01437187
148.20269, -0.01359701
148.21246, -0.01314163
148.22222, -0.01358509
148.23199, -0.01411676
148.24176, -0.01349926
148.25152, -0.01381636
148.26129, -0.01385927
148.27106, -0.01418352
148.28082, -0.01435876
148.29059, -0.01352906
148.30036, -0.01376629
148.31012, -0.01350284
148.31989, -0.01395583
148.32966, -0.01400232
148.33942, -0.01348495
148.34919, -0.01382828
148.35896, -0.01427531
148.36872, -0.01342058
148.37849, -0.01386523
148.38826, -0.01366615
148.39803, -0.01397848
148.40779, -0.01332998
148.41756, -0.01354098
148.42644, -0.01369238
