Timestamp, 28/04/2021 23:01:50
Collector, High1
Mass ID, 148c
Initial Mass, 147.9783
Peak Centre Mass,147.9777
Method, PeakScanning
PDT, 0.0010
Baseline, -0.014835
DetThreshold, -0.009188
DeltaMass, 0.443935
IntegPeriod, ms100

Mass, Intensity
147.53440, -0.01386166
147.54417, -0.01359344
147.55393, -0.01383901
147.56370, -0.01369953
147.57347, -0.01297951
147.58323, -0.01392722
147.59300, -0.01371264
147.60277, -0.01380324
147.61253, -0.01337647
147.62230, -0.01391768
147.63206, -0.01424670
147.64183, -0.01374006
147.65160, -0.01340508
147.66136, -0.01398325
147.67113, -0.01344442
147.68090, -0.01373887
147.69066, -0.01387835
147.70043, -0.01452446
147.71020, -0.01390457
147.71996, -0.01395941
147.72973, -0.01382947
147.73950, -0.01412511
147.74926, -0.01351953
147.75903, -0.01406670
147.76880, -0.01354933
147.77856, -0.01275182
147.78833, -0.01331329
147.79810, -0.01152754
147.80786, -0.00123858
147.81763, 0.03274918
147.82740, 0.14236093
147.83716, 0.41043997
147.84693, 0.81460238
147.85670, 1.26863241
147.86646, 1.74280167
147.87623, 2.18941331
147.88600, 2.52930284
147.89576, 2.77552009
147.90553, 2.92317748
147.91530, 2.99004555
147.92506, 3.00994277
147.93483, 3.01290274
147.94460, 3.00889135
147.95436, 3.00552487
147.96413, 3.00541282
147.97389, 3.00600052
147.98366, 3.00376177
147.99343, 3.00395727
148.00319, 3.00436139
148.01296, 3.00475717
148.02273, 3.00466657
148.03249, 3.00026894
148.04226, 2.98711658
148.05203, 2.93436647
148.06179, 2.77815819
148.07156, 2.46551752
148.08133, 2.03972817
148.09109, 1.56357288
148.10086, 1.10006094
148.11063, 0.70710659
148.12039, 0.38298607
148.13016, 0.16276002
148.13993, 0.04346728
148.14969, -0.00750065
148.15946, -0.02106667
148.16923, -0.02006888
148.17899, -0.01684189
148.18876, -0.01365900
148.19853, -0.01401067
148.20829, -0.01379848
148.21806, -0.01316667
148.22783, -0.01333714
148.23759, -0.01364350
148.24736, -0.01325011
148.25713, -0.01374364
148.26689, -0.01356602
148.27666, -0.01390934
148.28643, -0.01418471
148.29619, -0.01353025
148.30596, -0.01382470
148.31572, -0.01345754
148.32549, -0.01372576
148.33526, -0.01386166
148.34502, -0.01392126
148.35479, -0.01374483
148.36456, -0.01333356
148.37432, -0.01342535
148.38409, -0.01399755
148.39386, -0.01401901
148.40362, -0.01387358
148.41339, -0.01414776
148.42227, -0.01329303
