#HEADER
Analysis
Version,1.4.0,1.04
Filename,A521_Pb-2533.TXT
MethodName,PbFaraday_Pbc3Line.TIMSAM
MethodPath,C:\IsoLinx\Projects\RIGL.Pro\Methods
IsoWorksMethod,PbFaraday_Pbc3Line
FolderPath,C:\IsoLinx\Projects\RIGL.Pro\Analysis\T0039_HiPb981DblSpk\A521_Pb.RAW
Corrected,Yes
BChannels,Yes
TimeZero, December 28, 2021 5:33:58 AM.217

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,31.3000
L5,F,1e+11,1.000000000,1.000000000,0.0000
L4,F,1e+11,1.000362239,1.000000000,0.0000
L3,F,1e+11,1.001916859,1.000000000,0.0000
L2,F,1e+11,0.998704526,1.000000000,0.0000
Ax,F,1e+11,0.994221629,1.000000000,0.0000
H1,F,1e+11,1.004330622,1.000000000,0.0000
H2,F,1e+11,0.967642535,1.000000000,0.0000
H3,F,1e+11,0.988378437,1.000000000,0.0000
H4,F,1e+11,0.996368444,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,L5,L4,L3,L2,Ax,H1,H2,H3,H4,L5.B,L4.B,L3.B,L2.B,Ax.B,H1.B,H2.B,H3.B,H4.B
BL3, 1, 3, 1, BL3, 205.5000, 245.9096826, 0.000000000000e+000, 1.624188522439e-006, -1.975219623449e-006, 1.788203191741e-006, 1.306721731277e-005, 9.664713272317e-006, 2.934846168445e-005, 1.743695439600e-005, 1.427689626778e-005, 2.483735820072e-006, 1.624188522439e-006, -1.975219623449e-006, 1.788203191741e-006, 1.306721731277e-005, 9.664713272317e-006, 2.934846168445e-005, 1.743695439600e-005, 1.427689626778e-005, 2.483735820072e-006
BL4, 1, 3, 1, BL4, 206.5000, 251.9264556, 0.000000000000e+000, 1.181677996380e-006, 4.627778593091e-008, 3.873462400367e-006, 3.665236939666e-006, 1.270716195107e-005, 1.538004972118e-005, 6.346435530092e-006, 2.298760785958e-006, 3.105961037488e-006, 1.181677996380e-006, 4.627778593091e-008, 3.873462400367e-006, 3.665236939666e-006, 1.270716195107e-005, 1.538004972118e-005, 6.346435530092e-006, 2.298760785958e-006, 3.105961037488e-006
BL1, 1, 4, 1, BL1, 203.5000, 277.6869410, 0.000000000000e+000, 7.602447182283e-006, 9.477259025340e-007, 1.501086542597e-006, 4.262461015666e-006, 5.174614740134e-006, 1.221939076415e-005, 1.682593255829e-005, 2.502963010475e-005, 2.163475662163e-005, 7.602447182283e-006, 9.477259025340e-007, 1.501086542597e-006, 4.262461015666e-006, 5.174614740134e-006, 1.221939076415e-005, 1.682593255829e-005, 2.502963010475e-005, 2.163475662163e-005
BL2, 1, 4, 1, BL2, 204.5000, 283.7005046, 0.000000000000e+000, 7.977388942950e-006, 2.653777439464e-006, -2.555023755887e-006, -6.936299515241e-006, 1.732860997276e-006, 5.205606847721e-006, 1.847265730238e-005, 1.959811006072e-005, 1.613970008961e-005, 7.977388942950e-006, 2.653777439464e-006, -2.555023755887e-006, -6.936299515241e-006, 1.732860997276e-006, 5.205606847721e-006, 1.847265730238e-005, 1.959811006072e-005, 1.613970008961e-005
BL3, 1, 4, 1, BL3, 205.5000, 289.7143550, 0.000000000000e+000, 4.408259563143e-006, 4.177801411957e-006, 7.923362338314e-006, 1.734297706136e-006, 1.163361529132e-005, 2.525055170951e-005, 2.923348690724e-005, 9.920434841309e-006, 1.257832969482e-005, 4.408259563143e-006, 4.177801411957e-006, 7.923362338314e-006, 1.734297706136e-006, 1.163361529132e-005, 2.525055170951e-005, 2.923348690724e-005, 9.920434841309e-006, 1.257832969482e-005
BL4, 1, 4, 1, BL4, 206.5000, 295.7363942, 0.000000000000e+000, -9.734324659270e-007, 7.616385152046e-006, -5.038833412283e-006, 1.904767007721e-005, 2.013642810507e-005, 3.271254061720e-005, 1.176230329765e-005, 1.944984242830e-006, 7.067894845274e-006, -9.734324659270e-007, 7.616385152046e-006, -5.038833412283e-006, 1.904767007721e-005, 2.013642810507e-005, 3.271254061720e-005, 1.176230329765e-005, 1.944984242830e-006, 7.067894845274e-006
BL1, 1, 5, 1, BL1, 203.5000, 321.5075980, 0.000000000000e+000, 1.360953209290e-006, 4.274798650949e-006, 3.877749713666e-006, -4.859703025622e-006, -4.628615753736e-006, 1.477095358258e-005, 9.897095031773e-006, 2.702522703495e-005, 2.695493247993e-005, 1.360953209290e-006, 4.274798650949e-006, 3.877749713666e-006, -4.859703025622e-006, -4.628615753736e-006, 1.477095358258e-005, 9.897095031773e-006, 2.702522703495e-005, 2.695493247993e-005
BL2, 1, 5, 1, BL2, 204.5000, 327.5217856, 0.000000000000e+000, -1.234536949875e-006, 9.763357328014e-006, 6.864116700892e-006, 6.921425189858e-006, 1.201990821453e-005, 2.027905042617e-005, 2.128128076774e-005, 2.371245924514e-005, 2.217156208229e-005, -1.234536949875e-006, 9.763357328014e-006, 6.864116700892e-006, 6.921425189858e-006, 1.201990821453e-005, 2.027905042617e-005, 2.128128076774e-005, 2.371245924514e-005, 2.217156208229e-005
BL3, 1, 5, 1, BL3, 205.5000, 333.5385263, 0.000000000000e+000, 1.273912250136e-006, -9.184520313914e-006, 1.142429293166e-005, 1.498754908632e-005, 8.845273088599e-006, 2.193376704596e-005, 2.268702956530e-005, 8.023665867605e-006, 2.107053595455e-006, 1.273912250136e-006, -9.184520313914e-006, 1.142429293166e-005, 1.498754908632e-005, 8.845273088599e-006, 2.193376704596e-005, 2.268702956530e-005, 8.023665867605e-006, 2.107053595455e-006
BL4, 1, 5, 1, BL4, 206.5000, 339.5554352, 0.000000000000e+000, -4.046672099425e-006, 2.080184509021e-007, 1.567067429375e-007, -2.343980576243e-006, 2.298206356533e-005, 1.888658159067e-005, 1.541680940700e-005, -4.443108637723e-006, -3.625029450270e-007, -4.046672099425e-006, 2.080184509021e-007, 1.567067429375e-007, -2.343980576243e-006, 2.298206356533e-005, 1.888658159067e-005, 1.541680940700e-005, -4.443108637723e-006, -3.625029450270e-007
BL1, 1, 6, 1, BL1, 203.5000, 365.3521093, 0.000000000000e+000, -6.177690115254e-006, 7.078068514856e-006, 6.891330095440e-006, -2.020430802875e-006, -6.108083521289e-006, 1.019076017991e-005, -6.337318155180e-007, 2.792592811899e-006, 2.209346648026e-005, -6.177690115254e-006, 7.078068514856e-006, 6.891330095440e-006, -2.020430802875e-006, -6.108083521289e-006, 1.019076017991e-005, -6.337318155180e-007, 2.792592811899e-006, 2.209346648026e-005
BL2, 1, 6, 1, BL2, 204.5000, 371.3687965, 0.000000000000e+000, 1.009291410517e-006, 9.087490583510e-006, -3.067743677339e-007, 7.660516323738e-006, 5.158828518874e-006, 4.293579136098e-006, 2.578282895221e-005, 2.454546614197e-005, 1.943659561898e-005, 1.009291410517e-006, 9.087490583510e-006, -3.067743677339e-007, 7.660516323738e-006, 5.158828518874e-006, 4.293579136098e-006, 2.578282895221e-005, 2.454546614197e-005, 1.943659561898e-005
BL3, 1, 6, 1, BL3, 205.5000, 377.3830009, 0.000000000000e+000, 3.387577930997e-006, 1.379781463280e-006, -6.619244851332e-006, 1.837955471421e-007, 1.228054891273e-005, 1.452913983504e-005, 1.872050022058e-005, 8.019444413753e-006, 1.748178248222e-006, 3.387577930997e-006, 1.379781463280e-006, -6.619244851332e-006, 1.837955471421e-007, 1.228054891273e-005, 1.452913983504e-005, 1.872050022058e-005, 8.019444413753e-006, 1.748178248222e-006
BL4, 1, 6, 1, BL4, 206.5000, 383.3999472, 0.000000000000e+000, 5.452763483211e-006, 8.285381202091e-006, 5.210336883798e-006, 1.914438619096e-005, 2.413613340499e-005, 2.871082961743e-005, 9.999162625911e-006, 1.353231022588e-005, 8.526349583148e-006, 5.452763483211e-006, 8.285381202091e-006, 5.210336883798e-006, 1.914438619096e-005, 2.413613340499e-005, 2.871082961743e-005, 9.999162625911e-006, 1.353231022588e-005, 8.526349583148e-006
BL1, 1, 7, 1, BL1, 203.5000, 409.1360580, 0.000000000000e+000, -4.143114395403e-006, -1.499986627872e-006, 2.304485128219e-006, -3.211405878999e-006, -7.747779972307e-006, 3.637195333993e-006, -9.624057254095e-007, 2.837669750948e-005, 2.814734993358e-005, -4.143114395403e-006, -1.499986627872e-006, 2.304485128219e-006, -3.211405878999e-006, -7.747779972307e-006, 3.637195333993e-006, -9.624057254095e-007, 2.837669750948e-005, 2.814734993358e-005
BL2, 1, 7, 1, BL2, 204.5000, 415.1507759, 0.000000000000e+000, -2.347435207711e-006, -1.032905840021e-005, 3.075521620433e-006, -2.804298115864e-006, 9.146145840253e-007, -2.767611229895e-007, 2.528876463476e-005, 1.989656066184e-005, 1.002495975003e-005, -2.347435207711e-006, -1.032905840021e-005, 3.075521620433e-006, -2.804298115864e-006, 9.146145840253e-007, -2.767611229895e-007, 2.528876463476e-005, 1.989656066184e-005, 1.002495975003e-005
BL3, 1, 7, 1, BL3, 205.5000, 421.1672315, 0.000000000000e+000, -6.378164836004e-006, -2.168515415033e-006, 1.089116995064e-006, 1.848490417848e-005, 9.526084197196e-006, 2.958165139092e-005, 3.242118812492e-005, 6.853561478344e-006, -5.025910921626e-006, -6.378164836004e-006, -2.168515415033e-006, 1.089116995064e-006, 1.848490417848e-005, 9.526084197196e-006, 2.958165139092e-005, 3.242118812492e-005, 6.853561478344e-006, -5.025910921626e-006
BL4, 1, 7, 1, BL4, 206.5000, 427.1819813, 0.000000000000e+000, 4.845314244126e-006, -4.057775507154e-006, 7.298092485870e-006, 1.092728014978e-005, 1.871254284080e-005, 2.497295373917e-005, 1.221729960278e-005, -5.734203477518e-006, -1.044875679113e-006, 4.845314244126e-006, -4.057775507154e-006, 7.298092485870e-006, 1.092728014978e-005, 1.871254284080e-005, 2.497295373917e-005, 1.221729960278e-005, -5.734203477518e-006, -1.044875679113e-006
BL1, 1, 8, 1, BL1, 203.5000, 452.9487619, 0.000000000000e+000, 1.133595043999e-005, 2.599110232384e-005, 9.720921664841e-006, 1.053251827683e-005, 1.434703675688e-005, 1.281812820143e-005, 2.119700456489e-005, 2.940805537796e-005, 3.940128052653e-005, 1.133595043999e-005, 2.599110232384e-005, 9.720921664841e-006, 1.053251827683e-005, 1.434703675688e-005, 1.281812820143e-005, 2.119700456489e-005, 2.940805537796e-005, 3.940128052653e-005
BL2, 1, 8, 1, BL2, 204.5000, 458.9665296, 0.000000000000e+000, 4.323599399192e-006, 6.689063807430e-006, -3.858274269384e-007, 1.030129452676e-005, 5.600774525585e-006, 3.777426300418e-006, 2.640260933520e-005, 2.214347628898e-005, 8.978155125863e-006, 4.323599399192e-006, 6.689063807430e-006, -3.858274269384e-007, 1.030129452676e-005, 5.600774525585e-006, 3.777426300418e-006, 2.640260933520e-005, 2.214347628898e-005, 8.978155125863e-006
BL3, 1, 8, 1, BL3, 205.5000, 464.9953808, 0.000000000000e+000, -5.384764736334e-006, -5.186239992663e-006, 4.469163689134e-006, 6.158938917626e-006, 2.217021273883e-006, 1.514007779668e-005, 1.979464650404e-005, 4.178681444532e-006, 2.938727712178e-006, -5.384764736334e-006, -5.186239992663e-006, 4.469163689134e-006, 6.158938917626e-006, 2.217021273883e-006, 1.514007779668e-005, 1.979464650404e-005, 4.178681444532e-006, 2.938727712178e-006
BL4, 1, 8, 1, BL4, 206.5000, 471.0129408, 0.000000000000e+000, 3.344707015000e-006, -6.640999756630e-006, 1.967207870022e-006, 1.187611718807e-005, 2.470274566662e-005, 1.531212128148e-005, 9.021521961537e-006, 3.983274483949e-006, 6.749731489016e-006, 3.344707015000e-006, -6.640999756630e-006, 1.967207870022e-006, 1.187611718807e-005, 2.470274566662e-005, 1.531212128148e-005, 9.021521961537e-006, 3.983274483949e-006, 6.749731489016e-006
BL1, 1, 9, 1, BL1, 203.5000, 496.7647025, 0.000000000000e+000, -3.534137853972e-006, 4.328874748085e-006, -2.195587308296e-006, -9.561166243881e-006, 9.289899087266e-006, 3.567427696617e-006, 1.243533325706e-005, 2.283392165360e-005, 2.482093269530e-005, -3.534137853972e-006, 4.328874748085e-006, -2.195587308296e-006, -9.561166243881e-006, 9.289899087266e-006, 3.567427696617e-006, 1.243533325706e-005, 2.283392165360e-005, 2.482093269530e-005
BL2, 1, 9, 1, BL2, 204.5000, 502.7785920, 0.000000000000e+000, -1.294806327436e-006, -3.822868315851e-006, 3.633765932587e-006, 6.847237688751e-006, -2.287765686983e-006, 4.844947579825e-006, 1.912815577228e-005, 2.367191991920e-005, 1.529124589941e-005, -1.294806327436e-006, -3.822868315851e-006, 3.633765932587e-006, 6.847237688751e-006, -2.287765686983e-006, 4.844947579825e-006, 1.912815577228e-005, 2.367191991920e-005, 1.529124589941e-005
BL3, 1, 9, 1, BL3, 205.5000, 508.7955373, 0.000000000000e+000, 3.153588291068e-006, 1.184548871702e-005, 2.519652552687e-006, 8.256678027951e-006, 1.228599982234e-005, 3.910716798578e-005, 3.230260761504e-005, 9.873867548171e-006, 8.306010584937e-006, 3.153588291068e-006, 1.184548871702e-005, 2.519652552687e-006, 8.256678027951e-006, 1.228599982234e-005, 3.910716798578e-005, 3.230260761504e-005, 9.873867548171e-006, 8.306010584937e-006
BL4, 1, 9, 1, BL4, 206.5000, 514.8097532, 0.000000000000e+000, 3.590901921549e-006, -4.441507298437e-006, -3.385243729986e-006, 9.091986801079e-006, 1.642116060678e-005, 2.278013567588e-005, 1.268748477549e-005, -6.083089133018e-006, 1.121482425881e-006, 3.590901921549e-006, -4.441507298437e-006, -3.385243729986e-006, 9.091986801079e-006, 1.642116060678e-005, 2.278013567588e-005, 1.268748477549e-005, -6.083089133018e-006, 1.121482425881e-006
BL1, 1, 10, 1, BL1, 203.5000, 540.6017836, 0.000000000000e+000, 1.233744428302e-005, 8.207646536308e-007, 2.938563338527e-006, 1.724042542341e-005, 1.639240950555e-006, 1.120657919684e-005, 1.327216980345e-005, 3.367676489330e-005, 2.985481863483e-005, 1.233744428302e-005, 8.207646536308e-007, 2.938563338527e-006, 1.724042542341e-005, 1.639240950555e-006, 1.120657919684e-005, 1.327216980345e-005, 3.367676489330e-005, 2.985481863483e-005
BL2, 1, 10, 1, BL2, 204.5000, 546.6295745, 0.000000000000e+000, -6.978885205582e-006, 1.632560991621e-005, 2.478181090202e-006, 4.869637415695e-006, 3.866808252640e-006, -2.721777809185e-007, 3.074306592256e-005, 3.077272505439e-005, 1.860243575658e-005, -6.978885205582e-006, 1.632560991621e-005, 2.478181090202e-006, 4.869637415695e-006, 3.866808252640e-006, -2.721777809185e-007, 3.074306592256e-005, 3.077272505439e-005, 1.860243575658e-005
BL3, 1, 10, 1, BL3, 205.5000, 552.6437911, 0.000000000000e+000, -6.374357583606e-006, 8.472361427586e-006, 1.166127818685e-005, 7.338417557138e-006, 1.047211188450e-005, 2.833504701419e-005, 2.644483257322e-005, 1.445643589030e-005, -5.260590980376e-007, -6.374357583606e-006, 8.472361427586e-006, 1.166127818685e-005, 7.338417557138e-006, 1.047211188450e-005, 2.833504701419e-005, 2.644483257322e-005, 1.445643589030e-005, -5.260590980376e-007
BL4, 1, 10, 1, BL4, 206.5000, 558.6615494, 0.000000000000e+000, -7.152428706746e-006, 4.961583885231e-006, 1.915801427624e-006, 1.490137956062e-005, 2.213154521389e-005, 3.211149625213e-005, 6.089107720721e-006, -4.357103713252e-006, 3.043962370534e-006, -7.152428706746e-006, 4.961583885231e-006, 1.915801427624e-006, 1.490137956062e-005, 2.213154521389e-005, 3.211149625213e-005, 6.089107720721e-006, -4.357103713252e-006, 3.043962370534e-006
BL1, 2, 1, 1, BL1, 203.5000, 646.1155431, 0.000000000000e+000, -9.158426042104e-006, 4.247495280691e-006, -6.232705557343e-006, 3.681378687060e-006, 1.916183110326e-006, 1.633098126320e-006, 9.239614818773e-006, 3.155967492703e-005, 1.959926133555e-005, -9.158426042104e-006, 4.247495280691e-006, -6.232705557343e-006, 3.681378687060e-006, 1.916183110326e-006, 1.633098126320e-006, 9.239614818773e-006, 3.155967492703e-005, 1.959926133555e-005
BL2, 2, 1, 1, BL2, 204.5000, 652.1325048, 0.000000000000e+000, 2.423480877017e-006, 8.893052791433e-007, 6.439085948566e-006, 7.019042769245e-006, 1.440660312089e-005, 1.139614411071e-005, 1.908001170138e-005, 2.698299303256e-005, 7.551604795455e-006, 2.423480877017e-006, 8.893052791433e-007, 6.439085948566e-006, 7.019042769245e-006, 1.440660312089e-005, 1.139614411071e-005, 1.908001170138e-005, 2.698299303256e-005, 7.551604795455e-006
BL3, 2, 1, 1, BL3, 205.5000, 658.1498321, 0.000000000000e+000, 1.203845638507e-005, 4.263663263558e-006, 7.181356363028e-006, 1.179426943940e-005, 6.574442045647e-006, 3.097812116108e-005, 2.569216280571e-005, 1.007565096072e-005, 2.911523149027e-006, 1.203845638507e-005, 4.263663263558e-006, 7.181356363028e-006, 1.179426943940e-005, 6.574442045647e-006, 3.097812116108e-005, 2.569216280571e-005, 1.007565096072e-005, 2.911523149027e-006
BL4, 2, 1, 1, BL4, 206.5000, 664.1640439, 0.000000000000e+000, -3.926925607333e-006, 3.970307711833e-007, 8.793514003103e-006, 1.424254383780e-005, 2.802455563691e-005, 2.694551850900e-005, 1.303707925756e-005, 1.796957904146e-006, 5.435365627899e-007, -3.926925607333e-006, 3.970307711833e-007, 8.793514003103e-006, 1.424254383780e-005, 2.802455563691e-005, 2.694551850900e-005, 1.303707925756e-005, 1.796957904146e-006, 5.435365627899e-007
BL1, 2, 2, 1, BL1, 203.5000, 689.9488671, 0.000000000000e+000, -2.422972084420e-006, -2.709433324686e-006, -6.382426774731e-007, 7.396803776951e-007, 9.953220326529e-007, -6.963892577051e-007, 8.328244460430e-006, 2.786275391432e-005, 2.490660950120e-005, -2.422972084420e-006, -2.709433324686e-006, -6.382426774731e-007, 7.396803776951e-007, 9.953220326529e-007, -6.963892577051e-007, 8.328244460430e-006, 2.786275391432e-005, 2.490660950120e-005
BL2, 2, 2, 1, BL2, 204.5000, 695.9630350, 0.000000000000e+000, -1.446228170309e-006, 2.231474645010e-006, -5.495297647503e-006, 5.858088379886e-006, 3.379433251685e-006, -6.016346032403e-006, 2.662828214508e-005, 2.418005897746e-005, 9.846698851814e-006, -1.446228170309e-006, 2.231474645010e-006, -5.495297647503e-006, 5.858088379886e-006, 3.379433251685e-006, -6.016346032403e-006, 2.662828214508e-005, 2.418005897746e-005, 9.846698851814e-006
BL3, 2, 2, 1, BL3, 205.5000, 701.9801857, 0.000000000000e+000, 1.025878087261e-005, 2.660216480008e-006, 7.707004594193e-006, 7.652580552728e-006, 1.535515204913e-005, 3.811338470654e-005, 3.221808643229e-005, 1.703513171754e-005, -9.575523044782e-006, 1.025878087261e-005, 2.660216480008e-006, 7.707004594193e-006, 7.652580552728e-006, 1.535515204913e-005, 3.811338470654e-005, 3.221808643229e-005, 1.703513171754e-005, -9.575523044782e-006
BL4, 2, 2, 1, BL4, 206.5000, 707.9975286, 0.000000000000e+000, 1.210758072263e-006, -4.925725495359e-006, 2.367602257005e-006, 1.670671254781e-005, 2.497973878087e-005, 2.467628237618e-005, 7.393150882739e-006, -6.106941945596e-006, -1.227461379376e-005, 1.210758072263e-006, -4.925725495359e-006, 2.367602257005e-006, 1.670671254781e-005, 2.497973878087e-005, 2.467628237618e-005, 7.393150882739e-006, -6.106941945596e-006, -1.227461379376e-005
BL1, 2, 3, 1, BL1, 203.5000, 733.7781971, 0.000000000000e+000, 8.953895084870e-006, -4.373015639526e-006, 8.028612516200e-006, 6.904959284374e-006, 7.169655664322e-008, 1.455970052801e-005, 2.261456046339e-005, 3.746308439729e-005, 4.046173289506e-005, 8.953895084870e-006, -4.373015639526e-006, 8.028612516200e-006, 6.904959284374e-006, 7.169655664322e-008, 1.455970052801e-005, 2.261456046339e-005, 3.746308439729e-005, 4.046173289506e-005
BL2, 2, 3, 1, BL2, 204.5000, 739.7948386, 0.000000000000e+000, 1.341079380073e-007, -3.090502721436e-006, -2.593418120500e-006, -5.428876749818e-006, -2.228699862393e-006, -4.748924270655e-006, 2.423493247136e-005, 2.655946087963e-005, 1.716152022276e-006, 1.341079380073e-007, -3.090502721436e-006, -2.593418120500e-006, -5.428876749818e-006, -2.228699862393e-006, -4.748924270655e-006, 2.423493247136e-005, 2.655946087963e-005, 1.716152022276e-006
BL3, 2, 3, 1, BL3, 205.5000, 745.8095934, 0.000000000000e+000, 1.122234324030e-007, -9.622330101920e-007, 8.559995055090e-006, 9.831893653248e-006, 1.949297775410e-005, 2.295792565821e-005, 3.822767839951e-005, 1.574095173251e-005, 9.432854126778e-006, 1.122234324030e-007, -9.622330101920e-007, 8.559995055090e-006, 9.831893653248e-006, 1.949297775410e-005, 2.295792565821e-005, 3.822767839951e-005, 1.574095173251e-005, 9.432854126778e-006
BL4, 2, 3, 1, BL4, 206.5000, 751.8258698, 0.000000000000e+000, 4.226056561200e-006, 7.226744141151e-006, 1.584525571842e-006, 1.041050812528e-005, 3.236162275221e-005, 4.180054100960e-005, 2.282578613645e-005, 4.311984103666e-006, 4.816930569110e-006, 4.226056561200e-006, 7.226744141151e-006, 1.584525571842e-006, 1.041050812528e-005, 3.236162275221e-005, 4.180054100960e-005, 2.282578613645e-005, 4.311984103666e-006, 4.816930569110e-006
BL1, 2, 4, 1, BL1, 203.5000, 777.6255686, 0.000000000000e+000, -8.144728302199e-006, -6.941627655985e-006, 4.842540769104e-006, -3.650388649358e-006, 2.880612229920e-006, 8.083512715334e-006, 1.450286557087e-005, 2.430168599191e-005, 4.241296451450e-005, -8.144728302199e-006, -6.941627655985e-006, 4.842540769104e-006, -3.650388649358e-006, 2.880612229920e-006, 8.083512715334e-006, 1.450286557087e-005, 2.430168599191e-005, 4.241296451450e-005
