Timestamp, 2021-12-27 2:02:52 PM
Collector, High2
Mass ID, 208Pb
Initial Mass, 206.0530
Peak Centre Mass,206.0545
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000255
DetThreshold, 0.000077
DeltaMass, 0.618159
IntegPeriod, ms100

Mass, Intensity
205.43489, 0.00006529
205.44849, -0.00019784
205.46209, -0.00043962
205.47568, 0.00028419
205.48928, -0.00033687
205.50288, -0.00043978
205.51648, 0.00048062
205.53008, 0.00057361
205.54368, -0.00002847
205.55728, 0.00062786
205.57088, 0.00023485
205.58448, -0.00035996
205.59808, 0.00024839
205.61168, 0.00040293
205.62528, -0.00036354
205.63888, 0.00056093
205.65248, -0.00001745
205.66608, 0.00006698
205.67968, 0.00013989
205.69328, 0.00013028
205.70688, 0.00020554
205.72048, -0.00001630
205.73408, 0.00036675
205.74767, 0.00000740
205.76127, 0.00072436
205.77487, 0.00054064
205.78847, 0.00070960
205.80207, 0.01033669
205.81567, 0.06363513
205.82927, 0.27232519
205.84287, 0.75249163
205.85647, 2.67208411
205.87007, 6.98566629
205.88367, 12.15821882
205.89727, 17.10756834
205.91087, 21.63332509
205.92447, 25.88501880
205.93807, 28.04511948
205.95167, 28.98392529
205.96527, 29.13936221
205.97887, 29.15061043
205.99247, 29.14883689
206.00607, 29.14730852
206.01967, 29.14741856
206.03326, 29.14123273
206.04686, 29.14672519
206.06046, 29.15648655
206.07406, 29.15523238
206.08766, 29.16051807
206.10126, 29.15973058
206.11486, 29.16108528
206.12846, 29.14524686
206.14206, 29.07554914
206.15566, 28.85639511
206.16926, 28.26707753
206.18286, 26.53226057
206.19646, 22.31662394
206.21006, 17.26808066
206.22366, 12.43111787
206.23726, 7.65370382
206.25086, 3.42773002
206.26446, 1.17812056
206.27806, 0.17185349
206.29166, 0.01188900
206.30525, 0.00105743
206.31885, 0.00056092
206.33245, 0.00086997
206.34605, 0.00043653
206.35965, -0.00032636
206.37325, -0.00010446
206.38685, -0.00022984
206.40045, 0.00008206
206.41405, -0.00003973
206.42765, -0.00046904
206.44125, 0.00036750
206.45485, 0.00003997
206.46845, -0.00002306
206.48205, -0.00000144
206.49565, 0.00015794
206.50925, 0.00050021
206.52285, -0.00027976
206.53645, -0.00011865
206.55005, -0.00026318
206.56365, -0.00019817
206.57724, -0.00023293
206.59084, -0.00025680
206.60444, 0.00002731
206.61804, -0.00018592
206.63164, -0.00011714
206.64524, -0.00013957
206.65884, 0.00009218
206.67120, 0.00003876
