Timestamp, 2021-12-27 12:49:25 PM
Collector, High4
Mass ID, 208Pb
Initial Mass, 204.0123
Peak Centre Mass,204.0266
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000199
DetThreshold, 0.000464
DeltaMass, 0.612037
IntegPeriod, ms100

Mass, Intensity
203.40023, 0.00063491
203.41369, -0.00010929
203.42716, -0.00023234
203.44062, -0.00014609
203.45409, 0.00016996
203.46755, 0.00011345
203.48102, 0.00011559
203.49448, 0.00073243
203.50795, -0.00044750
203.52141, -0.00001871
203.53488, 0.00072172
203.54834, -0.00033883
203.56181, 0.00032653
203.57527, -0.00003364
203.58874, 0.00002397
203.60220, 0.00043871
203.61567, 0.00002150
203.62913, 0.00005330
203.64259, 0.00025144
203.65606, 0.00018007
203.66952, 0.00034846
203.68299, 0.00016036
203.69645, 0.00021031
203.70992, -0.00000580
203.72338, 0.00085193
203.73685, 0.00008602
203.75031, 0.00044565
203.76378, 0.00071559
203.77724, 0.00086063
203.79071, 0.00924557
203.80417, 0.05477558
203.81764, 0.26891344
203.83110, 0.95594974
203.84457, 3.38548305
203.85803, 6.54098404
203.87150, 10.52719523
203.88496, 14.88347476
203.89843, 17.88295774
203.91189, 19.01294846
203.92536, 19.48850566
203.93882, 19.60027423
203.95229, 19.62176246
203.96575, 19.62610719
203.97921, 19.62430213
203.99268, 19.63609352
204.00614, 19.64423036
204.01961, 19.64728147
204.03307, 19.65263814
204.04654, 19.65399897
204.06000, 19.65427526
204.07347, 19.65472674
204.08693, 19.65410203
204.10040, 19.65461807
204.11386, 19.63941095
204.12733, 19.52043334
204.14079, 19.17960608
204.15426, 17.73065981
204.16772, 14.89242313
204.18119, 10.72724585
204.19465, 6.65935245
204.20812, 3.49122722
204.22158, 1.18064349
204.23505, 0.27646884
204.24851, 0.04988805
204.26198, 0.00783532
204.27544, 0.00086429
204.28891, 0.00024847
204.30237, 0.00025152
204.31584, 0.00007066
204.32930, -0.00010462
204.34276, 0.00005504
204.35623, 0.00039151
204.36969, 0.00018308
204.38316, 0.00019894
204.39662, -0.00036081
204.41009, -0.00046474
204.42355, 0.00010689
204.43702, -0.00086132
204.45048, 0.00070863
204.46395, 0.00004282
204.47741, 0.00033824
204.49088, -0.00028805
204.50434, -0.00026698
204.51781, 0.00062222
204.53127, 0.00039947
204.54474, 0.00017131
204.55820, 0.00011275
204.57167, 0.00032516
204.58513, 0.00024744
204.59860, -0.00049500
204.61206, 0.00032525
204.62430, 0.00024056
