#HEADER
Analysis
Version,1.4.0,1.04
Filename,A522_Pb-2534.TXT
MethodName,PbFaraday_Pbc3Line.TIMSAM
MethodPath,C:\IsoLinx\Projects\RIGL.Pro\Methods
IsoWorksMethod,PbFaraday_Pbc3Line
FolderPath,C:\IsoLinx\Projects\RIGL.Pro\Analysis\T0039_HiPb981DblSpk\A522_Pb.RAW
Corrected,Yes
BChannels,Yes
TimeZero, December 28, 2021 10:07:55 AM.018

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,31.3000
L5,F,1e+11,1.000000000,1.000000000,0.0000
L4,F,1e+11,1.000362239,1.000000000,0.0000
L3,F,1e+11,1.001916859,1.000000000,0.0000
L2,F,1e+11,0.998704526,1.000000000,0.0000
Ax,F,1e+11,0.994221629,1.000000000,0.0000
H1,F,1e+11,1.004330622,1.000000000,0.0000
H2,F,1e+11,0.967642535,1.000000000,0.0000
H3,F,1e+11,0.988378437,1.000000000,0.0000
H4,F,1e+11,0.996368444,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,L5,L4,L3,L2,Ax,H1,H2,H3,H4,L5.B,L4.B,L3.B,L2.B,Ax.B,H1.B,H2.B,H3.B,H4.B
BL4, 3, 8, 1, BL4, 206.5000, 1655.0945940, 0.000000000000e+000, 1.867989970572e-006, 8.689165741979e-006, 5.153269537127e-005, 1.004369080822e-004, 2.179961348609e-004, 5.860725278389e-004, 1.176172563070e-004, -2.404342720961e-006, 8.222875424591e-006, 1.867989970572e-006, 8.689165741979e-006, 5.153269537127e-005, 1.004369080822e-004, 2.179961348609e-004, 5.860725278389e-004, 1.176172563070e-004, -2.404342720961e-006, 8.222875424591e-006
BL1, 3, 9, 1, BL1, 203.5000, 1680.8426731, 0.000000000000e+000, -3.675182745687e-006, 5.479801541224e-006, 4.258062466365e-006, 9.400848124940e-006, 4.170789438512e-005, 6.818249663851e-005, 1.025428458960e-004, 2.080036375750e-004, 2.387574240573e-004, -3.675182745687e-006, 5.479801541224e-006, 4.258062466365e-006, 9.400848124940e-006, 4.170789438512e-005, 6.818249663851e-005, 1.025428458960e-004, 2.080036375750e-004, 2.387574240573e-004
BL2, 3, 9, 1, BL2, 204.5000, 1686.8558908, 0.000000000000e+000, -4.304453381066e-006, -8.575298579336e-006, 1.856888447653e-005, 4.442308561217e-005, 4.769773454418e-005, 1.019533170680e-004, 2.235961171992e-004, 2.394672523546e-004, 1.089072815233e-004, -4.304453381066e-006, -8.575298579336e-006, 1.856888447653e-005, 4.442308561217e-005, 4.769773454418e-005, 1.019533170680e-004, 2.235961171992e-004, 2.394672523546e-004, 1.089072815233e-004
BL3, 3, 9, 1, BL3, 205.5000, 1692.8694023, 0.000000000000e+000, 5.910762789740e-006, 3.747184701338e-006, 3.595477844717e-005, 5.977406608091e-005, 9.301410520805e-005, 3.145307759403e-004, 2.594547557131e-004, 1.065417459786e-004, 1.354910568812e-005, 5.910762789740e-006, 3.747184701338e-006, 3.595477844717e-005, 5.977406608091e-005, 9.301410520805e-005, 3.145307759403e-004, 2.594547557131e-004, 1.065417459786e-004, 1.354910568812e-005
BL4, 3, 9, 1, BL4, 206.5000, 1698.8835571, 0.000000000000e+000, -1.577604961347e-006, 6.609950133796e-006, 5.013952154020e-005, 9.288095619408e-005, 2.146274621082e-004, 5.699993485817e-004, 1.183939488443e-004, 1.424483961284e-005, 1.348342857904e-005, -1.577604961347e-006, 6.609950133796e-006, 5.013952154020e-005, 9.288095619408e-005, 2.146274621082e-004, 5.699993485817e-004, 1.183939488443e-004, 1.424483961284e-005, 1.348342857904e-005
BL1, 3, 10, 1, BL1, 203.5000, 1724.6757994, 0.000000000000e+000, -1.521493784049e-006, 9.422159447445e-007, 6.432068886747e-006, 1.949814580892e-005, 4.249619353620e-005, 6.663545001261e-005, 9.997041301637e-005, 2.089140358380e-004, 2.424299049848e-004, -1.521493784049e-006, 9.422159447445e-007, 6.432068886747e-006, 1.949814580892e-005, 4.249619353620e-005, 6.663545001261e-005, 9.997041301637e-005, 2.089140358380e-004, 2.424299049848e-004
BL2, 3, 10, 1, BL2, 204.5000, 1730.6893700, 0.000000000000e+000, 7.929022678005e-006, 1.728127144389e-006, 1.354367825327e-005, 4.888481035573e-005, 4.827985226444e-005, 1.023402147619e-004, 2.140322808433e-004, 2.432440855113e-004, 9.994319225883e-005, 7.929022678005e-006, 1.728127144389e-006, 1.354367825327e-005, 4.888481035573e-005, 4.827985226444e-005, 1.023402147619e-004, 2.140322808433e-004, 2.432440855113e-004, 9.994319225883e-005
BL3, 3, 10, 1, BL3, 205.5000, 1736.7025450, 0.000000000000e+000, -9.957370450931e-007, 1.423415827712e-006, 4.765682776785e-005, 4.444577432786e-005, 9.388325201566e-005, 3.151830789828e-004, 2.526230623285e-004, 1.078223711550e-004, 1.484149106535e-005, -9.957370450931e-007, 1.423415827712e-006, 4.765682776785e-005, 4.444577432786e-005, 9.388325201566e-005, 3.151830789828e-004, 2.526230623285e-004, 1.078223711550e-004, 1.484149106535e-005
BL4, 3, 10, 1, BL4, 206.5000, 1742.7156042, 0.000000000000e+000, 1.035418729870e-005, 8.021350895234e-006, 5.359030973067e-005, 9.843515433400e-005, 2.160442594363e-004, 5.746744386721e-004, 1.246184429056e-004, 1.253256933293e-005, 5.035318637021e-006, 1.035418729870e-005, 8.021350895234e-006, 5.359030973067e-005, 9.843515433400e-005, 2.160442594363e-004, 5.746744386721e-004, 1.246184429056e-004, 1.253256933293e-005, 5.035318637021e-006
BL1, 4, 1, 1, BL1, 203.5000, 1925.8522459, 0.000000000000e+000, 1.352303493349e-006, -2.098876412421e-006, 9.894857062458e-006, 1.295179153583e-005, 4.699525012974e-005, 9.661075164960e-005, 8.950000386883e-005, 2.052062936317e-004, 2.466206458985e-004, 1.352303493349e-006, -2.098876412421e-006, 9.894857062458e-006, 1.295179153583e-005, 4.699525012974e-005, 9.661075164960e-005, 8.950000386883e-005, 2.052062936317e-004, 2.466206458985e-004
BL2, 4, 1, 1, BL2, 204.5000, 1931.8659922, 0.000000000000e+000, -1.602749409700e-006, 2.404524929755e-006, 7.636472197721e-006, 4.501364098064e-005, 5.276307954911e-005, 1.007266962074e-004, 2.214492066741e-004, 2.261549081800e-004, 9.909060615733e-005, -1.602749409700e-006, 2.404524929755e-006, 7.636472197721e-006, 4.501364098064e-005, 5.276307954911e-005, 1.007266962074e-004, 2.214492066741e-004, 2.261549081800e-004, 9.909060615733e-005
BL3, 4, 1, 1, BL3, 205.5000, 1937.8802557, 0.000000000000e+000, 1.336491526170e-005, 7.292514306101e-006, 4.453077917830e-005, 6.728605041240e-005, 9.229318417371e-005, 3.642817243402e-004, 2.526886739155e-004, 9.884358611702e-005, 2.877908877377e-005, 1.336491526170e-005, 7.292514306101e-006, 4.453077917830e-005, 6.728605041240e-005, 9.229318417371e-005, 3.642817243402e-004, 2.526886739155e-004, 9.884358611702e-005, 2.877908877377e-005
BL4, 4, 1, 1, BL4, 206.5000, 1943.8942906, 0.000000000000e+000, 9.418111189496e-006, 7.349125851706e-007, 5.225762903175e-005, 9.096858584320e-005, 2.156349202591e-004, 6.952318797440e-004, 1.162668492167e-004, -5.534158617519e-006, 2.358939689494e-006, 9.418111189496e-006, 7.349125851706e-007, 5.225762903175e-005, 9.096858584320e-005, 2.156349202591e-004, 6.952318797440e-004, 1.162668492167e-004, -5.534158617519e-006, 2.358939689494e-006
BL1, 4, 2, 1, BL1, 203.5000, 1969.6569282, 0.000000000000e+000, -2.322948955150e-007, 6.103136374142e-006, 8.970835951988e-006, 1.064131243360e-005, 2.926667181458e-005, 7.616400976024e-005, 9.030051747417e-005, 1.965123496783e-004, 2.328979446112e-004, -2.322948955150e-007, 6.103136374142e-006, 8.970835951988e-006, 1.064131243360e-005, 2.926667181458e-005, 7.616400976024e-005, 9.030051747417e-005, 1.965123496783e-004, 2.328979446112e-004
BL2, 4, 2, 1, BL2, 204.5000, 1975.6708828, 0.000000000000e+000, 5.105818666068e-006, 2.455498799846e-006, 1.595773571803e-005, 4.461536448407e-005, 5.068549674831e-005, 9.501520036308e-005, 2.089886072098e-004, 2.207575321912e-004, 1.064100771616e-004, 5.105818666068e-006, 2.455498799846e-006, 1.595773571803e-005, 4.461536448407e-005, 5.068549674831e-005, 9.501520036308e-005, 2.089886072098e-004, 2.207575321912e-004, 1.064100771616e-004
BL3, 4, 2, 1, BL3, 205.5000, 1981.6851036, 0.000000000000e+000, 8.172045334417e-006, 7.189120973846e-006, 4.986134406660e-005, 5.337877633869e-005, 9.699352007329e-005, 3.466321195375e-004, 2.442405012234e-004, 1.017878343304e-004, 2.362517088399e-005, 8.172045334417e-006, 7.189120973846e-006, 4.986134406660e-005, 5.337877633869e-005, 9.699352007329e-005, 3.466321195375e-004, 2.442405012234e-004, 1.017878343304e-004, 2.362517088399e-005
BL4, 4, 2, 1, BL4, 206.5000, 1987.6987690, 0.000000000000e+000, 1.200395192537e-005, 3.153007414761e-006, 4.994578391673e-005, 9.467545228848e-005, 2.035399436437e-004, 6.619413131584e-004, 1.200972594849e-004, 1.430086417041e-005, 1.159973526890e-005, 1.200395192537e-005, 3.153007414761e-006, 4.994578391673e-005, 9.467545228848e-005, 2.035399436437e-004, 6.619413131584e-004, 1.200972594849e-004, 1.430086417041e-005, 1.159973526890e-005
BL1, 4, 3, 1, BL1, 203.5000, 2013.5489563, 0.000000000000e+000, -6.534397967407e-006, 1.181629072341e-005, 3.484288963830e-006, 8.512005114561e-006, 3.990109807770e-005, 9.039839820485e-005, 9.205962809769e-005, 1.972824167708e-004, 2.396052220544e-004, -6.534397967407e-006, 1.181629072341e-005, 3.484288963830e-006, 8.512005114561e-006, 3.990109807770e-005, 9.039839820485e-005, 9.205962809769e-005, 1.972824167708e-004, 2.396052220544e-004
BL2, 4, 3, 1, BL2, 204.5000, 2019.5621402, 0.000000000000e+000, -7.770602198802e-007, -1.057712805289e-006, 8.741466671327e-006, 4.952093359426e-005, 5.207703837473e-005, 9.129507377559e-005, 2.041638603091e-004, 2.233689851341e-004, 1.103162993126e-004, -7.770602198802e-007, -1.057712805289e-006, 8.741466671327e-006, 4.952093359426e-005, 5.207703837473e-005, 9.129507377559e-005, 2.041638603091e-004, 2.233689851341e-004, 1.103162993126e-004
BL3, 4, 3, 1, BL3, 205.5000, 2025.5759504, 0.000000000000e+000, 1.859838360747e-006, 6.237989708591e-006, 4.587880774983e-005, 4.275000484521e-005, 9.187509940243e-005, 3.538158808640e-004, 2.446192726791e-004, 9.972688157340e-005, 2.291534353204e-005, 1.859838360747e-006, 6.237989708591e-006, 4.587880774983e-005, 4.275000484521e-005, 9.187509940243e-005, 3.538158808640e-004, 2.446192726791e-004, 9.972688157340e-005, 2.291534353204e-005
BL4, 4, 3, 1, BL4, 206.5000, 2031.5903654, 0.000000000000e+000, 1.488903271938e-005, 1.743629751794e-005, 5.416397349827e-005, 1.097148478113e-004, 2.118772339095e-004, 6.901812600205e-004, 1.171569523675e-004, 1.614584262439e-005, 1.449074408435e-005, 1.488903271938e-005, 1.743629751794e-005, 5.416397349827e-005, 1.097148478113e-004, 2.118772339095e-004, 6.901812600205e-004, 1.171569523675e-004, 1.614584262439e-005, 1.449074408435e-005
BL1, 4, 4, 1, BL1, 203.5000, 2057.4153156, 0.000000000000e+000, 1.238742632488e-006, -7.261400042307e-006, 2.231656212148e-006, 1.218776884128e-005, 3.239407128041e-005, 8.561694450650e-005, 9.369653911857e-005, 2.028613814708e-004, 2.371266856653e-004, 1.238742632488e-006, -7.261400042307e-006, 2.231656212148e-006, 1.218776884128e-005, 3.239407128041e-005, 8.561694450650e-005, 9.369653911857e-005, 2.028613814708e-004, 2.371266856653e-004
BL2, 4, 4, 1, BL2, 204.5000, 2063.4298407, 0.000000000000e+000, -1.704162135346e-006, 1.485883564367e-005, 1.061137120759e-005, 4.701506614294e-005, 4.380294273659e-005, 8.928758387001e-005, 2.131861684792e-004, 2.237453936040e-004, 1.214521270409e-004, -1.704162135346e-006, 1.485883564367e-005, 1.061137120759e-005, 4.701506614294e-005, 4.380294273659e-005, 8.928758387001e-005, 2.131861684792e-004, 2.237453936040e-004, 1.214521270409e-004
BL3, 4, 4, 1, BL3, 205.5000, 2069.4435767, 0.000000000000e+000, 1.036250943440e-005, 3.222792014652e-006, 4.661591284662e-005, 5.799401496734e-005, 9.493923494013e-005, 3.513553705286e-004, 2.456381784757e-004, 1.052185854315e-004, 7.023844655535e-006, 1.036250943440e-005, 3.222792014652e-006, 4.661591284662e-005, 5.799401496734e-005, 9.493923494013e-005, 3.513553705286e-004, 2.456381784757e-004, 1.052185854315e-004, 7.023844655535e-006
BL4, 4, 4, 1, BL4, 206.5000, 2075.4576453, 0.000000000000e+000, 5.046132880411e-006, 6.655717375008e-006, 5.188627987194e-005, 9.629362307901e-005, 2.055332636132e-004, 6.925507721385e-004, 1.232238602912e-004, 5.744415990871e-006, 1.082721904564e-005, 5.046132880411e-006, 6.655717375008e-006, 5.188627987194e-005, 9.629362307901e-005, 2.055332636132e-004, 6.925507721385e-004, 1.232238602912e-004, 5.744415990871e-006, 1.082721904564e-005
BL1, 4, 5, 1, BL1, 203.5000, 2101.2329044, 0.000000000000e+000, 1.056505240574e-005, 1.073928471457e-005, 1.229268113036e-005, 2.517455626599e-005, 4.899310296369e-005, 1.010999123145e-004, 8.717388538083e-005, 2.045824130545e-004, 2.332011848301e-004, 1.056505240574e-005, 1.073928471457e-005, 1.229268113036e-005, 2.517455626599e-005, 4.899310296369e-005, 1.010999123145e-004, 8.717388538083e-005, 2.045824130545e-004, 2.332011848301e-004
BL2, 4, 5, 1, BL2, 204.5000, 2107.2470303, 0.000000000000e+000, -3.078054092828e-006, 9.479720690376e-006, 1.494401960850e-005, 4.364960397411e-005, 5.118938941158e-005, 9.200697788127e-005, 2.069029873224e-004, 2.310285545963e-004, 9.504869213919e-005, -3.078054092828e-006, 9.479720690376e-006, 1.494401960850e-005, 4.364960397411e-005, 5.118938941158e-005, 9.200697788127e-005, 2.069029873224e-004, 2.310285545963e-004, 9.504869213919e-005
BL3, 4, 5, 1, BL3, 205.5000, 2113.2610857, 0.000000000000e+000, -4.316834970954e-006, 7.071995925855e-007, 4.061881200299e-005, 3.676738983877e-005, 8.742789402549e-005, 3.445017508909e-004, 2.365537151360e-004, 1.016829928905e-004, 1.899822137565e-005, -4.316834970954e-006, 7.071995925855e-007, 4.061881200299e-005, 3.676738983877e-005, 8.742789402549e-005, 3.445017508909e-004, 2.365537151360e-004, 1.016829928905e-004, 1.899822137565e-005
BL4, 4, 5, 1, BL4, 206.5000, 2119.2751411, 0.000000000000e+000, 3.063250913178e-006, 1.548659284042e-005, 4.902835391285e-005, 9.488885970188e-005, 2.007982343798e-004, 6.790671118767e-004, 1.187143333684e-004, -2.853858725128e-006, 2.753467594823e-005, 3.063250913178e-006, 1.548659284042e-005, 4.902835391285e-005, 9.488885970188e-005, 2.007982343798e-004, 6.790671118767e-004, 1.187143333684e-004, -2.853858725128e-006, 2.753467594823e-005
BL1, 4, 6, 1, BL1, 203.5000, 2145.0710336, 0.000000000000e+000, -2.760465136602e-006, -5.958373044810e-006, 5.318660909921e-006, 1.119881886245e-005, 3.388564926183e-005, 7.753976681717e-005, 9.148142696970e-005, 1.936522695492e-004, 2.233747727917e-004, -2.760465136602e-006, -5.958373044810e-006, 5.318660909921e-006, 1.119881886245e-005, 3.388564926183e-005, 7.753976681717e-005, 9.148142696970e-005, 1.936522695492e-004, 2.233747727917e-004
BL2, 4, 6, 1, BL2, 204.5000, 2151.0847525, 0.000000000000e+000, 1.441013935049e-005, 6.520168948673e-006, 1.964957537242e-005, 4.254379395705e-005, 5.349568897596e-005, 9.437337209708e-005, 2.054847453074e-004, 2.375094617615e-004, 1.052766531235e-004, 1.441013935049e-005, 6.520168948673e-006, 1.964957537242e-005, 4.254379395705e-005, 5.349568897596e-005, 9.437337209708e-005, 2.054847453074e-004, 2.375094617615e-004, 1.052766531235e-004
BL3, 4, 6, 1, BL3, 205.5000, 2157.0976120, 0.000000000000e+000, 1.141055602432e-005, 2.319591673990e-006, 4.118115709983e-005, 4.903111270904e-005, 9.321080047422e-005, 3.393545848736e-004, 2.430905854209e-004, 9.653431101582e-005, 2.172482431857e-005, 1.141055602432e-005, 2.319591673990e-006, 4.118115709983e-005, 4.903111270904e-005, 9.321080047422e-005, 3.393545848736e-004, 2.430905854209e-004, 9.653431101582e-005, 2.172482431857e-005
BL4, 4, 6, 1, BL4, 206.5000, 2163.1104454, 0.000000000000e+000, 9.208619439179e-006, 9.835502244637e-006, 5.095220371947e-005, 9.550280020949e-005, 1.907443849374e-004, 6.795919393302e-004, 1.211284453049e-004, 1.124298436482e-005, 3.045881797238e-006, 9.208619439179e-006, 9.835502244637e-006, 5.095220371947e-005, 9.550280020949e-005, 1.907443849374e-004, 6.795919393302e-004, 1.211284453049e-004, 1.124298436482e-005, 3.045881797238e-006
BL1, 4, 7, 1, BL1, 203.5000, 2188.8974898, 0.000000000000e+000, 3.838079668672e-006, 8.217248528692e-006, 3.535557581522e-006, 1.868868620968e-005, 4.460238109250e-005, 9.780013052842e-005, 9.694044894035e-005, 2.022487255594e-004, 2.253847174881e-004, 3.838079668672e-006, 8.217248528692e-006, 3.535557581522e-006, 1.868868620968e-005, 4.460238109250e-005, 9.780013052842e-005, 9.694044894035e-005, 2.022487255594e-004, 2.253847174881e-004
BL2, 4, 7, 1, BL2, 204.5000, 2194.9108133, 0.000000000000e+000, 3.038326410428e-006, -5.051346559402e-006, 1.151871294802e-005, 4.739991166942e-005, 4.685441209374e-005, 7.698447969433e-005, 1.856337826974e-004, 2.225608301022e-004, 1.045166305674e-004, 3.038326410428e-006, -5.051346559402e-006, 1.151871294802e-005, 4.739991166942e-005, 4.685441209374e-005, 7.698447969433e-005, 1.856337826974e-004, 2.225608301022e-004, 1.045166305674e-004
BL3, 4, 7, 1, BL3, 205.5000, 2200.9243724, 0.000000000000e+000, 2.123219395432e-006, 6.003310028544e-006, 4.309893747909e-005, 4.989579084150e-005, 8.612855511876e-005, 3.428538063418e-004, 2.435497984538e-004, 9.213055199851e-005, 9.647748770165e-006, 2.123219395432e-006, 6.003310028544e-006, 4.309893747909e-005, 4.989579084150e-005, 8.612855511876e-005, 3.428538063418e-004, 2.435497984538e-004, 9.213055199851e-005, 9.647748770165e-006
BL4, 4, 7, 1, BL4, 206.5000, 2206.9375706, 0.000000000000e+000, 7.395652380522e-006, 1.666134356870e-007, 4.537983051913e-005, 9.183948440888e-005, 2.060008282163e-004, 6.738125963579e-004, 1.175743419170e-004, 1.156682755355e-005, 1.609471616968e-005, 7.395652380522e-006, 1.666134356870e-007, 4.537983051913e-005, 9.183948440888e-005, 2.060008282163e-004, 6.738125963579e-004, 1.175743419170e-004, 1.156682755355e-005, 1.609471616968e-005
BL1, 4, 8, 1, BL1, 203.5000, 2232.6908084, 0.000000000000e+000, 3.768851160701e-006, -3.337030035587e-006, 7.197173173647e-007, 1.334857358499e-005, 3.786389442801e-005, 9.667483204930e-005, 8.503990855894e-005, 1.988656727115e-004, 2.277852660655e-004, 3.768851160701e-006, -3.337030035587e-006, 7.197173173647e-007, 1.334857358499e-005, 3.786389442801e-005, 9.667483204930e-005, 8.503990855894e-005, 1.988656727115e-004, 2.277852660655e-004
BL2, 4, 8, 1, BL2, 204.5000, 2238.7036232, 0.000000000000e+000, 4.874334382393e-006, -5.413425169197e-006, 1.306001546555e-005, 4.817193285789e-005, 5.037116933551e-005, 8.171605502428e-005, 2.001205293859e-004, 2.146666775541e-004, 9.986326670367e-005, 4.874334382393e-006, -5.413425169197e-006, 1.306001546555e-005, 4.817193285789e-005, 5.037116933551e-005, 8.171605502428e-005, 2.001205293859e-004, 2.146666775541e-004, 9.986326670367e-005
BL3, 4, 8, 1, BL3, 205.5000, 2244.7174582, 0.000000000000e+000, 2.641422243058e-006, 4.090615456227e-006, 4.755346693210e-005, 5.211088230140e-005, 9.160213913028e-005, 3.392533076418e-004, 2.302087125872e-004, 9.366740985971e-005, 1.570356598121e-005, 2.641422243058e-006, 4.090615456227e-006, 4.755346693210e-005, 5.211088230140e-005, 9.160213913028e-005, 3.392533076418e-004, 2.302087125872e-004, 9.366740985971e-005, 1.570356598121e-005
BL4, 4, 8, 1, BL4, 206.5000, 2250.7309556, 0.000000000000e+000, 1.815835467798e-006, -5.232298033555e-006, 3.902320013372e-005, 8.523995465851e-005, 1.894733547758e-004, 6.501924381516e-004, 1.009275931556e-004, 7.682499596241e-006, -8.865811324556e-006, 1.815835467798e-006, -5.232298033555e-006, 3.902320013372e-005, 8.523995465851e-005, 1.894733547758e-004, 6.501924381516e-004, 1.009275931556e-004, 7.682499596241e-006, -8.865811324556e-006
BL1, 4, 9, 1, BL1, 203.5000, 2276.5105732, 0.000000000000e+000, 6.525154722968e-006, -4.823730949804e-006, 8.463215150870e-006, 1.605963045613e-005, 4.552670293407e-005, 8.416817773135e-005, 8.665600022104e-005, 1.909335460316e-004, 2.221205435532e-004, 6.525154722968e-006, -4.823730949804e-006, 8.463215150870e-006, 1.605963045613e-005, 4.552670293407e-005, 8.416817773135e-005, 8.665600022104e-005, 1.909335460316e-004, 2.221205435532e-004
BL2, 4, 9, 1, BL2, 204.5000, 2282.5242756, 0.000000000000e+000, 5.945860569128e-006, 7.706820953955e-006, 1.635106034255e-005, 5.140208442548e-005, 4.711636401327e-005, 8.503430410159e-005, 2.037373754886e-004, 2.241754378620e-004, 1.034999507819e-004, 5.945860569128e-006, 7.706820953955e-006, 1.635106034255e-005, 5.140208442548e-005, 4.711636401327e-005, 8.503430410159e-005, 2.037373754886e-004, 2.241754378620e-004, 1.034999507819e-004
BL3, 4, 9, 1, BL3, 205.5000, 2288.5377354, 0.000000000000e+000, 4.541090557796e-007, 9.774467534479e-006, 3.903476099495e-005, 4.665443743096e-005, 9.127025480094e-005, 3.528119488029e-004, 2.377058457470e-004, 1.029411053724e-004, 2.725808549631e-005, 4.541090557796e-007, 9.774467534479e-006, 3.903476099495e-005, 4.665443743096e-005, 9.127025480094e-005, 3.528119488029e-004, 2.377058457470e-004, 1.029411053724e-004, 2.725808549631e-005
BL4, 4, 9, 1, BL4, 206.5000, 2294.5506740, 0.000000000000e+000, -8.301295072336e-006, 1.220643562975e-005, 4.896248624954e-005, 8.902363746580e-005, 1.889288906299e-004, 6.934684686879e-004, 1.267442308271e-004, 6.525215627430e-006, 2.324695869094e-005, -8.301295072336e-006, 1.220643562975e-005, 4.896248624954e-005, 8.902363746580e-005, 1.889288906299e-004, 6.934684686879e-004, 1.267442308271e-004, 6.525215627430e-006, 2.324695869094e-005
BL1, 4, 10, 1, BL1, 203.5000, 2320.3466407, 0.000000000000e+000, 1.299340093989e-005, 1.244372617819e-005, 1.426634728502e-005, 3.057254844384e-005, 5.054964317890e-005, 1.026252892702e-004, 1.068586121449e-004, 2.001449602117e-004, 2.271701572170e-004, 1.299340093989e-005, 1.244372617819e-005, 1.426634728502e-005, 3.057254844384e-005, 5.054964317890e-005, 1.026252892702e-004, 1.068586121449e-004, 2.001449602117e-004, 2.271701572170e-004
BL2, 4, 10, 1, BL2, 204.5000, 2326.3606320, 0.000000000000e+000, 1.799179829235e-006, -2.925323651452e-006, 1.806201719497e-005, 4.462748109864e-005, 4.832252058833e-005, 8.167164638797e-005, 1.946808699496e-004, 2.212119125328e-004, 9.663727615325e-005, 1.799179829235e-006, -2.925323651452e-006, 1.806201719497e-005, 4.462748109864e-005, 4.832252058833e-005, 8.167164638797e-005, 1.946808699496e-004, 2.212119125328e-004, 9.663727615325e-005
BL3, 4, 10, 1, BL3, 205.5000, 2332.3742896, 0.000000000000e+000, 4.099004145818e-006, -9.759745396356e-007, 4.061447043970e-005, 4.113003437783e-005, 8.278781883277e-005, 3.333750273937e-004, 2.257901014614e-004, 9.393955432436e-005, 9.729216793122e-006, 4.099004145818e-006, -9.759745396356e-007, 4.061447043970e-005, 4.113003437783e-005, 8.278781883277e-005, 3.333750273937e-004, 2.257901014614e-004, 9.393955432436e-005, 9.729216793122e-006
BL4, 4, 10, 1, BL4, 206.5000, 2338.3877577, 0.000000000000e+000, 1.007869029955e-005, 1.128816431093e-005, 5.093551270626e-005, 8.981884724288e-005, 1.946136505917e-004, 6.718505901111e-004, 1.126766594503e-004, 2.010724179469e-005, 7.729596624136e-007, 1.007869029955e-005, 1.128816431093e-005, 5.093551270626e-005, 8.981884724288e-005, 1.946136505917e-004, 6.718505901111e-004, 1.126766594503e-004, 2.010724179469e-005, 7.729596624136e-007
BL1, 5, 1, 1, BL1, 203.5000, 2519.4382259, 0.000000000000e+000, 3.335833348497e-006, 4.960930361155e-007, 6.151902035029e-006, 1.714992529388e-005, 3.477630588149e-005, 9.147896982919e-005, 8.000970903115e-005, 1.756204040717e-004, 2.168752461776e-004, 3.335833348497e-006, 4.960930361155e-007, 6.151902035029e-006, 1.714992529388e-005, 3.477630588149e-005, 9.147896982919e-005, 8.000970903115e-005, 1.756204040717e-004, 2.168752461776e-004
BL2, 5, 1, 1, BL2, 204.5000, 2525.4502330, 0.000000000000e+000, 8.757036723504e-007, 1.701059713534e-006, 1.705918419874e-005, 3.883938131980e-005, 4.889929071666e-005, 8.515599139852e-005, 1.865084218541e-004, 1.982636111920e-004, 8.718160267923e-005, 8.757036723504e-007, 1.701059713534e-006, 1.705918419874e-005, 3.883938131980e-005, 4.889929071666e-005, 8.515599139852e-005, 1.865084218541e-004, 1.982636111920e-004, 8.718160267923e-005
BL3, 5, 1, 1, BL3, 205.5000, 2531.4624357, 0.000000000000e+000, -4.352999783640e-006, 1.678649628363e-005, 3.864735731436e-005, 5.494115088734e-005, 8.479473919476e-005, 3.359748402810e-004, 2.208379640223e-004, 8.920451637815e-005, 1.611096001458e-005, -4.352999783640e-006, 1.678649628363e-005, 3.864735731436e-005, 5.494115088734e-005, 8.479473919476e-005, 3.359748402810e-004, 2.208379640223e-004, 8.920451637815e-005, 1.611096001458e-005
BL4, 5, 1, 1, BL4, 206.5000, 2537.4762271, 0.000000000000e+000, -6.853435261225e-007, -2.468947243774e-006, 3.675483344710e-005, 8.302453462541e-005, 1.753713786248e-004, 6.562684761748e-004, 1.042054206568e-004, -1.008901495610e-006, 1.018414835825e-005, -6.853435261225e-007, -2.468947243774e-006, 3.675483344710e-005, 8.302453462541e-005, 1.753713786248e-004, 6.562684761748e-004, 1.042054206568e-004, -1.008901495610e-006, 1.018414835825e-005
BL1, 5, 2, 1, BL1, 203.5000, 2563.2592488, 0.000000000000e+000, 4.205401078016e-006, -4.278983301043e-007, 3.276124019215e-006, 8.348954579553e-006, 4.196306881545e-005, 7.398306327031e-005, 8.260011885925e-005, 1.616112647899e-004, 2.138682561699e-004, 4.205401078016e-006, -4.278983301043e-007, 3.276124019215e-006, 8.348954579553e-006, 4.196306881545e-005, 7.398306327031e-005, 8.260011885925e-005, 1.616112647899e-004, 2.138682561699e-004
BL2, 5, 2, 1, BL2, 204.5000, 2569.2736508, 0.000000000000e+000, 5.180067759006e-006, 2.246159960054e-007, 4.159924769185e-006, 3.663365611052e-005, 4.792738083365e-005, 7.871708430039e-005, 1.813628811742e-004, 2.034670980109e-004, 9.283322307569e-005, 5.180067759006e-006, 2.246159960054e-007, 4.159924769185e-006, 3.663365611052e-005, 4.792738083365e-005, 7.871708430039e-005, 1.813628811742e-004, 2.034670980109e-004, 9.283322307569e-005
