Timestamp, 2021-12-28 2:40:31 PM
Collector, High2
Mass ID, 208Pb
Initial Mass, 206.0319
Peak Centre Mass,206.0332
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000403
DetThreshold, 0.000104
DeltaMass, 0.618096
IntegPeriod, ms100

Mass, Intensity
205.41385, -0.00011908
205.42745, -0.00028924
205.44104, -0.00033180
205.45464, 0.00023544
205.46824, -0.00084260
205.48184, -0.00034917
205.49544, 0.00015622
205.50903, -0.00018568
205.52263, 0.00020400
205.53623, -0.00004577
205.54983, -0.00016490
205.56343, -0.00002023
205.57702, 0.00044503
205.59062, -0.00044345
205.60422, 0.00005684
205.61782, 0.00026071
205.63142, -0.00025798
205.64501, 0.00042530
205.65861, 0.00013767
205.67221, -0.00076092
205.68581, -0.00059922
205.69941, 0.00030610
205.71301, 0.00043395
205.72660, -0.00007613
205.74020, 0.00042821
205.75380, 0.00005941
205.76740, 0.00015944
205.78100, 0.00014462
205.79459, 0.00095050
205.80819, 0.00001144
205.82179, -0.00064417
205.83539, 0.00022892
205.84899, 0.00230112
205.86258, 0.00482666
205.87618, 0.00726134
205.88978, 0.01051854
205.90338, 0.01198895
205.91698, 0.01221768
205.93058, 0.01212012
205.94417, 0.01185630
205.95777, 0.01284936
205.97137, 0.01316770
205.98497, 0.01249812
205.99857, 0.01210178
206.01216, 0.01270925
206.02576, 0.01259191
206.03936, 0.01263189
206.05296, 0.01206878
206.06656, 0.01255635
206.08015, 0.01224729
206.09375, 0.01272165
206.10735, 0.01255024
206.12095, 0.01217880
206.13455, 0.01246066
206.14814, 0.01207124
206.16174, 0.01269277
206.17534, 0.01059732
206.18894, 0.00824945
206.20254, 0.00465324
206.21614, 0.00192103
206.22973, 0.00051983
206.24333, 0.00004192
206.25693, 0.00023470
206.27053, 0.00037136
206.28413, -0.00026416
206.29772, 0.00002948
206.31132, -0.00004984
206.32492, -0.00008110
206.33852, -0.00021993
206.35212, 0.00010898
206.36571, 0.00022512
206.37931, 0.00020851
206.39291, 0.00021802
206.40651, -0.00023843
206.42011, 0.00008625
206.43371, -0.00003781
206.44730, -0.00017034
206.46090, -0.00016732
206.47450, -0.00046809
206.48810, 0.00052190
206.50170, 0.00005089
206.51529, 0.00038421
206.52889, -0.00018283
206.54249, 0.00020853
206.55609, -0.00043409
206.56969, -0.00045670
206.58328, 0.00012502
206.59688, -0.00033173
206.61048, -0.00005549
206.62408, 0.00001785
206.63768, -0.00034505
206.65004, -0.00040499
