Timestamp, 2021-12-28 11:09:10 AM
Collector, High4
Mass ID, 208Pb
Initial Mass, 204.0119
Peak Centre Mass,204.0173
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000198
DetThreshold, 0.000311
DeltaMass, 0.612036
IntegPeriod, ms100

Mass, Intensity
203.39988, 0.00066980
203.41334, 0.00033387
203.42681, 0.00012574
203.44027, 0.00011453
203.45374, 0.00009509
203.46720, 0.00043217
203.48067, 0.00035912
203.49413, -0.00029828
203.50760, 0.00009979
203.52106, -0.00042691
203.53453, -0.00018494
203.54799, 0.00024388
203.56146, 0.00000166
203.57492, 0.00078050
203.58839, 0.00046049
203.60185, 0.00035374
203.61532, 0.00014952
203.62878, -0.00006007
203.64225, -0.00012863
203.65571, 0.00021199
203.66918, 0.00000762
203.68264, 0.00027703
203.69611, 0.00039014
203.70957, 0.00046282
203.72304, 0.00014902
203.73650, 0.00018805
203.74996, -0.00032769
203.76343, 0.00007325
203.77689, 0.00608357
203.79036, 0.03759619
203.80382, 0.16814125
203.81729, 0.61977751
203.83075, 2.42345237
203.84422, 6.15960742
203.85768, 10.61377295
203.87115, 15.11087964
203.88461, 18.18139283
203.89808, 20.32440666
203.91154, 21.45534898
203.92501, 21.76731844
203.93847, 21.78538142
203.95194, 21.78398582
203.96540, 21.78874659
203.97887, 21.79495707
203.99233, 21.79836795
204.00580, 21.79417345
204.01926, 21.79335434
204.03273, 21.78693554
204.04619, 21.78814930
204.05965, 21.79136928
204.07312, 21.78641681
204.08658, 21.78735059
204.10005, 21.76768169
204.11351, 21.66430459
204.12698, 21.38432051
204.14044, 20.24459840
204.15391, 17.32378799
204.16737, 13.06852582
204.18084, 8.77769321
204.19430, 5.06912207
204.20777, 2.15565546
204.22123, 0.71887929
204.23470, 0.08097716
204.24816, 0.00594003
204.26163, 0.00096379
204.27509, -0.00080880
204.28856, 0.00034821
204.30202, 0.00017396
204.31549, -0.00004845
204.32895, 0.00031940
204.34242, 0.00007740
204.35588, -0.00014434
204.36934, 0.00023230
204.38281, -0.00000577
204.39627, 0.00036684
204.40974, -0.00001742
204.42320, 0.00044724
204.43667, -0.00021057
204.45013, 0.00050914
204.46360, -0.00029068
204.47706, 0.00001891
204.49053, 0.00016899
204.50399, 0.00053992
204.51746, -0.00023140
204.53092, -0.00010891
204.54439, 0.00022576
204.55785, 0.00039944
204.57132, -0.00010471
204.58478, -0.00030272
204.59825, -0.00017543
204.61171, 0.00024071
204.62395, -0.00008478
