Timestamp, 2023-03-19 4:33:43 PM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 207.0254
Peak Centre Mass,207.0224
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000265
DetThreshold, 0.000065
DeltaMass, 0.621076
IntegPeriod, ms100

Mass, Intensity
206.40435, 0.00016441
206.41802, -0.00023727
206.43168, -0.00006552
206.44535, 0.00028067
206.45901, -0.00027542
206.47267, -0.00020543
206.48634, 0.00031827
206.50000, 0.00056977
206.51366, -0.00000648
206.52733, 0.00040375
206.54099, -0.00000941
206.55466, 0.00003715
206.56832, 0.00005008
206.58198, -0.00021009
206.59565, -0.00016476
206.60931, 0.00003229
206.62297, 0.00005112
206.63664, 0.00029285
206.65030, -0.00043247
206.66396, -0.00016121
206.67763, -0.00011246
206.69129, 0.00032218
206.70496, 0.00037223
206.71862, -0.00019769
206.73228, 0.00011278
206.74595, 0.00013886
206.75961, -0.00013211
206.77327, 0.00060478
206.78694, 0.00616888
206.80060, 0.02412355
206.81426, 0.05533781
206.82793, 0.10114894
206.84159, 0.17659609
206.85526, 0.34806467
206.86892, 0.50798768
206.88258, 0.64021026
206.89625, 0.72163258
206.90991, 0.77053967
206.92357, 0.85562159
206.93724, 0.87685243
206.95090, 0.87638712
206.96457, 0.87623681
206.97823, 0.87508233
206.99189, 0.87540447
207.00556, 0.87455551
207.01922, 0.87417138
207.03288, 0.87457734
207.04655, 0.87340550
207.06021, 0.87175503
207.07387, 0.87280627
207.08754, 0.87122116
207.10120, 0.86176785
207.11487, 0.84123715
207.12853, 0.80388016
207.14219, 0.76129821
207.15586, 0.69646733
207.16952, 0.56665422
207.18318, 0.38189815
207.19685, 0.24285955
207.21051, 0.15518712
207.22418, 0.11629709
207.23784, 0.03925239
207.25150, 0.00275003
207.26517, -0.00017970
207.27883, 0.00004358
207.29249, -0.00011841
207.30616, -0.00007007
207.31982, 0.00009355
207.33348, -0.00012920
207.34715, -0.00019927
207.36081, -0.00036157
207.37448, 0.00010167
207.38814, 0.00013526
207.40180, 0.00031024
207.41547, 0.00000115
207.42913, 0.00008955
207.44279, -0.00010763
207.45646, -0.00058783
207.47012, 0.00015078
207.48379, -0.00018959
207.49745, -0.00044138
207.51111, -0.00032714
207.52478, -0.00017014
207.53844, -0.00038059
207.55210, -0.00010446
207.56577, 0.00022415
207.57943, 0.00015434
207.59309, 0.00034044
207.60676, 0.00004188
207.62042, -0.00015887
207.63409, 0.00060221
207.64651, -0.00029165
