Timestamp, 2023-03-19 2:13:40 PM
Collector, Axial
Mass ID, 206Pb
Initial Mass, 206.0000
Peak Centre Mass,205.9864
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000320
DetThreshold, 0.000323
DeltaMass, 0.618000
IntegPeriod, ms100

Mass, Intensity
205.38200, -0.00051622
205.39560, -0.00059204
205.40919, -0.00003865
205.42279, -0.00024095
205.43638, 0.00002107
205.44998, 0.00000785
205.46358, 0.00001383
205.47717, -0.00012177
205.49077, 0.00030294
205.50436, 0.00045144
205.51796, 0.00051867
205.53156, 0.00004525
205.54515, 0.00038947
205.55875, 0.00022873
205.57234, -0.00033814
205.58594, 0.00030247
205.59954, -0.00007927
205.61313, 0.00053697
205.62673, -0.00020574
205.64032, 0.00003720
205.65392, 0.00023637
205.66752, 0.00034439
205.68111, 0.00023140
205.69471, 0.00001035
205.70830, -0.00054382
205.72190, 0.00013758
205.73550, 0.00018250
205.74909, 0.00219027
205.76269, 0.02845598
205.77628, 0.12205481
205.78988, 0.31819190
205.80348, 0.73920748
205.81707, 1.38476302
205.83067, 1.87496494
205.84426, 2.37886120
205.85786, 2.74026740
205.87146, 3.01774315
205.88505, 3.26656103
205.89865, 3.38660497
205.91224, 3.40717904
205.92584, 3.40963371
205.93944, 3.40956248
205.95303, 3.40781660
205.96663, 3.40755778
205.98022, 3.41016778
205.99382, 3.41033738
206.00742, 3.41013883
206.02101, 3.40961304
206.03461, 3.40832508
206.04820, 3.41058173
206.06180, 3.40481359
206.07540, 3.37252074
206.08899, 3.29265240
206.10259, 3.07578741
206.11618, 2.70576781
206.12978, 2.10497830
206.14338, 1.57905235
206.15697, 1.17303204
206.17057, 0.79201806
206.18416, 0.49175690
206.19776, 0.22947499
206.21136, 0.05061011
206.22495, 0.00622333
206.23855, 0.00034329
206.25214, 0.00016984
206.26574, 0.00067361
206.27934, -0.00016146
206.29293, 0.00041549
206.30653, -0.00006335
206.32012, -0.00010916
206.33372, -0.00049915
206.34732, 0.00032900
206.36091, -0.00035711
206.37451, -0.00005869
206.38810, -0.00078061
206.40170, 0.00005318
206.41530, 0.00007879
206.42889, 0.00021317
206.44249, -0.00049215
206.45608, 0.00016600
206.46968, 0.00011717
206.48328, 0.00007525
206.49687, 0.00022663
206.51047, -0.00072964
206.52406, 0.00038643
206.53766, 0.00006017
206.55126, -0.00036821
206.56485, 0.00032857
206.57845, 0.00007413
206.59204, 0.00017734
206.60564, 0.00019018
206.61800, -0.00010607
