Timestamp, 2023-03-19 2:41:01 PM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 207.0109
Peak Centre Mass,207.0120
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000275
DetThreshold, 0.000133
DeltaMass, 0.621033
IntegPeriod, ms100

Mass, Intensity
206.38990, 0.00006794
206.40356, -0.00004828
206.41722, -0.00007923
206.43089, -0.00027150
206.44455, 0.00019763
206.45821, 0.00030853
206.47187, 0.00023548
206.48554, 0.00010017
206.49920, 0.00046369
206.51286, 0.00042205
206.52652, 0.00020084
206.54019, 0.00021123
206.55385, -0.00020333
206.56751, -0.00014146
206.58118, 0.00003751
206.59484, -0.00048442
206.60850, 0.00000370
206.62216, -0.00015728
206.63583, -0.00021566
206.64949, 0.00050731
206.66315, -0.00022582
206.67681, -0.00002223
206.69048, -0.00041406
206.70414, -0.00014749
206.71780, -0.00047645
206.73147, 0.00008284
206.74513, -0.00006048
206.75879, -0.00021101
206.77245, 0.00441320
206.78612, 0.05423783
206.79978, 0.22049860
206.81344, 0.56865026
206.82710, 1.34021428
206.84077, 2.34526203
206.85443, 3.10385381
206.86809, 3.74362955
206.88176, 4.26421272
206.89542, 4.84665176
206.90908, 5.44414258
206.92274, 5.66091253
206.93641, 5.68531046
206.95007, 5.68598103
206.96373, 5.68927895
206.97739, 5.69176940
206.99106, 5.69195331
207.00472, 5.69592996
207.01838, 5.69399653
207.03205, 5.69117998
207.04571, 5.69354713
207.05937, 5.69308721
207.07303, 5.68816993
207.08670, 5.68303369
207.10036, 5.61057727
207.11402, 5.46115907
207.12768, 5.12908422
207.14135, 4.40277701
207.15501, 3.50865725
207.16867, 2.64602890
207.18234, 1.98548869
207.19600, 1.56618365
207.20966, 1.01301303
207.22332, 0.42495459
207.23699, 0.07026525
207.25065, 0.00789458
207.26431, 0.00110920
207.27797, -0.00001174
207.29164, 0.00015256
207.30530, -0.00055800
207.31896, -0.00000089
207.33263, -0.00012955
207.34629, -0.00016347
207.35995, 0.00013125
207.37361, 0.00035203
207.38728, 0.00024337
207.40094, -0.00000543
207.41460, 0.00010778
207.42826, 0.00012534
207.44193, 0.00084835
207.45559, -0.00018443
207.46925, -0.00039836
207.48292, -0.00030141
207.49658, 0.00037976
207.51024, -0.00055208
207.52390, 0.00005614
207.53757, -0.00008820
207.55123, -0.00007166
207.56489, 0.00006989
207.57855, 0.00061026
207.59222, -0.00003431
207.60588, -0.00004116
207.61954, 0.00025778
207.63196, -0.00017827
