Timestamp, 2023-03-19 7:56:47 PM
Collector, High2
Mass ID, 206Pb
Initial Mass, 204.0358
Peak Centre Mass,204.0293
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000300
DetThreshold, 0.000090
DeltaMass, 0.612107
IntegPeriod, ms100

Mass, Intensity
203.42366, -0.00005996
203.43712, 0.00037154
203.45059, 0.00047200
203.46406, -0.00005834
203.47752, 0.00058873
203.49099, -0.00021863
203.50446, -0.00062342
203.51792, -0.00013566
203.53139, -0.00018753
203.54485, -0.00030120
203.55832, 0.00035602
203.57179, -0.00010549
203.58525, -0.00009767
203.59872, 0.00035316
203.61219, -0.00058094
203.62565, -0.00022690
203.63912, -0.00021157
203.65258, -0.00023000
203.66605, 0.00012419
203.67952, -0.00007336
203.69298, 0.00007991
203.70645, 0.00010519
203.71992, 0.00032652
203.73338, -0.00012768
203.74685, -0.00020265
203.76032, 0.00043054
203.77378, -0.00040986
203.78725, 0.00033450
203.80071, 0.00155169
203.81418, 0.01047034
203.82765, 0.05264363
203.84111, 0.13995458
203.85458, 0.30864496
203.86805, 0.55076938
203.88151, 0.79733476
203.89498, 0.95430296
203.90845, 1.04990118
203.92191, 1.07337119
203.93538, 1.07964756
203.94884, 1.07948619
203.96231, 1.07799506
203.97578, 1.07808962
203.98924, 1.07743085
204.00271, 1.07608910
204.01618, 1.07668525
204.02964, 1.07420866
204.04311, 1.07351422
204.05658, 1.07104103
204.07004, 1.07277706
204.08351, 1.07109678
204.09697, 1.07250848
204.11044, 1.07267866
204.12391, 1.07092038
204.13737, 1.06275320
204.15084, 1.03588840
204.16431, 0.95063085
204.17777, 0.79304249
204.19124, 0.53101790
204.20471, 0.29650078
204.21817, 0.15508387
204.23164, 0.05860299
204.24510, 0.00610451
204.25857, 0.00062589
204.27204, 0.00012830
204.28550, -0.00033041
204.29897, 0.00010551
204.31244, 0.00016459
204.32590, -0.00015011
204.33937, 0.00037107
204.35284, -0.00000915
204.36630, 0.00027434
204.37977, -0.00004064
204.39323, 0.00042592
204.40670, -0.00039445
204.42017, 0.00026432
204.43363, 0.00013788
204.44710, -0.00024709
204.46057, -0.00026357
204.47403, 0.00033162
204.48750, -0.00000150
204.50097, 0.00021374
204.51443, -0.00026339
204.52790, 0.00009973
204.54136, 0.00015705
204.55483, -0.00056396
204.56830, 0.00019427
204.58176, -0.00022281
204.59523, 0.00006436
204.60870, 0.00000741
204.62216, 0.00013723
204.63563, -0.00023307
204.64787, -0.00009791
