Timestamp, 2023-03-19 6:03:24 PM
Collector, High2
Mass ID, 206Pb
Initial Mass, 204.0075
Peak Centre Mass,204.0096
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000218
DetThreshold, 0.000310
DeltaMass, 0.612023
IntegPeriod, ms100

Mass, Intensity
203.39551, 0.00011657
203.40898, 0.00043372
203.42244, 0.00019070
203.43591, 0.00020674
203.44937, 0.00019444
203.46284, -0.00011664
203.47630, -0.00020500
203.48976, 0.00005878
203.50323, -0.00062510
203.51669, -0.00030082
203.53016, -0.00013975
203.54362, -0.00012397
203.55709, 0.00034230
203.57055, 0.00055650
203.58402, 0.00016730
203.59748, -0.00000485
203.61094, -0.00023403
203.62441, 0.00039443
203.63787, 0.00033888
203.65134, -0.00009598
203.66480, 0.00008271
203.67827, 0.00036568
203.69173, 0.00007529
203.70520, 0.00017070
203.71866, -0.00016258
203.73213, -0.00025272
203.74559, 0.00027811
203.75905, 0.00005076
203.77252, 0.00133344
203.78598, 0.02554251
203.79945, 0.26959681
203.81291, 1.28937445
203.82638, 2.72991713
203.83984, 4.14595298
203.85331, 5.69173420
203.86677, 7.23474198
203.88023, 9.14727948
203.89370, 10.07377375
203.90716, 10.24574595
203.92063, 10.25446623
203.93409, 10.25762209
203.94756, 10.26186914
203.96102, 10.25793610
203.97449, 10.25986728
203.98795, 10.25741063
204.00142, 10.25598939
204.01488, 10.25362447
204.02834, 10.25284904
204.04181, 10.25278393
204.05527, 10.25450140
204.06874, 10.26143730
204.08220, 10.26283178
204.09567, 10.26323141
204.10913, 10.23692180
204.12260, 10.02024078
204.13606, 9.05305192
204.14952, 7.59038601
204.16299, 6.22971319
204.17645, 4.98498374
204.18992, 3.22715574
204.20338, 1.30523929
204.21685, 0.26139081
204.23031, 0.02360199
204.24378, 0.00126339
204.25724, 0.00055765
204.27071, -0.00059546
204.28417, 0.00052880
204.29763, 0.00045288
204.31110, 0.00007886
204.32456, 0.00019077
204.33803, 0.00021225
204.35149, 0.00032031
204.36496, 0.00026653
204.37842, 0.00061548
204.39189, 0.00034796
204.40535, 0.00001833
204.41881, 0.00056882
204.43228, -0.00044550
204.44574, 0.00030035
204.45921, 0.00027884
204.47267, 0.00018303
204.48614, 0.00024944
204.49960, 0.00008987
204.51307, 0.00025877
204.52653, -0.00034984
204.54000, -0.00012500
204.55346, -0.00039397
204.56692, -0.00029339
204.58039, 0.00003534
204.59385, 0.00077231
204.60732, 0.00005350
204.61956, 0.00012402
