Timestamp, 2023-03-19 5:52:00 PM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 206.9961
Peak Centre Mass,207.0157
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000340
DetThreshold, 0.000204
DeltaMass, 0.620988
IntegPeriod, ms100

Mass, Intensity
206.37512, -0.00009332
206.38878, -0.00032166
206.40244, 0.00025824
206.41610, -0.00026307
206.42977, -0.00038368
206.44343, 0.00004864
206.45709, -0.00028152
206.47075, 0.00068655
206.48441, 0.00003404
206.49808, -0.00001193
206.51174, -0.00031810
206.52540, 0.00029757
206.53906, -0.00022590
206.55272, -0.00013817
206.56638, 0.00000546
206.58005, 0.00011556
206.59371, -0.00034572
206.60737, -0.00011282
206.62103, -0.00081888
206.63469, -0.00004068
206.64835, 0.00012580
206.66202, 0.00038356
206.67568, -0.00012123
206.68934, 0.00031892
206.70300, 0.00013086
206.71666, 0.00051382
206.73032, -0.00015683
206.74399, 0.00012383
206.75765, 0.00059454
206.77131, -0.00026034
206.78497, 0.00030988
206.79863, 0.01234489
206.81230, 0.15000957
206.82596, 0.64582161
206.83962, 1.43092128
206.85328, 2.21157522
206.86694, 2.97288347
206.88060, 3.72048149
206.89427, 4.43848461
206.90793, 4.80690391
206.92159, 4.86970480
206.93525, 4.87253277
206.94891, 4.87278469
206.96257, 4.87600538
206.97624, 4.87877923
206.98990, 4.88058849
207.00356, 4.88185572
207.01722, 4.88239335
207.03088, 4.88347485
207.04454, 4.88487395
207.05821, 4.88766497
207.07187, 4.88796431
207.08553, 4.88748992
207.09919, 4.88804657
207.11285, 4.86879099
207.12652, 4.75841518
207.14018, 4.36014154
207.15384, 3.58463162
207.16750, 2.77269936
207.18116, 2.02677766
207.19482, 1.21033860
207.20849, 0.48148837
207.22215, 0.10544657
207.23581, 0.00655746
207.24947, 0.00059401
207.26313, -0.00013334
207.27679, 0.00020366
207.29046, 0.00016125
207.30412, 0.00016423
207.31778, -0.00013466
207.33144, -0.00037043
207.34510, 0.00036332
207.35876, 0.00010171
207.37243, 0.00003901
207.38609, -0.00040213
207.39975, 0.00002836
207.41341, 0.00010400
207.42707, -0.00016098
207.44074, -0.00018789
207.45440, 0.00000952
207.46806, 0.00052683
207.48172, 0.00005656
207.49538, -0.00010044
207.50904, 0.00029250
207.52271, -0.00000784
207.53637, 0.00050732
207.55003, 0.00009916
207.56369, -0.00021698
207.57735, -0.00081976
207.59101, 0.00036398
207.60468, -0.00060649
207.61710, -0.00038276
