#HEADER
Analysis
Version,1.4.0,1.04
Filename,A518_Pb-2530.TXT
MethodName,Pb_Faraday_MD_981.TIMSAM
MethodPath,C:\IsoLinx\Projects\RIGL.Pro\Methods
IsoWorksMethod,Pb_Faraday_MD_981
FolderPath,C:\IsoLinx\Projects\RIGL.Pro\Analysis\T0039_HiPb981DblSpk\A518_Pb.RAW
Corrected,Yes
BChannels,Yes
TimeZero, December 25, 2021 9:45:01 PM.979

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,31.3000
L5,F,1e+11,1.000000000,1.000000000,0.0000
L4,F,1e+11,1.000362239,1.000000000,0.0000
L3,F,1e+11,1.001916859,1.000000000,0.0000
L2,F,1e+11,0.998704526,1.000000000,0.0000
Ax,F,1e+11,0.994221629,1.000000000,0.0000
H1,F,1e+11,1.004330622,1.000000000,0.0000
H2,F,1e+11,0.967642535,1.000000000,0.0000
H3,F,1e+11,0.988378437,1.000000000,0.0000
H4,F,1e+11,0.996368444,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,L5,L4,L3,L2,Ax,H1,H2,H3,H4,L5.B,L4.B,L3.B,L2.B,Ax.B,H1.B,H2.B,H3.B,H4.B
BL1, 2, 6, 1, BL1, 203.5265, 1112.3074081, 0.000000000000e+000, 1.697274105897e-007, 3.440825279851e-006, 5.088561868335e-006, 8.072315019198e-006, 1.327252927121e-005, 1.083178626000e-005, 4.154835401509e-005, 6.064217866456e-005, 8.701704165863e-005, 1.697274105897e-007, 3.440825279851e-006, 5.088561868335e-006, 8.072315019198e-006, 1.327252927121e-005, 1.083178626000e-005, 4.154835401509e-005, 6.064217866456e-005, 8.701704165863e-005
BL2, 2, 6, 1, BL2, 204.5265, 1124.3276332, 0.000000000000e+000, -9.221538550775e-007, -2.883069960335e-006, 7.744480364837e-006, 1.069664140542e-005, 1.381375294393e-005, 3.827767850349e-005, 5.843234328521e-005, 8.671702356392e-005, 5.242485126374e-005, -9.221538550775e-007, -2.883069960335e-006, 7.744480364837e-006, 1.069664140542e-005, 1.381375294393e-005, 3.827767850349e-005, 5.843234328521e-005, 8.671702356392e-005, 5.242485126374e-005
BL1, 2, 7, 1, BL1, 203.5265, 1171.4725409, 0.000000000000e+000, -1.487731712299e-007, -9.294158121869e-006, 1.320399193606e-006, -1.093544129371e-006, 2.197175153655e-006, 1.088639331773e-005, 3.839601448211e-005, 5.622130247877e-005, 8.954529498704e-005, -1.487731712299e-007, -9.294158121869e-006, 1.320399193606e-006, -1.093544129371e-006, 2.197175153655e-006, 1.088639331773e-005, 3.839601448211e-005, 5.622130247877e-005, 8.954529498704e-005
BL2, 2, 7, 1, BL2, 204.5265, 1183.4940177, 0.000000000000e+000, 1.825419278445e-006, 4.274488057077e-006, 1.010943022720e-005, 1.145352803310e-005, 1.773672449964e-005, 4.275592822797e-005, 6.606136303825e-005, 8.707488799810e-005, 5.264965306329e-005, 1.825419278445e-006, 4.274488057077e-006, 1.010943022720e-005, 1.145352803310e-005, 1.773672449964e-005, 4.275592822797e-005, 6.606136303825e-005, 8.707488799810e-005, 5.264965306329e-005
BL1, 2, 8, 1, BL1, 203.5265, 1230.6314219, 0.000000000000e+000, 3.511293792988e-006, -4.115980220393e-006, 3.217031951622e-006, 9.052650681499e-006, 6.936184401243e-006, 1.497897377030e-005, 3.983715729171e-005, 6.397606512472e-005, 9.005766062146e-005, 3.511293792988e-006, -4.115980220393e-006, 3.217031951622e-006, 9.052650681499e-006, 6.936184401243e-006, 1.497897377030e-005, 3.983715729171e-005, 6.397606512472e-005, 9.005766062146e-005
BL2, 2, 8, 1, BL2, 204.5265, 1242.6524049, 0.000000000000e+000, -2.613952027043e-006, -2.252102507340e-006, 2.643633620452e-006, 1.993405069716e-006, 7.346114195182e-006, 3.429608030913e-005, 6.481167941859e-005, 8.779961314637e-005, 4.919877647432e-005, -2.613952027043e-006, -2.252102507340e-006, 2.643633620452e-006, 1.993405069716e-006, 7.346114195182e-006, 3.429608030913e-005, 6.481167941859e-005, 8.779961314637e-005, 4.919877647432e-005
BL1, 2, 9, 1, BL1, 203.5265, 1289.7929377, 0.000000000000e+000, -2.817712953104e-007, -3.276106240959e-006, 1.618667177949e-006, -2.554882806140e-006, 4.578572026231e-006, 4.303383048282e-006, 3.979252932094e-005, 6.069148189931e-005, 8.567220757409e-005, -2.817712953104e-007, -3.276106240959e-006, 1.618667177949e-006, -2.554882806140e-006, 4.578572026231e-006, 4.303383048282e-006, 3.979252932094e-005, 6.069148189931e-005, 8.567220757409e-005
BL2, 2, 9, 1, BL2, 204.5265, 1301.8138826, 0.000000000000e+000, 7.744496152295e-007, -6.800226424242e-007, 6.234696663304e-006, 9.694445812200e-006, 1.648195271064e-005, 4.635785891871e-005, 6.628521763075e-005, 9.266471027261e-005, 5.141028678318e-005, 7.744496152295e-007, -6.800226424242e-007, 6.234696663304e-006, 9.694445812200e-006, 1.648195271064e-005, 4.635785891871e-005, 6.628521763075e-005, 9.266471027261e-005, 5.141028678318e-005
BL1, 2, 10, 1, BL1, 203.5265, 1348.9491466, 0.000000000000e+000, 4.063694360269e-006, -3.572141978702e-006, 6.616771350567e-006, -1.306774004753e-006, 7.485293330587e-006, 1.192322078188e-005, 4.457725570228e-005, 6.598991465476e-005, 9.341472507906e-005, 4.063694360269e-006, -3.572141978702e-006, 6.616771350567e-006, -1.306774004753e-006, 7.485293330587e-006, 1.192322078188e-005, 4.457725570228e-005, 6.598991465476e-005, 9.341472507906e-005
BL2, 2, 10, 1, BL2, 204.5265, 1360.9700752, 0.000000000000e+000, -3.470408789288e-006, 4.728629219839e-007, 2.840951338165e-006, 9.216461423918e-006, 1.559949987841e-005, 4.190980118670e-005, 6.950073176869e-005, 9.901173972508e-005, 5.540925902377e-005, -3.470408789288e-006, 4.728629219839e-007, 2.840951338165e-006, 9.216461423918e-006, 1.559949987841e-005, 4.190980118670e-005, 6.950073176869e-005, 9.901173972508e-005, 5.540925902377e-005
BL1, 3, 1, 1, BL1, 203.5328, 1558.4547211, 0.000000000000e+000, -4.726393703819e-006, 2.251873652687e-007, 3.184503665111e-006, 9.035370114246e-006, 9.159732687174e-006, 1.910171872373e-005, 5.235821226790e-005, 7.185025267247e-005, 1.074426325156e-004, -4.726393703819e-006, 2.251873652687e-007, 3.184503665111e-006, 9.035370114246e-006, 9.159732687174e-006, 1.910171872373e-005, 5.235821226790e-005, 7.185025267247e-005, 1.074426325156e-004
BL2, 3, 1, 1, BL2, 204.5328, 1570.4803431, 0.000000000000e+000, -4.563588060892e-006, 1.271685586431e-006, 9.139050301404e-006, 6.780883749100e-006, 1.464251970511e-005, 5.045035053393e-005, 7.785705591503e-005, 1.054701959342e-004, 6.370563201496e-005, -4.563588060892e-006, 1.271685586431e-006, 9.139050301404e-006, 6.780883749100e-006, 1.464251970511e-005, 5.045035053393e-005, 7.785705591503e-005, 1.054701959342e-004, 6.370563201496e-005
BL1, 3, 2, 1, BL1, 203.5328, 1617.6223607, 0.000000000000e+000, 9.691522810818e-007, 1.702985925064e-006, 5.675810186389e-006, 5.313661285992e-006, 1.113363948690e-005, 1.461691733450e-005, 4.773001712967e-005, 6.860032350824e-005, 1.122544245033e-004, 9.691522810818e-007, 1.702985925064e-006, 5.675810186389e-006, 5.313661285992e-006, 1.113363948690e-005, 1.461691733450e-005, 4.773001712967e-005, 6.860032350824e-005, 1.122544245033e-004
BL2, 3, 2, 1, BL2, 204.5328, 1629.6428675, 0.000000000000e+000, 5.685520246694e-006, -1.367328574224e-006, 5.876612758663e-006, 9.419611995638e-006, 1.602569483232e-005, 5.056849230678e-005, 7.703312537617e-005, 1.081352837779e-004, 5.989779554792e-005, 5.685520246694e-006, -1.367328574224e-006, 5.876612758663e-006, 9.419611995638e-006, 1.602569483232e-005, 5.056849230678e-005, 7.703312537617e-005, 1.081352837779e-004, 5.989779554792e-005
