Timestamp, 28/04/2022 09:58:45
Collector, Low2
Mass ID, Pb207
Initial Mass, 207.0000
Peak Centre Mass,206.9887
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000258
DetThreshold, 0.000114
DeltaMass, 0.621000
IntegPeriod, ms100

Mass, Intensity
206.37900, -0.00010963
206.39266, -0.00013735
206.40632, 0.00021343
206.41999, 0.00005245
206.43365, 0.00023839
206.44731, 0.00009813
206.46097, -0.00031123
206.47463, 0.00007465
206.48830, -0.00038389
206.50196, -0.00015055
206.51562, -0.00000156
206.52928, 0.00022524
206.54294, 0.00021474
206.55661, 0.00001586
206.57027, 0.00031774
206.58393, -0.00059598
206.59759, -0.00007513
206.61125, 0.00043772
206.62492, -0.00004342
206.63858, -0.00023313
206.65224, 0.00009466
206.66590, -0.00004803
206.67956, 0.00015508
206.69323, -0.00037206
206.70689, 0.00030404
206.72055, 0.00031165
206.73421, -0.00016378
206.74787, -0.00008207
206.76154, 0.00053052
206.77520, 0.00045485
206.78886, 0.00250410
206.80252, 0.00558184
206.81618, 0.00974324
206.82985, 0.01292935
206.84351, 0.01712337
206.85717, 0.01970830
206.87083, 0.02451375
206.88449, 0.02604214
206.89816, 0.02802166
206.91182, 0.02929613
206.92548, 0.02912645
206.93914, 0.02947147
206.95280, 0.02890805
206.96647, 0.02906381
206.98013, 0.02933483
206.99379, 0.02938753
207.00745, 0.02906912
207.02111, 0.02911790
207.03478, 0.02921309
207.04844, 0.02902611
207.06210, 0.02937704
207.07576, 0.02857649
207.08942, 0.02801615
207.10309, 0.02453576
207.11675, 0.02031487
207.13041, 0.01635183
207.14407, 0.01351978
207.15773, 0.01007529
207.17140, 0.00718332
207.18506, 0.00368805
207.19872, 0.00187296
207.21238, 0.00001557
207.22604, -0.00013669
207.23971, -0.00005790
207.25337, -0.00007577
207.26703, 0.00009473
207.28069, -0.00035497
207.29435, 0.00025266
207.30802, 0.00022389
207.32168, 0.00009649
207.33534, 0.00033803
207.34900, -0.00014422
207.36266, -0.00042679
207.37633, -0.00023292
207.38999, -0.00037842
207.40365, 0.00027475
207.41731, 0.00059010
207.43097, 0.00000306
207.44464, 0.00024513
207.45830, -0.00012026
207.47196, 0.00006171
207.48562, -0.00006372
207.49928, 0.00009303
207.51295, 0.00031699
207.52661, 0.00018574
207.54027, -0.00032096
207.55393, -0.00001045
207.56759, -0.00016723
207.58126, 0.00028454
207.59492, 0.00021754
207.60858, 0.00034430
207.62100, -0.00033185
