Timestamp, 02/07/2022 00:57:15
Collector, Axial
Mass ID, 149Sm
Initial Mass, 148.8937
Peak Centre Mass,148.8938
Method, PeakScanning
PDT, 0.0010
Baseline, -0.026562
DetThreshold, -0.022049
DeltaMass, 0.446681
IntegPeriod, ms100

Mass, Intensity
148.44699, -0.02613187
148.45681, -0.02619147
148.46664, -0.02607822
148.47647, -0.02575040
148.48630, -0.02540827
148.49612, -0.02561450
148.50595, -0.02487659
148.51578, -0.02503514
148.52560, -0.02500534
148.53543, -0.02559781
148.54526, -0.02531409
148.55508, -0.02563596
148.56491, -0.02574444
148.57474, -0.02543211
148.58457, -0.02538681
148.59439, -0.02563000
148.60422, -0.02605200
148.61405, -0.02558470
148.62387, -0.02540827
148.63370, -0.02502441
148.64353, -0.02544999
148.65335, -0.02541780
148.66318, -0.02574682
148.67301, -0.02546549
148.68283, -0.02588034
148.69266, -0.02615929
148.70249, -0.02505779
148.71232, -0.02537251
148.72214, -0.02344728
148.73197, -0.00526547
148.74180, 0.09773016
148.75162, 0.45305491
148.76145, 1.12441301
148.77128, 1.93368912
148.78110, 2.71116376
148.79093, 3.33052874
148.80076, 3.74554515
148.81059, 4.02679444
148.82041, 4.19215083
148.83024, 4.26591158
148.84007, 4.29270148
148.84989, 4.29519653
148.85972, 4.29092527
148.86955, 4.28926110
148.87937, 4.28912997
148.88920, 4.28772807
148.89903, 4.28714752
148.90886, 4.28963065
148.91868, 4.29081202
148.92851, 4.28806186
148.93834, 4.28928137
148.94816, 4.28780675
148.95799, 4.28717733
148.96782, 4.26785112
148.97764, 4.15369988
148.98747, 3.81130219
148.99730, 3.17302942
149.00713, 2.35998154
149.01695, 1.58316493
149.02678, 1.00255847
149.03661, 0.57029247
149.04643, 0.27229786
149.05626, 0.09316564
149.06609, 0.00464678
149.07591, -0.02609849
149.08574, -0.03193736
149.09557, -0.03047943
149.10540, -0.02757430
149.11522, -0.02621174
149.12505, -0.02583861
149.13488, -0.02554893
149.14470, -0.02503634
149.15453, -0.02467513
149.16436, -0.02535462
149.17418, -0.02528548
149.18401, -0.02545118
149.19384, -0.02533913
149.20366, -0.02604365
149.21349, -0.02572417
149.22332, -0.02589345
149.23315, -0.02583742
149.24297, -0.02554297
149.25280, -0.02570033
149.26263, -0.02513170
149.27245, -0.02576470
149.28228, -0.02525091
149.29211, -0.02533436
149.30193, -0.02537370
149.31176, -0.02549171
149.32159, -0.02560377
149.33142, -0.02541661
149.34035, -0.02583027
