Timestamp, 01/07/2022 23:51:26
Collector, Low2
Mass ID, 150Sm
Initial Mass, 149.9036
Peak Centre Mass,149.9033
Method, PeakScanning
PDT, 0.0010
Baseline, -0.019417
DetThreshold, -0.012270
DeltaMass, 0.449711
IntegPeriod, ms100

Mass, Intensity
149.45386, -0.01783013
149.46375, -0.01816630
149.47364, -0.01775503
149.48354, -0.01807809
149.49343, -0.01809835
149.50333, -0.01823068
149.51322, -0.01761198
149.52311, -0.01796246
149.53301, -0.01815557
149.54290, -0.01810431
149.55279, -0.01811028
149.56269, -0.01742005
149.57258, -0.01812577
149.58247, -0.01823068
149.59237, -0.01843333
149.60226, -0.01785517
149.61216, -0.01796007
149.62205, -0.01803517
149.63194, -0.01814961
149.64184, -0.01811981
149.65173, -0.01816869
149.66162, -0.01782656
149.67152, -0.01820326
149.68141, -0.01780152
149.69130, -0.01732111
149.70120, -0.01821756
149.71109, -0.01811624
149.72099, -0.01757264
149.73088, -0.01730919
149.74077, -0.00949740
149.75067, 0.02941966
149.76056, 0.16918778
149.77045, 0.59302330
149.78035, 1.36834502
149.79024, 2.22164631
149.80013, 2.97556996
149.81003, 3.51158142
149.81992, 3.84573102
149.82982, 4.03247357
149.83971, 4.12474156
149.84960, 4.15352225
149.85950, 4.15741444
149.86939, 4.15464640
149.87928, 4.15252567
149.88918, 4.14943218
149.89907, 4.14862514
149.90896, 4.15013433
149.91886, 4.15135384
149.92875, 4.15153623
149.93865, 4.15097594
149.94854, 4.15104628
149.95843, 4.15118337
149.96833, 4.14057493
149.97822, 4.08875108
149.98811, 3.90221834
149.99801, 3.44731093
150.00790, 2.70298481
150.01779, 1.83054447
150.02769, 1.09991312
150.03758, 0.60632229
150.04748, 0.28833389
150.05737, 0.09809613
150.06726, 0.00707865
150.07716, -0.02483964
150.08705, -0.02735019
150.09694, -0.02351642
150.10684, -0.01993895
150.11673, -0.01890182
150.12662, -0.01735449
150.13652, -0.01785874
150.14641, -0.01735687
150.15631, -0.01755118
150.16620, -0.01816988
150.17609, -0.01790762
150.18599, -0.01800299
150.19588, -0.01744866
150.20577, -0.01802802
150.21567, -0.01778841
150.22556, -0.01731157
150.23545, -0.01836181
150.24535, -0.01844049
150.25524, -0.01764178
150.26514, -0.01860976
150.27503, -0.01808643
150.28492, -0.01812816
150.29482, -0.01803875
150.30471, -0.01775503
150.31460, -0.01796126
150.32450, -0.01807809
150.33439, -0.01780152
150.34428, -0.01720905
150.35328, -0.01771450
