Timestamp, 2023-03-19 11:22:58 AM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 207.0147
Peak Centre Mass,207.0161
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000248
DetThreshold, 0.000177
DeltaMass, 0.621044
IntegPeriod, ms100

Mass, Intensity
206.39364, -0.00003593
206.40730, -0.00030990
206.42096, 0.00018674
206.43463, 0.00002502
206.44829, 0.00005621
206.46195, 0.00013370
206.47562, -0.00053201
206.48928, 0.00095584
206.50294, 0.00013373
206.51660, 0.00030024
206.53027, -0.00006623
206.54393, 0.00061460
206.55759, -0.00024010
206.57126, -0.00005517
206.58492, -0.00005269
206.59858, 0.00050905
206.61224, 0.00005272
206.62591, -0.00031255
206.63957, 0.00005513
206.65323, -0.00009850
206.66690, 0.00003434
206.68056, 0.00021633
206.69422, 0.00047768
206.70789, -0.00027395
206.72155, 0.00058259
206.73521, 0.00045299
206.74887, -0.00057372
206.76254, 0.00016398
206.77620, 0.00130946
206.78986, 0.01351479
206.80353, 0.09840180
206.81719, 0.43022949
206.83085, 1.65131692
206.84452, 2.97148403
206.85818, 5.00440701
206.87184, 6.16413318
206.88550, 7.09866742
206.89917, 8.04044700
206.91283, 8.60816900
206.92649, 8.72670198
206.94016, 8.73268398
206.95382, 8.73500175
206.96748, 8.73652828
206.98114, 8.73982668
206.99481, 8.74100678
207.00847, 8.73914727
207.02213, 8.73902142
207.03580, 8.73568027
207.04946, 8.73717515
207.06312, 8.73682831
207.07679, 8.73908473
207.09045, 8.74202208
207.10411, 8.73499891
207.11777, 8.65166030
207.13144, 8.38231419
207.14510, 7.45346872
207.15876, 6.07294454
207.17243, 3.98177531
207.18609, 2.95605463
207.19975, 2.10757824
207.21342, 1.05473370
207.22708, 0.23006258
207.24074, 0.01852543
207.25440, 0.00108145
207.26807, 0.00028995
207.28173, 0.00056918
207.29539, -0.00005227
207.30906, 0.00011681
207.32272, -0.00008065
207.33638, 0.00017291
207.35005, 0.00027356
207.36371, -0.00011587
207.37737, -0.00012343
207.39103, 0.00017331
207.40470, -0.00022268
207.41836, -0.00033397
207.43202, 0.00009428
207.44569, -0.00016836
207.45935, -0.00003295
207.47301, -0.00030262
207.48667, 0.00003974
207.50034, -0.00052393
207.51400, 0.00003212
207.52766, 0.00018440
207.54133, 0.00006546
207.55499, -0.00023900
207.56865, -0.00011554
207.58232, 0.00033548
207.59598, 0.00035843
207.60964, -0.00026920
207.62330, 0.00045118
207.63573, 0.00037113
