Timestamp, 2023-03-19 10:45:02 AM
Collector, Axial
Mass ID, 206Pb
Initial Mass, 205.9964
Peak Centre Mass,206.0015
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000302
DetThreshold, -0.000007
DeltaMass, 0.617989
IntegPeriod, ms100

Mass, Intensity
205.37837, -0.00033056
205.39196, -0.00021127
205.40556, -0.00000332
205.41916, 0.00047233
205.43275, -0.00044227
205.44635, -0.00042311
205.45994, 0.00013582
205.47354, -0.00041871
205.48714, -0.00022832
205.50073, 0.00046556
205.51433, -0.00024294
205.52792, -0.00010382
205.54152, 0.00016944
205.55511, 0.00024673
205.56871, 0.00027609
205.58231, -0.00015319
205.59590, 0.00011081
205.60950, 0.00020776
205.62309, -0.00031728
205.63669, 0.00022206
205.65028, -0.00015316
205.66388, 0.00030376
205.67748, -0.00046717
205.69107, 0.00027116
205.70467, 0.00043340
205.71826, 0.00057916
205.73186, -0.00021725
205.74545, 0.00002786
205.75905, 0.00076149
205.77265, 0.00621754
205.78624, 0.03642691
205.79984, 0.12231012
205.81343, 0.40551365
205.82703, 1.04278189
205.84062, 1.86725181
205.85422, 2.61199884
205.86782, 2.96724962
205.88141, 3.31595839
205.89501, 3.60774198
205.90860, 3.70769730
205.92220, 3.71895640
205.93580, 3.72238375
205.94939, 3.71989583
205.96299, 3.72140127
205.97658, 3.72033210
205.99018, 3.72176445
206.00377, 3.72204925
206.01737, 3.72245505
206.03097, 3.72085018
206.04456, 3.72295066
206.05816, 3.72313989
206.07175, 3.72491896
206.08535, 3.71997149
206.09894, 3.68926810
206.11254, 3.60730508
206.12614, 3.41192273
206.13973, 2.82227974
206.15333, 1.89254936
206.16692, 1.28475745
206.18052, 0.84564393
206.19411, 0.51184512
206.20771, 0.25565910
206.22131, 0.04268531
206.23490, 0.00199121
206.24850, 0.00050928
206.26209, 0.00051128
206.27569, 0.00010852
206.28929, -0.00010514
206.30288, 0.00018114
206.31648, 0.00005449
206.33007, 0.00013057
206.34367, -0.00023573
206.35726, 0.00017350
206.37086, 0.00029544
206.38446, -0.00015591
206.39805, -0.00003422
206.41165, -0.00045790
206.42524, -0.00004516
206.43884, 0.00059361
206.45243, 0.00013418
206.46603, -0.00002732
206.47963, -0.00017464
206.49322, -0.00037926
206.50682, -0.00028923
206.52041, 0.00010538
206.53401, 0.00000335
206.54760, -0.00000205
206.56120, -0.00043461
206.57480, 0.00031777
206.58839, -0.00010888
206.60199, -0.00023827
206.61435, -0.00023020
