Timestamp, 2023-03-19 10:04:52 AM
Collector, High2
Mass ID, 206Pb
Initial Mass, 204.0000
Peak Centre Mass,203.9865
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000404
DetThreshold, 0.000061
DeltaMass, 0.612000
IntegPeriod, ms100

Mass, Intensity
203.38800, 0.00002716
203.40146, -0.00074435
203.41493, 0.00012663
203.42839, -0.00052570
203.44186, -0.00013266
203.45532, -0.00050049
203.46878, -0.00036420
203.48225, -0.00028258
203.49571, -0.00010511
203.50918, 0.00038436
203.52264, -0.00039309
203.53610, -0.00000227
203.54957, -0.00006690
203.56303, -0.00057107
203.57650, -0.00035411
203.58996, 0.00033204
203.60342, 0.00011546
203.61689, 0.00016734
203.63035, -0.00012869
203.64382, -0.00023688
203.65728, -0.00004560
203.67074, -0.00032825
203.68421, -0.00017893
203.69767, 0.00061442
203.71114, -0.00046375
203.72460, 0.00014515
203.73806, -0.00000234
203.75153, 0.00090506
203.76499, 0.01321008
203.77846, 0.05696930
203.79192, 0.16891176
203.80538, 0.41755732
203.81885, 0.73255079
203.83231, 0.97121424
203.84578, 1.14139903
203.85924, 1.29763837
203.87270, 1.42756579
203.88617, 1.50425606
203.89963, 1.51745306
203.91310, 1.51626819
203.92656, 1.51840438
203.94002, 1.51703694
203.95349, 1.51798390
203.96695, 1.51711847
203.98042, 1.51856012
203.99388, 1.51780619
204.00734, 1.51774250
204.02081, 1.51888902
204.03427, 1.51694735
204.04774, 1.51619875
204.06120, 1.51733265
204.07466, 1.51476348
204.08813, 1.50381612
204.10159, 1.46969615
204.11506, 1.35881592
204.12852, 1.11086147
204.14198, 0.80392935
204.15545, 0.55083828
204.16891, 0.41767418
204.18238, 0.26986198
204.19584, 0.09195766
204.20930, 0.01011371
204.22277, 0.00014324
204.23623, -0.00022189
204.24970, 0.00093940
204.26316, -0.00042377
204.27662, -0.00025942
204.29009, 0.00009069
204.30355, -0.00002979
204.31702, -0.00042238
204.33048, -0.00008584
204.34394, -0.00005759
204.35741, -0.00005154
204.37087, 0.00013675
204.38434, -0.00009325
204.39780, 0.00045072
204.41126, -0.00001210
204.42473, 0.00059280
204.43819, 0.00019176
204.45166, 0.00042235
204.46512, -0.00028521
204.47858, -0.00022607
204.49205, 0.00014757
204.50551, 0.00000589
204.51898, -0.00015954
204.53244, -0.00047622
204.54590, 0.00003644
204.55937, -0.00081734
204.57283, -0.00009956
204.58630, 0.00014083
204.59976, 0.00005250
204.61200, -0.00010757
