Timestamp, 2023-03-19 11:22:38 AM
Collector, Axial
Mass ID, 206Pb
Initial Mass, 206.0114
Peak Centre Mass,206.0119
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000262
DetThreshold, 0.000147
DeltaMass, 0.618034
IntegPeriod, ms100

Mass, Intensity
205.39334, -0.00053854
205.40693, 0.00042328
205.42053, 0.00031808
205.43413, 0.00022315
205.44772, 0.00003765
205.46132, 0.00065966
205.47492, -0.00008513
205.48851, 0.00023065
205.50211, 0.00011001
205.51571, 0.00034555
205.52930, 0.00009572
205.54290, -0.00010169
205.55650, -0.00023169
205.57009, 0.00062464
205.58369, -0.00006650
205.59729, 0.00024253
205.61088, -0.00022743
205.62448, 0.00004186
205.63808, 0.00013072
205.65167, -0.00000848
205.66527, -0.00038524
205.67887, -0.00037331
205.69246, 0.00070926
205.70606, -0.00039977
205.71966, 0.00025048
205.73325, -0.00026840
205.74685, -0.00008438
205.76045, 0.00002669
205.77404, 0.00182182
205.78764, 0.02180875
205.80124, 0.12701498
205.81483, 0.46026765
205.82843, 1.67629798
205.84203, 3.76557923
205.85562, 5.53109925
205.86922, 6.74384699
205.88282, 7.75902489
205.89641, 8.64903074
205.91001, 9.35497852
205.92361, 9.45693923
205.93721, 9.46750948
205.95080, 9.46743718
205.96440, 9.46391672
205.97800, 9.46785345
205.99159, 9.46630637
206.00519, 9.46690877
206.01879, 9.46561034
206.03238, 9.46710662
206.04598, 9.46940438
206.05958, 9.47301934
206.07317, 9.47501933
206.08677, 9.47233511
206.10037, 9.45677097
206.11396, 9.38073183
206.12756, 9.07310708
206.14116, 8.16839014
206.15475, 6.35148659
206.16835, 4.34212771
206.18195, 3.12152688
206.19554, 2.03327568
206.20914, 1.09918396
206.22274, 0.31777117
206.23633, 0.02746518
206.24993, 0.00142046
206.26353, 0.00044314
206.27712, 0.00013245
206.29072, 0.00037961
206.30432, 0.00018771
206.31791, 0.00053406
206.33151, -0.00019309
206.34511, -0.00016544
206.35870, -0.00051985
206.37230, 0.00008703
206.38590, 0.00014981
206.39949, 0.00033560
206.41309, 0.00034655
206.42669, -0.00008790
206.44028, 0.00056939
206.45388, -0.00006106
206.46748, 0.00054048
206.48108, -0.00011778
206.49467, -0.00005431
206.50827, -0.00034132
206.52187, -0.00013018
206.53546, 0.00065070
206.54906, -0.00014893
206.56266, -0.00014137
206.57625, -0.00004482
206.58985, -0.00002878
206.60345, -0.00026674
206.61704, -0.00001421
206.62940, -0.00050965
