Timestamp, 2023-03-19 10:20:25 AM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 206.9933
Peak Centre Mass,207.0034
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000319
DetThreshold, 0.000095
DeltaMass, 0.620980
IntegPeriod, ms100

Mass, Intensity
206.37234, -0.00043899
206.38600, 0.00042779
206.39966, 0.00010070
206.41332, -0.00035448
206.42698, -0.00018966
206.44065, -0.00003929
206.45431, 0.00054821
206.46797, -0.00024074
206.48163, 0.00012391
206.49529, -0.00018067
206.50895, 0.00021782
206.52261, 0.00050404
206.53628, 0.00010574
206.54994, 0.00008503
206.56360, 0.00021660
206.57726, 0.00041945
206.59092, -0.00020188
206.60458, 0.00048435
206.61825, -0.00058576
206.63191, -0.00019446
206.64557, -0.00007454
206.65923, -0.00041248
206.67289, 0.00023712
206.68655, -0.00022890
206.70022, -0.00028614
206.71388, 0.00036710
206.72754, 0.00040332
206.74120, 0.00001115
206.75486, -0.00023269
206.76852, 0.00119158
206.78218, 0.00895422
206.79585, 0.04939477
206.80951, 0.12491957
206.82317, 0.41116394
206.83683, 0.88365919
206.85049, 1.22178611
206.86415, 1.39679283
206.87782, 1.53392414
206.89148, 1.74394047
206.90514, 1.86252829
206.91880, 1.87744504
206.93246, 1.87968868
206.94612, 1.87894220
206.95978, 1.87922525
206.97345, 1.87861236
206.98711, 1.88023201
207.00077, 1.87879697
207.01443, 1.87660851
207.02809, 1.87980365
207.04175, 1.87962258
207.05542, 1.87979212
207.06908, 1.87831108
207.08274, 1.87775751
207.09640, 1.86357295
207.11006, 1.82933535
207.12372, 1.75877773
207.13739, 1.53911611
207.15105, 1.08906800
207.16471, 0.72339285
207.17837, 0.50848496
207.19203, 0.37353697
207.20569, 0.20606516
207.21935, 0.04846994
207.23302, 0.00363943
207.24668, 0.00050142
207.26034, 0.00000006
207.27400, 0.00005627
207.28766, -0.00022616
207.30132, -0.00031953
207.31499, -0.00001084
207.32865, 0.00023311
207.34231, 0.00007369
207.35597, 0.00057741
207.36963, 0.00005686
207.38329, -0.00000984
207.39695, 0.00018542
207.41062, -0.00018330
207.42428, 0.00068930
207.43794, 0.00017301
207.45160, -0.00018035
207.46526, -0.00031360
207.47892, -0.00010597
207.49259, 0.00029194
207.50625, -0.00024538
207.51991, -0.00079890
207.53357, -0.00011466
207.54723, 0.00023416
207.56089, -0.00035579
207.57456, -0.00034145
207.58822, -0.00014527
207.60188, -0.00022648
207.61430, 0.00039338
