Timestamp, 01/07/2022 20:28:05
Collector, Axial
Mass ID, 149Sm
Initial Mass, 148.9093
Peak Centre Mass,148.9063
Method, PeakScanning
PDT, 0.0010
Baseline, -0.027671
DetThreshold, -0.014828
DeltaMass, 0.446728
IntegPeriod, ms100

Mass, Intensity
148.46255, -0.02561688
148.47238, -0.02494812
148.48221, -0.02553701
148.49204, -0.02527475
148.50186, -0.02511144
148.51169, -0.02545357
148.52152, -0.02566576
148.53135, -0.02516389
148.54118, -0.02509236
148.55100, -0.02508163
148.56083, -0.02544641
148.57066, -0.02555966
148.58049, -0.02577662
148.59032, -0.02599239
148.60014, -0.02549052
148.60997, -0.02546072
148.61980, -0.02554893
148.62963, -0.02518892
148.63946, -0.02506137
148.64928, -0.02535582
148.65911, -0.02538443
148.66894, -0.02498508
148.67877, -0.02462983
148.68860, -0.02511501
148.69842, -0.02474904
148.70825, -0.02475381
148.71808, -0.02531528
148.72791, -0.02572894
148.73774, -0.01933813
148.74756, 0.04078984
148.75739, 0.23874640
148.76722, 0.63481331
148.77705, 1.28325939
148.78688, 2.08135963
148.79670, 2.82038093
148.80653, 3.45410586
148.81636, 3.90868783
148.82619, 4.16878224
148.83602, 4.28092122
148.84584, 4.30663586
148.85567, 4.30359483
148.86550, 4.29468513
148.87533, 4.28841114
148.88516, 4.28590894
148.89498, 4.28598643
148.90481, 4.28647161
148.91464, 4.28789735
148.92447, 4.28896547
148.93430, 4.28933025
148.94412, 4.28764701
148.95395, 4.28687692
148.96378, 4.28837419
148.97361, 4.27938938
148.98344, 4.21973109
148.99326, 4.02273178
149.00309, 3.62829805
149.01292, 2.98187852
149.02275, 2.19856739
149.03258, 1.46257401
149.04240, 0.84335446
149.05223, 0.39323449
149.06206, 0.12128353
149.07189, -0.00481963
149.08172, -0.04078627
149.09154, -0.04002810
149.10137, -0.03331065
149.11120, -0.02838612
149.12103, -0.02605081
149.13086, -0.02551556
149.14068, -0.02509236
149.15051, -0.02547741
149.16034, -0.02512932
149.17017, -0.02516627
149.18000, -0.02548695
149.18982, -0.02505660
149.19965, -0.02483606
149.20948, -0.02541423
149.21931, -0.02588034
149.22914, -0.02552867
149.23896, -0.02490282
149.24879, -0.02557755
149.25862, -0.02468824
149.26845, -0.02569437
149.27828, -0.02525091
149.28810, -0.02560854
149.29793, -0.02554297
149.30776, -0.02528667
149.31759, -0.02527118
149.32742, -0.02521992
149.33724, -0.02525449
149.34707, -0.02559781
149.35601, -0.02459884
