Timestamp, 01/07/2022 20:26:55
Collector, High3
Mass ID, 147Sm
Initial Mass, 145.9101
Peak Centre Mass,145.9073
Method, PeakScanning
PDT, 0.0010
Baseline, -0.017984
DetThreshold, -0.002529
DeltaMass, 0.437730
IntegPeriod, ms100

Mass, Intensity
145.47240, -0.01492381
145.48203, -0.01534104
145.49166, -0.01530528
145.50129, -0.01549602
145.51092, -0.01533270
145.52055, -0.01443386
145.53018, -0.01546621
145.53981, -0.01530290
145.54944, -0.01522541
145.55907, -0.01579642
145.56870, -0.01528859
145.57833, -0.01488447
145.58796, -0.01554847
145.59759, -0.01524806
145.60722, -0.01577020
145.61685, -0.01516461
145.62648, -0.01516104
145.63611, -0.01519442
145.64574, -0.01521587
145.65538, -0.01555562
145.66501, -0.01483679
145.67464, -0.01587033
145.68427, -0.01522422
145.69390, -0.01524568
145.70353, -0.01579165
145.71316, -0.01554489
145.72279, -0.01577377
145.73242, -0.01492739
145.74205, 0.00689507
145.75168, 0.09695768
145.76131, 0.29923320
145.77094, 0.67579985
145.78057, 1.25656486
145.79020, 1.97128534
145.79983, 2.75846720
145.80946, 3.43398214
145.81909, 3.91806960
145.82872, 4.21567440
145.83835, 4.33743596
145.84798, 4.36864019
145.85761, 4.36403156
145.86724, 4.35213804
145.87687, 4.34607983
145.88650, 4.34332133
145.89613, 4.34303999
145.90576, 4.34233427
145.91539, 4.34458018
145.92502, 4.34523821
145.93465, 4.34464812
145.94428, 4.34411526
145.95391, 4.34365392
145.96354, 4.34408784
145.97317, 4.32177067
145.98280, 4.22167301
145.99243, 3.99008751
146.00206, 3.61271501
146.01169, 3.01132321
146.02132, 2.25343108
146.03095, 1.51839137
146.04058, 0.86855292
146.05021, 0.40843725
146.05984, 0.11709809
146.06947, -0.00623822
146.07910, -0.03500581
146.08873, -0.03225923
146.09836, -0.02343655
146.10799, -0.01824975
146.11762, -0.01470327
146.12725, -0.01511097
146.13688, -0.01501083
146.14651, -0.01470685
146.15614, -0.01589537
146.16577, -0.01502037
146.17540, -0.01518846
146.18503, -0.01502275
146.19466, -0.01506209
146.20429, -0.01509666
146.21392, -0.01555085
146.22355, -0.01533628
146.23318, -0.01581073
146.24281, -0.01524925
146.25244, -0.01501441
146.26207, -0.01565695
146.27170, -0.01548052
146.28133, -0.01510739
146.29096, -0.01547575
146.30059, -0.01510501
146.31022, -0.01505613
146.31985, -0.01511455
146.32948, -0.01469374
146.33911, -0.01570940
146.34786, -0.01476407
