Timestamp, 2021-12-28 7:25:36 AM
Collector, High3
Mass ID, 208Pb
Initial Mass, 205.0006
Peak Centre Mass,205.0071
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000325
DetThreshold, 0.000102
DeltaMass, 0.615002
IntegPeriod, ms100

Mass, Intensity
204.38559, 0.00022885
204.39912, -0.00018264
204.41265, 0.00033308
204.42618, -0.00034457
204.43971, 0.00004998
204.45324, 0.00016902
204.46677, -0.00036123
204.48030, 0.00050417
204.49383, -0.00040846
204.50736, 0.00002506
204.52089, -0.00002294
204.53442, 0.00015750
204.54795, -0.00052752
204.56148, -0.00007828
204.57501, 0.00006643
204.58854, 0.00024559
204.60207, -0.00047981
204.61560, -0.00028908
204.62913, -0.00050924
204.64266, 0.00058852
204.65619, 0.00018184
204.66972, 0.00019240
204.68325, 0.00005575
204.69678, -0.00007799
204.71031, -0.00011502
204.72384, 0.00006205
204.73737, 0.00015575
204.75090, 0.00107403
204.76443, 0.01141928
204.77796, 0.08017669
204.79149, 0.25039286
204.80502, 0.72832500
204.81855, 2.30665673
204.83208, 5.42162463
204.84561, 8.84236566
204.85914, 11.46098613
204.87267, 12.88870317
204.88620, 14.37675589
204.89973, 15.33299839
204.91326, 15.66624876
204.92679, 15.70519372
204.94032, 15.70847692
204.95385, 15.70994482
204.96738, 15.70631580
204.98091, 15.70950962
204.99444, 15.70689250
205.00797, 15.70031110
205.02150, 15.69896225
205.03503, 15.69310424
205.04856, 15.69478255
205.06209, 15.69018793
205.07562, 15.68858364
205.08915, 15.64658616
205.10268, 15.49238867
205.11621, 15.21716298
205.12974, 14.68224902
205.14327, 13.25851639
205.15680, 10.27710673
205.17033, 6.81218345
205.18386, 4.36447304
205.19739, 2.94831305
205.21092, 1.48435302
205.22445, 0.42618576
205.23798, 0.06148824
205.25151, 0.00377640
205.26504, 0.00027544
205.27857, -0.00008545
205.29210, -0.00003140
205.30563, 0.00055329
205.31916, -0.00024649
205.33269, -0.00016219
205.34622, 0.00023407
205.35975, -0.00005698
205.37328, -0.00003878
205.38681, 0.00016844
205.40034, -0.00053250
205.41387, -0.00011944
205.42740, -0.00018607
205.44093, -0.00011700
205.45446, 0.00041616
205.46799, -0.00056872
205.48152, -0.00057233
205.49505, 0.00028601
205.50858, -0.00021318
205.52211, 0.00022293
205.53564, -0.00024190
205.54917, 0.00018026
205.56270, 0.00076027
205.57623, 0.00003576
205.58976, -0.00019045
205.60330, -0.00021295
205.61560, -0.00015467
