Timestamp, 2021-12-28 9:23:57 AM
Collector, High2
Mass ID, 208Pb
Initial Mass, 206.0288
Peak Centre Mass,206.0406
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000280
DetThreshold, -0.000052
DeltaMass, 0.618086
IntegPeriod, ms100

Mass, Intensity
205.41073, 0.00033740
205.42433, 0.00000550
205.43793, 0.00036170
205.45153, -0.00006433
205.46513, 0.00043129
205.47872, 0.00025822
205.49232, 0.00036606
205.50592, 0.00034332
205.51952, 0.00029203
205.53311, -0.00013277
205.54671, -0.00029335
205.56031, -0.00038067
205.57391, 0.00040683
205.58751, 0.00012015
205.60110, 0.00020575
205.61470, 0.00007668
205.62830, -0.00018933
205.64190, -0.00044967
205.65550, -0.00034739
205.66909, -0.00023802
205.68269, -0.00014072
205.69629, 0.00016228
205.70989, 0.00018973
205.72349, -0.00007933
205.73708, 0.00015410
205.75068, 0.00036654
205.76428, -0.00005727
205.77788, -0.00025653
205.79147, -0.00011172
205.80507, 0.00029571
205.81867, 0.00002850
205.83227, 0.00028957
205.84587, 0.00042900
205.85946, 0.00011433
205.87306, 0.00185881
205.88666, 0.00166820
205.90026, 0.00178247
205.91386, 0.00216586
205.92745, 0.00243673
205.94105, 0.00271367
205.95465, 0.00234872
205.96825, 0.00215586
205.98185, 0.00244430
205.99544, 0.00234301
206.00904, 0.00255895
206.02264, 0.00273098
206.03624, 0.00210610
206.04983, 0.00298975
206.06343, 0.00318134
206.07703, 0.00281859
206.09063, 0.00302201
206.10423, 0.00267696
206.11782, 0.00220814
206.13142, 0.00274639
206.14502, 0.00341086
206.15862, 0.00254168
206.17222, 0.00283475
206.18581, 0.00199664
206.19941, 0.00120587
206.21301, 0.00037103
206.22661, 0.00009125
206.24021, 0.00049699
206.25380, -0.00005215
206.26740, 0.00004416
206.28100, -0.00015604
206.29460, 0.00027579
206.30820, 0.00074609
206.32179, -0.00014190
206.33539, -0.00004814
206.34899, 0.00006503
206.36259, -0.00016743
206.37618, -0.00030105
206.38978, 0.00018534
206.40338, -0.00025021
206.41698, -0.00027102
206.43058, 0.00041671
206.44417, -0.00020538
206.45777, -0.00033163
206.47137, -0.00010894
206.48497, 0.00019514
206.49857, -0.00017620
206.51216, -0.00033585
206.52576, -0.00032085
206.53936, 0.00024982
206.55296, 0.00044707
206.56656, 0.00037400
206.58015, 0.00045130
206.59375, -0.00026133
206.60735, -0.00013159
206.62095, -0.00023233
206.63454, 0.00017195
206.64691, -0.00042659
