Timestamp, 2021-12-28 6:38:44 AM
Collector, High4
Mass ID, 208Pb
Initial Mass, 204.0000
Peak Centre Mass,204.0022
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000149
DetThreshold, 0.000532
DeltaMass, 0.612000
IntegPeriod, ms100

Mass, Intensity
203.38804, 0.00062492
203.40150, 0.00039104
203.41496, 0.00081678
203.42843, 0.00010845
203.44189, 0.00019846
203.45536, 0.00026843
203.46882, -0.00017848
203.48228, -0.00076140
203.49575, 0.00016617
203.50921, 0.00022582
203.52268, 0.00031307
203.53614, -0.00026304
203.54960, 0.00047758
203.56307, 0.00043739
203.57653, 0.00082330
203.59000, 0.00062887
203.60346, 0.00055651
203.61692, -0.00010366
203.63039, 0.00008304
203.64385, 0.00026890
203.65732, 0.00074674
203.67078, 0.00013833
203.68424, -0.00005089
203.69771, 0.00034203
203.71117, -0.00028985
203.72464, 0.00028479
203.73810, 0.00095425
203.75156, 0.00154272
203.76503, 0.01537831
203.77849, 0.07525553
203.79196, 0.28927520
203.80542, 1.28765041
203.81888, 5.54107310
203.83235, 11.97872953
203.84581, 19.17439514
203.85928, 25.55480496
203.87274, 30.00639390
203.88620, 33.50306846
203.89967, 34.93428129
203.91313, 35.29567940
203.92660, 35.31553435
203.94006, 35.30847876
203.95352, 35.30988130
203.96699, 35.31350519
203.98045, 35.30814508
203.99392, 35.30406351
204.00738, 35.31974496
204.02084, 35.32373278
204.03431, 35.33067906
204.04777, 35.33261974
204.06124, 35.32614520
204.07470, 35.32100555
204.08816, 35.28652367
204.10163, 35.16158270
204.11509, 34.64522165
204.12856, 32.12186987
204.14202, 26.44885774
204.15548, 19.23059426
204.16895, 12.19245138
204.18241, 7.22865233
204.19588, 2.89405782
204.20934, 0.75068770
204.22280, 0.06352571
204.23627, 0.00215355
204.24973, 0.00028348
204.26320, 0.00048382
204.27666, 0.00039526
204.29012, 0.00006256
204.30359, 0.00023433
204.31705, 0.00085991
204.33052, -0.00035021
204.34398, 0.00059166
204.35744, 0.00010470
204.37091, 0.00078663
204.38437, 0.00029753
204.39784, 0.00022213
204.41130, 0.00019662
204.42476, 0.00029816
204.43823, 0.00056669
204.45169, 0.00012179
204.46516, -0.00045652
204.47862, -0.00017216
204.49208, 0.00039783
204.50555, 0.00005571
204.51901, -0.00014126
204.53248, 0.00044821
204.54594, 0.00067602
204.55940, -0.00004511
204.57287, -0.00008915
204.58633, 0.00002606
204.59980, -0.00063677
204.61204, 0.00051724
