Timestamp, 2021-12-27 8:39:54 PM
Collector, High3
Mass ID, 208Pb
Initial Mass, 205.0291
Peak Centre Mass,205.0278
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000190
DetThreshold, 0.000121
DeltaMass, 0.615087
IntegPeriod, ms100

Mass, Intensity
204.41400, -0.00018665
204.42753, 0.00018801
204.44106, -0.00001241
204.45459, 0.00044392
204.46813, -0.00028562
204.48166, -0.00015462
204.49519, 0.00016207
204.50872, 0.00050910
204.52225, -0.00035708
204.53579, 0.00041359
204.54932, 0.00016391
204.56285, 0.00003765
204.57638, 0.00028492
204.58991, 0.00000280
204.60344, -0.00003266
204.61698, 0.00050023
204.63051, -0.00036383
204.64404, -0.00018514
204.65757, 0.00038859
204.67110, 0.00013539
204.68464, 0.00000612
204.69817, -0.00025665
204.71170, -0.00034711
204.72523, 0.00026295
204.73876, 0.00040067
204.75230, -0.00031646
204.76583, 0.00064617
204.77936, 0.00016995
204.79289, 0.00267543
204.80642, 0.03762894
204.81996, 0.25333088
204.83349, 1.04815289
204.84702, 3.53626916
204.86055, 6.46963535
204.87408, 9.94204796
204.88762, 12.56489076
204.90115, 14.17188085
204.91468, 14.90711705
204.92821, 15.17903847
204.94174, 15.24960569
204.95527, 15.26004422
204.96881, 15.25662224
204.98234, 15.25205532
204.99587, 15.25164660
205.00940, 15.25160555
205.02293, 15.24823831
205.03647, 15.24977054
205.05000, 15.24744266
205.06353, 15.24430387
205.07706, 15.24269789
205.09059, 15.24225226
205.10413, 15.23810164
205.11766, 15.21768332
205.13119, 15.13333490
205.14472, 14.83973855
205.15825, 13.80979947
205.17179, 11.95573625
205.18532, 8.73686905
205.19885, 5.18145933
205.21238, 2.55668855
205.22591, 1.02002277
205.23945, 0.34500305
205.25298, 0.10956318
205.26651, 0.01372537
205.28004, 0.00037288
205.29357, 0.00007365
205.30710, 0.00025836
205.32064, -0.00034132
205.33417, 0.00010708
205.34770, 0.00038005
205.36123, -0.00020481
205.37476, -0.00002959
205.38830, -0.00010491
205.40183, 0.00015260
205.41536, -0.00018122
205.42889, -0.00009902
205.44242, 0.00002302
205.45596, 0.00007729
205.46949, 0.00058923
205.48302, 0.00052402
205.49655, -0.00009438
205.51008, 0.00000501
205.52362, 0.00012706
205.53715, 0.00034946
205.55068, 0.00005193
205.56421, 0.00006330
205.57774, -0.00007781
205.59128, 0.00063576
205.60481, 0.00015263
205.61834, -0.00006808
205.63187, 0.00002223
205.64417, -0.00010643
