Timestamp, 2021-12-28 12:31:02 AM
Collector, High3
Mass ID, 208Pb
Initial Mass, 205.0122
Peak Centre Mass,205.0126
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000215
DetThreshold, 0.000205
DeltaMass, 0.615037
IntegPeriod, ms100

Mass, Intensity
204.39719, 0.00050048
204.41072, -0.00008492
204.42426, 0.00002956
204.43779, 0.00022453
204.45132, -0.00012117
204.46485, 0.00001439
204.47838, 0.00029667
204.49191, -0.00034983
204.50544, -0.00050101
204.51897, -0.00036797
204.53250, -0.00002368
204.54603, 0.00010150
204.55956, 0.00018234
204.57309, 0.00021557
204.58662, 0.00027618
204.60016, 0.00021563
204.61369, 0.00004674
204.62722, 0.00014248
204.64075, 0.00088228
204.65428, -0.00007712
204.66781, 0.00012774
204.68134, 0.00061198
204.69487, 0.00015756
204.70840, 0.00055306
204.72193, 0.00048756
204.73546, 0.00022860
204.74899, 0.00026820
204.76253, 0.00017240
204.77606, 0.00039810
204.78959, 0.00070995
204.80312, 0.00399350
204.81665, 0.01495982
204.83018, 0.04097537
204.84371, 0.06892865
204.85724, 0.10230986
204.87077, 0.13408353
204.88430, 0.15505087
204.89783, 0.16758002
204.91136, 0.17114196
204.92489, 0.17091752
204.93843, 0.17159663
204.95196, 0.17130070
204.96549, 0.17096072
204.97902, 0.17142558
204.99255, 0.17138169
205.00608, 0.17117315
205.01961, 0.17075770
205.03314, 0.17059116
205.04667, 0.17160545
205.06020, 0.17076000
205.07373, 0.17117139
205.08726, 0.17047560
205.10080, 0.17055961
205.11433, 0.16849095
205.12786, 0.16528944
205.14139, 0.15441485
205.15492, 0.12985948
205.16845, 0.10166608
205.18198, 0.07001788
205.19551, 0.04135259
205.20904, 0.01607634
205.22257, 0.00393124
205.23610, -0.00000892
205.24963, 0.00016424
205.26317, -0.00048752
205.27670, -0.00008987
205.29023, -0.00005085
205.30376, -0.00016391
205.31729, 0.00015015
205.33082, -0.00011986
205.34435, 0.00036589
205.35788, -0.00043483
205.37141, 0.00005312
205.38494, 0.00012096
205.39847, -0.00000723
205.41200, -0.00019117
205.42553, 0.00017708
205.43907, 0.00073878
205.45260, -0.00003970
205.46613, 0.00021615
205.47966, -0.00029270
205.49319, -0.00010562
205.50672, 0.00051405
205.52025, -0.00024558
205.53378, 0.00015891
205.54731, -0.00015612
205.56084, 0.00002055
205.57437, 0.00008821
205.58790, -0.00037315
205.60144, 0.00006050
205.61497, -0.00005171
205.62727, 0.00001556
