Timestamp, 2021-12-28 12:20:25 AM
Collector, High4
Mass ID, 208Pb
Initial Mass, 204.0176
Peak Centre Mass,204.0179
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000370
DetThreshold, 0.000104
DeltaMass, 0.612053
IntegPeriod, ms100

Mass, Intensity
203.40552, -0.00010393
203.41899, -0.00022848
203.43245, -0.00018764
203.44592, -0.00028549
203.45938, -0.00018642
203.47285, 0.00032600
203.48631, -0.00004354
203.49978, 0.00016970
203.51324, 0.00018664
203.52671, -0.00035667
203.54017, 0.00019515
203.55364, -0.00013132
203.56711, 0.00040285
203.58057, -0.00037226
203.59404, -0.00019774
203.60750, -0.00044369
203.62097, 0.00031220
203.63443, -0.00020367
203.64790, 0.00041203
203.66136, -0.00031061
203.67483, 0.00064552
203.68829, -0.00067765
203.70176, 0.00039493
203.71522, -0.00056288
203.72869, 0.00009263
203.74215, 0.00019939
203.75562, 0.00011129
203.76908, 0.00035921
203.78255, 0.00030981
203.79601, 0.00099904
203.80948, 0.00351730
203.82294, 0.01158539
203.83641, 0.03584217
203.84987, 0.06379990
203.86334, 0.10048700
203.87680, 0.13788544
203.89027, 0.15965848
203.90373, 0.17555557
203.91720, 0.18289840
203.93066, 0.18341674
203.94413, 0.18407285
203.95759, 0.18391886
203.97106, 0.18397290
203.98452, 0.18371180
203.99799, 0.18385735
204.01146, 0.18404437
204.02492, 0.18360264
204.03839, 0.18392192
204.05185, 0.18386985
204.06532, 0.18380557
204.07878, 0.18386942
204.09225, 0.18308312
204.10571, 0.18272600
204.11918, 0.18258397
204.13264, 0.17646192
204.14611, 0.16008169
204.15957, 0.12964411
204.17304, 0.10021534
204.18650, 0.06740523
204.19997, 0.03242421
204.21343, 0.01278618
204.22690, 0.00268039
204.24036, 0.00060523
204.25383, 0.00037859
204.26729, -0.00063045
204.28076, 0.00011774
204.29422, 0.00029245
204.30769, -0.00034406
204.32115, 0.00042976
204.33462, 0.00049069
204.34808, -0.00004530
204.36155, 0.00009411
204.37501, -0.00018233
204.38848, 0.00010728
204.40194, -0.00023774
204.41541, 0.00043316
204.42888, 0.00007702
204.44234, 0.00059396
204.45581, 0.00038806
204.46927, -0.00017546
204.48274, 0.00013497
204.49620, 0.00076129
204.50967, -0.00056652
204.52313, 0.00001651
204.53660, -0.00005317
204.55006, 0.00050830
204.56353, -0.00012109
204.57699, -0.00021845
204.59046, -0.00074082
204.60392, -0.00027872
204.61739, -0.00024240
204.62963, -0.00030818
