Timestamp, 2021-12-27 7:18:51 PM
Collector, High2
Mass ID, 208Pb
Initial Mass, 206.0346
Peak Centre Mass,206.0377
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000127
DetThreshold, 0.000333
DeltaMass, 0.618104
IntegPeriod, ms100

Mass, Intensity
205.41654, -0.00018533
205.43013, 0.00033107
205.44373, -0.00018880
205.45733, 0.00030631
205.47093, 0.00050236
205.48453, 0.00071113
205.49813, -0.00004563
205.51172, 0.00035115
205.52532, 0.00057580
205.53892, 0.00037473
205.55252, 0.00078553
205.56612, 0.00082873
205.57972, 0.00019580
205.59331, 0.00026941
205.60691, 0.00026192
205.62051, 0.00048219
205.63411, 0.00106676
205.64771, 0.00004034
205.66131, 0.00063254
205.67490, 0.00048417
205.68850, -0.00013530
205.70210, 0.00049033
205.71570, -0.00025972
205.72930, -0.00005416
205.74290, 0.00060545
205.75649, 0.00085956
205.77009, 0.00055546
205.78369, 0.00195772
205.79729, 0.02628212
205.81089, 0.12594216
205.82448, 0.49619432
205.83808, 1.81584880
205.85168, 6.01728407
205.86528, 13.43774934
205.87888, 21.57872418
205.89248, 27.54699838
205.90607, 32.50447408
205.91967, 35.46520521
205.93327, 36.29453576
205.94687, 36.35321181
205.96047, 36.34731179
205.97407, 36.35028946
205.98766, 36.34520681
206.00126, 36.34524684
206.01486, 36.33798957
206.02846, 36.34089986
206.04206, 36.35184729
206.05566, 36.36245737
206.06925, 36.35859524
206.08285, 36.36523931
206.09645, 36.36793937
206.11005, 36.35752633
206.12365, 36.32315666
206.13725, 36.22210123
206.15084, 35.82923318
206.16444, 34.54710373
206.17804, 30.87981692
206.19164, 22.78633820
206.20524, 14.64984636
206.21884, 8.91676536
206.23243, 3.83481828
206.24603, 0.79895656
206.25963, 0.04967236
206.27323, 0.00160134
206.28683, 0.00025555
206.30042, -0.00040161
206.31402, 0.00031785
206.32762, 0.00064198
206.34122, 0.00018778
206.35482, 0.00004898
206.36842, -0.00005448
206.38201, 0.00023582
206.39561, -0.00014484
206.40921, 0.00001315
206.42281, 0.00053074
206.43641, 0.00019161
206.45001, 0.00006392
206.46360, 0.00020209
206.47720, -0.00024915
206.49080, 0.00040084
206.50440, -0.00019228
206.51800, 0.00046838
206.53160, 0.00018487
206.54519, -0.00041818
206.55879, 0.00031500
206.57239, 0.00019507
206.58599, 0.00016287
206.59959, -0.00025013
206.61319, 0.00019741
206.62678, 0.00035999
206.64038, 0.00008161
206.65274, -0.00037034
