Tripoli tab-delimited output of processed data for:
A520__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
3.639980000E+003	3.611373141E+001	1.525362516E+001	9.863172348E-001	1.691541016E+001	1.546523230E+001	3.661472206E+001	2.164577844E+000	9.142688327E-001	2.367550732E+000	1.691809175E+001	1.546554461E+001	3.662003750E+001	2.164548936E+000	9.141423775E-001	2.367846618E+000	1.691774815E+001	1.546538894E+001	3.661750446E+001	2.164443172E+000	9.141517422E-001	2.367706664E+000	
3.683872000E+003	3.602703888E+001	1.521622461E+001	9.838697652E-001	1.691656945E+001	1.546568982E+001	3.661769083E+001	2.164605001E+000	9.142332234E-001	2.367672652E+000	1.691703568E+001	1.546432698E+001	3.661985149E+001	2.164673066E+000	9.141274669E-001	2.368021030E+000	1.691950322E+001	1.546721755E+001	3.662125636E+001	2.164440402E+000	9.141649934E-001	2.367669314E+000	
3.727747000E+003	3.595621527E+001	1.518652777E+001	9.819574973E-001	1.691620603E+001	1.546556527E+001	3.661687534E+001	2.164603297E+000	9.142455022E-001	2.367638989E+000	1.692033294E+001	1.546765515E+001	3.662556933E+001	2.164589164E+000	9.141460280E-001	2.367881168E+000	1.691912793E+001	1.546663602E+001	3.662049865E+001	2.164443628E+000	9.141508994E-001	2.367709346E+000	
3.771672000E+003	3.587139059E+001	1.515079159E+001	9.796583697E-001	1.691588819E+001	1.546538269E+001	3.661622429E+001	2.164605481E+000	9.142518863E-001	2.367624845E+000	1.691836673E+001	1.546577812E+001	3.662082043E+001	2.164560032E+000	9.141413214E-001	2.367861491E+000	1.691831597E+001	1.546628007E+001	3.661957157E+001	2.164492709E+000	9.141737328E-001	2.367703896E+000	
3.815502000E+003	3.577578066E+001	1.511033288E+001	9.770692497E-001	1.691579074E+001	1.546495592E+001	3.661539924E+001	2.164569178E+000	9.142319245E-001	2.367636832E+000	1.691601455E+001	1.546388656E+001	3.661760592E+001	2.164670988E+000	9.141566127E-001	2.367943258E+000	1.691882261E+001	1.546650005E+001	3.662041458E+001	2.164477720E+000	9.141593603E-001	2.367724725E+000	
3.859349000E+003	3.568606375E+001	1.507240460E+001	9.745356698E-001	1.691670937E+001	1.546624209E+001	3.661853009E+001	2.164636708E+000	9.142583082E-001	2.367642370E+000	1.691925359E+001	1.546715807E+001	3.662540883E+001	2.164717765E+000	9.141749655E-001	2.367946889E+000	1.691962806E+001	1.546726953E+001	3.662208228E+001	2.164473247E+000	9.141613209E-001	2.367714754E+000	

3.964649000E+003	3.546536482E+001	1.497928413E+001	9.684969174E-001	1.691642395E+001	1.546652743E+001	3.661897543E+001	2.164699557E+000	9.142906011E-001	2.367627485E+000	1.691759514E+001	1.546495496E+001	3.662030662E+001	2.164628383E+000	9.141343568E-001	2.367954302E+000	1.691810535E+001	1.546548843E+001	3.661944950E+001	2.164512441E+000	9.141383217E-001	2.367817199E+000	
4.008476000E+003	3.538287413E+001	1.494444537E+001	9.662674714E-001	1.691705250E+001	1.546615799E+001	3.661809507E+001	2.164567087E+000	9.142347928E-001	2.367627118E+000	1.692020685E+001	1.546724749E+001	3.662634385E+001	2.164651070E+000	9.141287472E-001	2.367993652E+000	1.691929553E+001	1.546651305E+001	3.662228945E+001	2.164528032E+000	9.141345764E-001	2.367843956E+000	
4.052307000E+003	3.529218175E+001	1.490521755E+001	9.637391764E-001	1.691673715E+001	1.546602848E+001	3.662005511E+001	2.164723302E+000	9.142441796E-001	2.367773676E+000	1.691767134E+001	1.546548876E+001	3.662106920E+001	2.164663709E+000	9.141617924E-001	2.367921879E+000	1.691907899E+001	1.546696743E+001	3.662180065E+001	2.164526844E+000	9.141731317E-001	2.367742793E+000	
4.096177000E+003	3.522124021E+001	1.487577180E+001	9.618049948E-001	1.691685820E+001	1.546651544E+001	3.661993897E+001	2.164700947E+000	9.142664232E-001	2.367691618E+000	1.691994885E+001	1.546695469E+001	3.662602671E+001	2.164665333E+000	9.141253809E-001	2.368017974E+000	1.691841659E+001	1.546599312E+001	3.662005762E+001	2.164508565E+000	9.141513354E-001	2.367779252E+000	
4.140056000E+003	3.512794260E+001	1.483622094E+001	9.593321765E-001	1.691536676E+001	1.546515514E+001	3.661707953E+001	2.164722767E+000	9.142666172E-001	2.367714982E+000	1.691911623E+001	1.546646822E+001	3.662480986E+001	2.164699938E+000	9.141416142E-001	2.368013779E+000	1.692062083E+001	1.546907908E+001	3.662619452E+001	2.164589283E+000	9.142146282E-001	2.367703619E+000	
4.183873000E+003	3.524157112E+001	1.488412715E+001	9.623963183E-001	1.691580285E+001	1.546569419E+001	3.661856394E+001	2.164754713E+000	9.142749138E-001	2.367728437E+000	1.692031761E+001	1.546808572E+001	3.662913436E+001	2.164801821E+000	9.141723035E-001	2.368045731E+000	1.691933479E+001	1.546690371E+001	3.662184568E+001	2.164496780E+000	9.141555447E-001	2.367755458E+000	
4.227677000E+003	3.537342975E+001	1.494023565E+001	9.659065526E-001	1.691782838E+001	1.546757874E+001	3.662199998E+001	2.164698633E+000	9.142768437E-001	2.367662102E+000	1.691895190E+001	1.546607370E+001	3.662472232E+001	2.164715789E+000	9.141271744E-001	2.368068525E+000	1.692085672E+001	1.546829489E+001	3.662635289E+001	2.164568467E+000	9.141555386E-001	2.367833892E+000	
4.271484000E+003	3.551005619E+001	1.499746053E+001	9.696429619E-001	1.691739120E+001	1.546699261E+001	3.662178512E+001	2.164741873E+000	9.142658243E-001	2.367737933E+000	1.691880894E+001	1.546636314E+001	3.662421268E+001	2.164703958E+000	9.141520068E-001	2.367991256E+000	1.691938675E+001	1.546771522E+001	3.662393731E+001	2.164613757E+000	9.142007006E-001	2.367766460E+000	
4.315291000E+003	3.561637627E+001	1.504212550E+001	9.725672465E-001	1.691678615E+001	1.546641176E+001	3.662099089E+001	2.164772348E+000	9.142641885E-001	2.367775502E+000	1.691967228E+001	1.546735394E+001	3.662719491E+001	2.164769760E+000	9.141639201E-001	2.368032376E+000	1.691983523E+001	1.546826844E+001	3.662500193E+001	2.164619302E+000	9.142091652E-001	2.367750603E+000	
4.359099000E+003	3.566176558E+001	1.506132895E+001	9.736579209E-001	1.691979965E+001	1.546880955E+001	3.662658601E+001	2.164717477E+000	9.142430684E-001	2.367770182E+000	1.691723396E+001	1.546491036E+001	3.662191476E+001	2.164769657E+000	9.141512374E-001	2.368065117E+000	1.691793557E+001	1.546631594E+001	3.662045165E+001	2.164593399E+000	9.141964091E-001	2.367755307E+000	

4.555222000E+003	3.615973624E+001	1.527146857E+001	9.873871570E-001	1.691650099E+001	1.546654569E+001	3.662163922E+001	2.164847166E+000	9.142875169E-001	2.367796919E+000	1.692028542E+001	1.546828355E+001	3.663037074E+001	2.164879010E+000	9.141857341E-001	2.368095376E+000	1.692012385E+001	1.546802604E+001	3.662630082E+001	2.164659144E+000	9.141792449E-001	2.367871680E+000	
4.599016000E+003	3.627585053E+001	1.532003910E+001	9.904535490E-001	1.691919498E+001	1.546770075E+001	3.662549401E+001	2.164730299E+000	9.142102072E-001	2.367869317E+000	1.691854153E+001	1.546639032E+001	3.662532548E+001	2.164803947E+000	9.141680621E-001	2.368059044E+000	1.692161563E+001	1.546929448E+001	3.662935445E+001	2.164648769E+000	9.141736120E-001	2.367874921E+000	
4.642803000E+003	3.630611728E+001	1.533346320E+001	9.911691865E-001	1.692063827E+001	1.547007656E+001	3.662958632E+001	2.164787506E+000	9.142726360E-001	2.367770204E+000	1.692028401E+001	1.546803530E+001	3.663050345E+001	2.164887034E+000	9.141711390E-001	2.368141961E+000	1.691906208E+001	1.546766730E+001	3.662372378E+001	2.164642674E+000	9.142154111E-001	2.367759991E+000	
4.686611000E+003	3.636963203E+001	1.536017234E+001	9.929633608E-001	1.691977484E+001	1.546902227E+001	3.662736559E+001	2.164766726E+000	9.142569813E-001	2.367788019E+000	1.692068194E+001	1.546895399E+001	3.663193995E+001	2.164921017E+000	9.142039337E-001	2.368094183E+000	1.692072116E+001	1.546944129E+001	3.662781388E+001	2.164672152E+000	9.142306139E-001	2.367752861E+000	
4.730411000E+003	3.639556318E+001	1.537118817E+001	9.938330385E-001	1.691688775E+001	1.546656992E+001	3.662140598E+001	2.164783885E+000	9.142680465E-001	2.367778129E+000	1.692043322E+001	1.546857529E+001	3.663073825E+001	2.164881819E+000	9.141949907E-001	2.368074471E+000	1.692053488E+001	1.546867302E+001	3.662705245E+001	2.164650983E+000	9.141952741E-001	2.367821235E+000	
4.774245000E+003	3.646373752E+001	1.539992592E+001	9.955067195E-001	1.691959209E+001	1.546943443E+001	3.662831883E+001	2.164846447E+000	9.142912160E-001	2.367786554E+000	1.692193574E+001	1.546952720E+001	3.663364090E+001	2.164861128E+000	9.141700711E-001	2.368116390E+000	1.692148301E+001	1.546901260E+001	3.662891835E+001	2.164639963E+000	9.141641185E-001	2.367889878E+000	
4.818093000E+003	3.648824932E+001	1.541002876E+001	9.961490249E-001	1.691993140E+001	1.546960181E+001	3.662930788E+001	2.164861489E+000	9.142827737E-001	2.367824869E+000	1.692062246E+001	1.546835596E+001	3.663075920E+001	2.164858845E+000	9.141718037E-001	2.368109403E+000	1.692055415E+001	1.546897557E+001	3.662792473E+001	2.164700068E+000	9.142121130E-001	2.367831313E+000	
4.861970000E+003	3.651053204E+001	1.541934691E+001	9.968699323E-001	1.691792930E+001	1.546776205E+001	3.662517131E+001	2.164873174E+000	9.142822252E-001	2.367839070E+000	1.692035078E+001	1.546749644E+001	3.663027352E+001	2.164864901E+000	9.141356841E-001	2.368209598E+000	1.692038836E+001	1.546812429E+001	3.662659086E+001	2.164642447E+000	9.141707600E-001	2.367875392E+000	
4.905830000E+003	3.654381857E+001	1.543347726E+001	9.976421728E-001	1.691993176E+001	1.546995273E+001	3.663018622E+001	2.164913354E+000	9.143034945E-001	2.367827934E+000	1.692136538E+001	1.546966290E+001	3.663418017E+001	2.164965967E+000	9.142089040E-001	2.368130476E+000	1.692043564E+001	1.546892131E+001	3.662776248E+001	2.164705640E+000	9.142153095E-001	2.367829129E+000	
4.949693000E+003	3.652599346E+001	1.542565028E+001	9.971981614E-001	1.691958831E+001	1.546899190E+001	3.662862094E+001	2.164864787E+000	9.142652655E-001	2.367873820E+000	1.692058824E+001	1.546886545E+001	3.663325684E+001	2.165010833E+000	9.142037636E-001	2.368192868E+000	1.692261312E+001	1.547074846E+001	3.663247811E+001	2.164705761E+000	9.142056457E-001	2.367854290E+000	

5.054987000E+003	3.650263240E+001	1.541585075E+001	9.966028073E-001	1.691853942E+001	1.546839989E+001	3.662706159E+001	2.164906832E+000	9.142869548E-001	2.367863635E+000	1.692022781E+001	1.546851893E+001	3.663169457E+001	2.164964620E+000	9.142027578E-001	2.368144923E+000	1.692118908E+001	1.546886036E+001	3.662998508E+001	2.164740605E+000	9.141710010E-001	2.367982142E+000	
5.098848000E+003	3.648959294E+001	1.541052420E+001	9.961744375E-001	1.691974355E+001	1.546970452E+001	3.662972223E+001	2.164910013E+000	9.142989948E-001	2.367835932E+000	1.692140618E+001	1.546970294E+001	3.663380591E+001	2.164938630E+000	9.142090659E-001	2.368100154E+000	1.692093719E+001	1.546931707E+001	3.663037813E+001	2.164796058E+000	9.142116006E-001	2.367937638E+000	
5.142660000E+003	3.642983251E+001	1.538466685E+001	9.944798791E-001	1.692007090E+001	1.547006347E+001	3.663204583E+001	2.165005457E+000	9.143025209E-001	2.367931191E+000	1.692046282E+001	1.546831555E+001	3.663184786E+001	2.164943610E+000	9.141780409E-001	2.368185969E+000	1.692043573E+001	1.546853976E+001	3.662958628E+001	2.164813416E+000	9.141927551E-001	2.368005438E+000	
5.186505000E+003	3.644973874E+001	1.539290537E+001	9.950595834E-001	1.692004861E+001	1.546933030E+001	3.663070970E+001	2.164929342E+000	9.142603938E-001	2.367957047E+000	1.692020445E+001	1.546930058E+001	3.663353939E+001	2.165076640E+000	9.142502168E-001	2.368144519E+000	1.691940821E+001	1.546810259E+001	3.662695013E+001	2.164789080E+000	9.142224359E-001	2.367901941E+000	
5.230352000E+003	3.613538442E+001	1.526042844E+001	9.864999831E-001	1.691904808E+001	1.546926376E+001	3.662988853E+001	2.165008833E+000	9.143105267E-001	2.367914149E+000	1.692208527E+001	1.546982406E+001	3.663554772E+001	2.164954681E+000	9.141795363E-001	2.368194206E+000	1.692167674E+001	1.546985294E+001	3.663210005E+001	2.164803205E+000	9.142033130E-001	2.367966922E+000	
5.274198000E+003	3.529034614E+001	1.490359765E+001	9.634429814E-001	1.691911251E+001	1.546910189E+001	3.662940810E+001	2.164972192E+000	9.142974779E-001	2.367907869E+000	1.692120152E+001	1.546996717E+001	3.663567601E+001	2.165075333E+000	9.142357385E-001	2.368180593E+000	1.692270646E+001	1.547132950E+001	3.663599121E+001	2.164901418E+000	9.142349390E-001	2.367992434E+000	
5.318029000E+003	3.444946552E+001	1.454837646E+001	9.404918142E-001	1.691840857E+001	1.546890280E+001	3.662920293E+001	2.165050145E+000	9.143237520E-001	2.367925082E+000	1.692268481E+001	1.547095493E+001	3.663883255E+001	2.165072089E+000	9.142139738E-001	2.368233423E+000	1.692159665E+001	1.547028785E+001	3.663321093E+001	2.164879100E+000	9.142333413E-001	2.367972160E+000	
5.361873000E+003	3.362679760E+001	1.420100979E+001	9.179946280E-001	1.691967399E+001	1.546960010E+001	3.663071283E+001	2.164977461E+000	9.142965825E-001	2.367915951E+000	1.692113690E+001	1.546935883E+001	3.663491696E+001	2.165038742E+000	9.142032785E-001	2.368224653E+000	1.691939220E+001	1.546852136E+001	3.662921596E+001	2.164925048E+000	9.142480522E-001	2.367984315E+000	
5.405717000E+003	3.284465323E+001	1.387099495E+001	8.964958330E-001	1.692224227E+001	1.547245893E+001	3.663670485E+001	2.165002975E+000	9.143267590E-001	2.367865704E+000	1.692368763E+001	1.547115729E+001	3.664013021E+001	2.165020474E+000	9.141717590E-001	2.368286323E+000	1.692284550E+001	1.547109918E+001	3.663613366E+001	2.164892048E+000	9.142138173E-001	2.368036894E+000	
5.449581000E+003	3.206693514E+001	1.354192946E+001	8.754179645E-001	1.691931152E+001	1.546910163E+001	3.663042848E+001	2.165007035E+000	9.142867078E-001	2.367973871E+000	1.692109154E+001	1.547015640E+001	3.663702430E+001	2.165169086E+000	9.142528635E-001	2.368238780E+000	1.692125928E+001	1.546956122E+001	3.663299919E+001	2.164909750E+000	9.142086276E-001	2.368069700E+000	

5.651912000E+003	2.921409526E+001	1.233776640E+001	7.973875982E-001	1.692135822E+001	1.547273425E+001	3.663725812E+001	2.165148781E+000	9.143907983E-001	2.367859328E+000	1.692369474E+001	1.547245084E+001	3.664355077E+001	2.165221681E+000	9.142478091E-001	2.368309400E+000	1.692356626E+001	1.547212049E+001	3.663997608E+001	2.165026893E+000	9.142352296E-001	2.368128927E+000	
5.695773000E+003	2.860732549E+001	1.208068161E+001	7.808419094E-001	1.692018337E+001	1.547135401E+001	3.663651392E+001	2.165255135E+000	9.143727151E-001	2.368022469E+000	1.692507159E+001	1.547306118E+001	3.664483548E+001	2.165121446E+000	9.142094970E-001	2.368299009E+000	1.692220151E+001	1.547170125E+001	3.663742147E+001	2.165050538E+000	9.142841874E-001	2.368027980E+000	
5.739620000E+003	2.801311946E+001	1.182956532E+001	7.645251001E-001	1.692278010E+001	1.547308953E+001	3.664120309E+001	2.165199977E+000	9.143349636E-001	2.368059916E+000	1.692333861E+001	1.547224163E+001	3.664231482E+001	2.165194213E+000	9.142546865E-001	2.368261542E+000	1.692482712E+001	1.547354990E+001	3.664305877E+001	2.165047743E+000	9.142515775E-001	2.368109388E+000	
5.783437000E+003	2.745413397E+001	1.159327010E+001	7.492920455E-001	1.692165249E+001	1.547229837E+001	3.664009799E+001	2.165278953E+000	9.143491382E-001	2.368109579E+000	1.692292701E+001	1.547138143E+001	3.664222828E+001	2.165241761E+000	9.142260922E-001	2.368387623E+000	1.692501510E+001	1.547325813E+001	3.664298287E+001	2.165019213E+000	9.142241846E-001	2.368149136E+000	
5.827298000E+003	2.687109743E+001	1.134732796E+001	7.333464943E-001	1.692253353E+001	1.547335133E+001	3.664174798E+001	2.165263725E+000	9.143637571E-001	2.368055064E+000	1.692322753E+001	1.547248240E+001	3.664314370E+001	2.165257404E+000	9.142749140E-001	2.368278261E+000	1.692483262E+001	1.547323926E+001	3.664235497E+001	2.165005456E+000	9.142329269E-001	2.368111444E+000	
5.871126000E+003	2.632350740E+001	1.111624231E+001	7.184572514E-001	1.692145961E+001	1.547237820E+001	3.663893343E+001	2.165234812E+000	9.143642776E-001	2.368022095E+000	1.692512154E+001	1.547308763E+001	3.664568912E+001	2.165165493E+000	9.142083616E-001	2.368350131E+000	1.692264994E+001	1.547164782E+001	3.663870641E+001	2.165069096E+000	9.142568021E-001	2.368119210E+000	
5.914990000E+003	2.574518366E+001	1.087118152E+001	7.027575427E-001	1.691879518E+001	1.546932029E+001	3.663451773E+001	2.165314807E+000	9.143275349E-001	2.368204746E+000	1.692366956E+001	1.547294574E+001	3.664621413E+001	2.165382276E+000	9.142784125E-001	2.368405780E+000	1.692393809E+001	1.547237325E+001	3.664166973E+001	2.165079400E+000	9.142300785E-001	2.368199703E+000	
5.958835000E+003	2.521853625E+001	1.064888718E+001	6.883478053E-001	1.691985505E+001	1.547021302E+001	3.663632840E+001	2.165286185E+000	9.143230229E-001	2.368185128E+000	1.692341212E+001	1.547199565E+001	3.664284953E+001	2.165216404E+000	9.142361797E-001	2.368333754E+000	1.692241797E+001	1.547164747E+001	3.663956435E+001	2.165149473E+000	9.142693142E-001	2.368174716E+000	
6.002679000E+003	2.471452492E+001	1.043639693E+001	6.744886125E-001	1.692230889E+001	1.547305134E+001	3.664187128E+001	2.165299754E+000	9.143581669E-001	2.368108945E+000	1.692190474E+001	1.547076989E+001	3.664036588E+001	2.165262507E+000	9.142451826E-001	2.368360860E+000	1.692407592E+001	1.547307264E+001	3.664264287E+001	2.165119269E+000	9.142639587E-001	2.368155551E+000	
6.046526000E+003	2.420027017E+001	1.021888440E+001	6.604762462E-001	1.692074751E+001	1.547199383E+001	3.664063668E+001	2.165426596E+000	9.143800425E-001	2.368191009E+000	1.692523563E+001	1.547418867E+001	3.664802497E+001	2.165288908E+000	9.142672517E-001	2.368332567E+000	1.692403762E+001	1.547255691E+001	3.664183901E+001	2.165076669E+000	9.142355538E-001	2.368182533E+000	

6.151893000E+003	2.303098922E+001	9.725606026E+000	6.286135045E-001	1.691992030E+001	1.547151939E+001	3.663775762E+001	2.165362305E+000	9.143967061E-001	2.368077542E+000	1.692297835E+001	1.547216228E+001	3.664388056E+001	2.165332827E+000	9.142694602E-001	2.368374885E+000	1.692355450E+001	1.547249847E+001	3.664175921E+001	2.165133762E+000	9.142581997E-001	2.368186320E+000	
6.195742000E+003	2.257302042E+001	9.531932840E+000	6.159549858E-001	1.692402864E+001	1.547504779E+001	3.664719167E+001	2.165394095E+000	9.143832192E-001	2.368147238E+000	1.692222652E+001	1.547129446E+001	3.664377503E+001	2.165422794E+000	9.142587970E-001	2.368500912E+000	1.692439909E+001	1.547387952E+001	3.664367892E+001	2.165139142E+000	9.142941761E-001	2.368099020E+000	
6.239562000E+003	2.215986611E+001	9.357262375E+000	6.048381737E-001	1.692025810E+001	1.547068750E+001	3.663767778E+001	2.165314356E+000	9.143292857E-001	2.368199718E+000	1.692478298E+001	1.547394377E+001	3.664908163E+001	2.165409251E+000	9.142772341E-001	2.368438336E+000	1.692365906E+001	1.547338127E+001	3.664397023E+001	2.165251032E+000	9.143047152E-001	2.368194099E+000	
6.283381000E+003	2.171790463E+001	9.170898359E+000	5.926129125E-001	1.692427757E+001	1.547536033E+001	3.664770741E+001	2.165392718E+000	9.143882370E-001	2.368132736E+000	1.692730015E+001	1.547654308E+001	3.665516342E+001	2.165446532E+000	9.142948339E-001	2.368433521E+000	1.692575093E+001	1.547480280E+001	3.664892128E+001	2.165275941E+000	9.142757009E-001	2.368296498E+000	
6.327195000E+003	2.131054592E+001	8.998662452E+000	5.815030440E-001	1.692369971E+001	1.547483292E+001	3.664735059E+001	2.165445572E+000	9.143882952E-001	2.368190388E+000	1.692482996E+001	1.547413735E+001	3.665084070E+001	2.165507174E+000	9.142861336E-001	2.368522385E+000	1.692538215E+001	1.547447014E+001	3.664760761E+001	2.165245504E+000	9.142759675E-001	2.368262518E+000	
6.371032000E+003	2.088470817E+001	8.818912081E+000	5.698913713E-001	1.692372162E+001	1.547472470E+001	3.664682293E+001	2.165411590E+000	9.143807169E-001	2.368172852E+000	1.692817188E+001	1.547716349E+001	3.665639883E+001	2.165408001E+000	9.142844012E-001	2.368418403E+000	1.692638766E+001	1.547564575E+001	3.665162933E+001	2.165354480E+000	9.142911095E-001	2.368342487E+000	
6.414861000E+003	2.065304586E+001	8.721041797E+000	5.636496424E-001	1.692032017E+001	1.547245157E+001	3.664163747E+001	2.165540433E+000	9.144301893E-001	2.368185629E+000	1.692497953E+001	1.547495528E+001	3.665025824E+001	2.165453622E+000	9.143263807E-001	2.368359557E+000	1.692280688E+001	1.547191592E+001	3.664065269E+001	2.165164026E+000	9.142641660E-001	2.368203968E+000	
6.458782000E+003	2.025922733E+001	8.554775546E+000	5.528333859E-001	1.692325958E+001	1.547441917E+001	3.664617197E+001	2.165432244E+000	9.143876273E-001	2.368177543E+000	1.692306438E+001	1.547163671E+001	3.664476510E+001	2.165374088E+000	9.142337556E-001	2.368512511E+000	1.692308584E+001	1.547213644E+001	3.664183159E+001	2.165197999E+000	9.142621260E-001	2.368246411E+000	
6.502608000E+003	1.985966905E+001	8.386197783E+000	5.419676302E-001	1.692255573E+001	1.547361376E+001	3.664364427E+001	2.165372941E+000	9.143780653E-001	2.368137452E+000	1.692166202E+001	1.547098225E+001	3.664404777E+001	2.165511150E+000	9.142708459E-001	2.368566338E+000	1.692369792E+001	1.547256781E+001	3.664403733E+001	2.165250025E+000	9.142545494E-001	2.368322943E+000	
6.546430000E+003	1.950516927E+001	8.236388122E+000	5.323026345E-001	1.692203472E+001	1.547313049E+001	3.664300720E+001	2.165401963E+000	9.143776589E-001	2.368170244E+000	1.692098866E+001	1.547056107E+001	3.664087580E+001	2.165409867E+000	9.142823379E-001	2.368425788E+000	1.692554487E+001	1.547436137E+001	3.664917206E+001	2.165317120E+000	9.142607518E-001	2.368380263E+000	

6.749979000E+003	1.800649580E+001	7.603338290E+000	4.914227803E-001	1.692067283E+001	1.547209164E+001	3.664155697E+001	2.165490542E+000	9.143898586E-001	2.368235519E+000	1.692483544E+001	1.547446333E+001	3.664979310E+001	2.165444575E+000	9.143050982E-001	2.368404791E+000	1.692306706E+001	1.547285266E+001	3.664386862E+001	2.165320771E+000	9.143054622E-001	2.368268440E+000	
6.793777000E+003	1.766901598E+001	7.460680093E+000	4.820212348E-001	1.692775741E+001	1.547790752E+001	3.665609458E+001	2.165443047E+000	9.143507400E-001	2.368284896E+000	1.692404161E+001	1.547377155E+001	3.664844118E+001	2.165466265E+000	9.143071083E-001	2.368423307E+000	1.692555536E+001	1.547584433E+001	3.665017235E+001	2.165374876E+000	9.143478011E-001	2.368217952E+000	
6.837613000E+003	1.734954793E+001	7.326290038E+000	4.733852771E-001	1.692409925E+001	1.547637916E+001	3.664995252E+001	2.165548191E+000	9.144580713E-001	2.368121906E+000	1.692397624E+001	1.547391801E+001	3.665130894E+001	2.165644079E+000	9.143192944E-001	2.368586218E+000	1.692631109E+001	1.547664642E+001	3.665221253E+001	2.165398730E+000	9.143543648E-001	2.368227039E+000	
6.881464000E+003	1.703579177E+001	7.193538667E+000	4.648804299E-001	1.692296847E+001	1.547395460E+001	3.664553436E+001	2.165431817E+000	9.143759047E-001	2.368207437E+000	1.692701110E+001	1.547648565E+001	3.665633981E+001	2.165553009E+000	9.143070542E-001	2.368518321E+000	1.692605251E+001	1.547520418E+001	3.664948527E+001	2.165270683E+000	9.142831253E-001	2.368271516E+000	
6.925270000E+003	1.673876377E+001	7.068063286E+000	4.567146928E-001	1.692342692E+001	1.547588330E+001	3.665037284E+001	2.165659060E+000	9.144651003E-001	2.368224943E+000	1.692877100E+001	1.547814659E+001	3.666004392E+001	2.165546686E+000	9.143101171E-001	2.368503471E+000	1.692557490E+001	1.547597023E+001	3.665132726E+001	2.165440611E+000	9.143541839E-001	2.368273311E+000	
6.969107000E+003	1.644832010E+001	6.945457368E+000	4.488087618E-001	1.692369067E+001	1.547531590E+001	3.664883910E+001	2.165534682E+000	9.144173219E-001	2.368212664E+000	1.692641103E+001	1.547546735E+001	3.665314349E+001	2.165440945E+000	9.142793074E-001	2.368467631E+000	1.692329191E+001	1.547309234E+001	3.664554783E+001	2.165391227E+000	9.143074780E-001	2.368340279E+000	
7.012914000E+003	1.615342850E+001	6.820948396E+000	4.407673475E-001	1.692336477E+001	1.547516719E+001	3.664842369E+001	2.165551839E+000	9.144261443E-001	2.368208578E+000	1.692359882E+001	1.547310302E+001	3.664965719E+001	2.165594776E+000	9.142915283E-001	2.368604225E+000	1.692711299E+001	1.547681637E+001	3.665181650E+001	2.165272750E+000	9.143210882E-001	2.368175445E+000	
7.056814000E+003	1.588030524E+001	6.705376347E+000	4.333264039E-001	1.692280351E+001	1.547419286E+001	3.664744428E+001	2.165565786E+000	9.143988973E-001	2.368294398E+000	1.692654128E+001	1.547653304E+001	3.665548408E+001	2.165562561E+000	9.143352315E-001	2.368455776E+000	1.692783418E+001	1.547735212E+001	3.665404646E+001	2.165312235E+000	9.143137837E-001	2.368237550E+000	
7.100676000E+003	1.559791690E+001	6.586242983E+000	4.255228790E-001	1.692608163E+001	1.547799967E+001	3.665588309E+001	2.165644943E+000	9.144467110E-001	2.368257130E+000	1.692151265E+001	1.547273395E+001	3.664582964E+001	2.165635567E+000	9.143824353E-001	2.368413350E+000	1.692530924E+001	1.547556020E+001	3.664943256E+001	2.165362655E+000	9.143443100E-001	2.368213628E+000	
7.144521000E+003	1.532728418E+001	6.472212334E+000	4.182252114E-001	1.692367831E+001	1.547542367E+001	3.664839843E+001	2.165510225E+000	9.144243575E-001	2.368167697E+000	1.692602467E+001	1.547604122E+001	3.665565746E+001	2.165638901E+000	9.143340818E-001	2.368542248E+000	1.692608081E+001	1.547572307E+001	3.665282990E+001	2.165464664E+000	9.143122523E-001	2.368408231E+000	

7.250010000E+003	1.470368223E+001	6.208750767E+000	4.011745560E-001	1.692432417E+001	1.547643208E+001	3.665158224E+001	2.165615705E+000	9.144490449E-001	2.368219112E+000	1.692736726E+001	1.547643213E+001	3.665785998E+001	2.165597249E+000	9.142846546E-001	2.368624736E+000	1.692805504E+001	1.547796704E+001	3.665592705E+001	2.165395077E+000	9.143381803E-001	2.368264963E+000	
7.293855000E+003	1.444364399E+001	6.098963039E+000	3.941123846E-001	1.692277270E+001	1.547518748E+001	3.664854127E+001	2.165634552E+000	9.144593355E-001	2.368213072E+000	1.692602684E+001	1.547579372E+001	3.665486116E+001	2.165591577E+000	9.143193418E-001	2.368528673E+000	1.692749471E+001	1.547721516E+001	3.665349339E+001	2.165322985E+000	9.143240283E-001	2.368222772E+000	
