Timestamp, 2021-12-26 2:05:08 AM
Collector, High4
Mass ID, Pb208
Initial Mass, 204.0470
Peak Centre Mass,204.0499
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000386
DetThreshold, 0.000161
DeltaMass, 0.612141
IntegPeriod, ms100

Mass, Intensity
203.43481, 0.00035964
203.44828, -0.00009300
203.46174, -0.00031239
203.47521, -0.00070998
203.48868, -0.00019078
203.50215, -0.00024503
203.51561, 0.00033136
203.52908, 0.00037710
203.54255, -0.00006110
203.55601, -0.00074444
203.56948, 0.00027258
203.58295, -0.00036751
203.59642, -0.00034392
203.60988, -0.00011167
203.62335, -0.00048719
203.63682, 0.00000803
203.65028, 0.00039005
203.66375, 0.00000524
203.67722, 0.00024568
203.69069, 0.00009271
203.70415, 0.00037338
203.71762, -0.00049394
203.73109, 0.00035542
203.74455, 0.00028922
203.75802, 0.00030244
203.77149, 0.00009576
203.78495, 0.00003685
203.79842, -0.00004242
203.81189, 0.00104101
203.82536, 0.00207619
203.83882, 0.00844753
203.85229, 0.01976380
203.86576, 0.03021901
203.87922, 0.04196459
203.89269, 0.05411855
203.90616, 0.07508506
203.91963, 0.10808630
203.93309, 0.12872456
203.94656, 0.13265629
203.96003, 0.13358554
203.97349, 0.13303507
203.98696, 0.13278584
204.00043, 0.13352157
204.01390, 0.13357872
204.02736, 0.13284930
204.04083, 0.13276746
204.05430, 0.13427218
204.06776, 0.13378607
204.08123, 0.13343824
204.09470, 0.13332130
204.10817, 0.13254293
204.12163, 0.13257552
204.13510, 0.13165246
204.14857, 0.12811014
204.16203, 0.11723450
204.17550, 0.10745033
204.18897, 0.09467623
204.20244, 0.08246366
204.21590, 0.06587358
204.22937, 0.04119836
204.24284, 0.01192593
204.25630, 0.00106821
204.26977, -0.00068223
204.28324, -0.00002454
204.29670, -0.00005985
204.31017, 0.00012081
204.32364, 0.00032349
204.33711, 0.00034834
204.35057, 0.00004441
204.36404, 0.00028160
204.37751, 0.00070437
204.39097, 0.00069231
204.40444, 0.00021340
204.41791, -0.00066677
204.43138, 0.00006082
204.44484, -0.00048792
204.45831, 0.00017563
204.47178, 0.00000506
204.48524, 0.00014648
204.49871, 0.00045955
204.51218, -0.00034991
204.52565, -0.00005387
204.53911, -0.00029160
204.55258, -0.00023856
204.56605, 0.00032132
204.57951, -0.00017916
204.59298, 0.00052474
204.60645, 0.00016768
204.61992, -0.00024536
204.63338, 0.00007151
204.64685, 0.00003207
204.65909, -0.00048023
