Timestamp, 2021-12-26 4:14:39 AM
Collector, High3
Mass ID, Pb208
Initial Mass, 205.0448
Peak Centre Mass,205.0461
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000349
DetThreshold, 0.000260
DeltaMass, 0.615134
IntegPeriod, ms100

Mass, Intensity
204.42966, 0.00006792
204.44319, -0.00023308
204.45673, 0.00022590
204.47026, -0.00012342
204.48379, 0.00005897
204.49732, -0.00081181
204.51086, -0.00027707
204.52439, 0.00019429
204.53792, 0.00032318
204.55146, 0.00008095
204.56499, 0.00032124
204.57852, 0.00051896
204.59206, 0.00017126
204.60559, -0.00023145
204.61912, -0.00014995
204.63265, 0.00044622
204.64619, -0.00032791
204.65972, -0.00055161
204.67325, 0.00047030
204.68679, 0.00014110
204.70032, -0.00026665
204.71385, 0.00037368
204.72738, -0.00012775
204.74092, -0.00047832
204.75445, -0.00022724
204.76798, 0.00043450
204.78152, -0.00003820
204.79505, 0.00053253
204.80858, 0.00053416
204.82212, 0.00143344
204.83565, 0.00409985
204.84918, 0.00614417
204.86271, 0.00899640
204.87625, 0.01376026
204.88978, 0.02404171
204.90331, 0.04016741
204.91685, 0.04772398
204.93038, 0.04996040
204.94391, 0.04971998
204.95744, 0.04962433
204.97098, 0.04962656
204.98451, 0.04927418
204.99804, 0.04945018
205.01158, 0.04972814
205.02511, 0.04990375
205.03864, 0.04968773
205.05218, 0.04937426
205.06571, 0.04972749
205.07924, 0.04966888
205.09277, 0.04912442
205.10631, 0.04957029
205.11984, 0.04975861
205.13337, 0.04915844
205.14691, 0.04796399
205.16044, 0.04539264
205.17397, 0.04358950
205.18751, 0.03971106
205.20104, 0.03526222
205.21457, 0.02539924
205.22810, 0.01063106
205.24164, 0.00221898
205.25517, 0.00050720
205.26870, -0.00019984
205.28224, 0.00056786
205.29577, -0.00006893
205.30930, 0.00035638
205.32283, 0.00002511
205.33637, -0.00002500
205.34990, -0.00003782
205.36343, -0.00015233
205.37697, 0.00029961
205.39050, 0.00055542
205.40403, -0.00064437
205.41757, -0.00003647
205.43110, 0.00003456
205.44463, 0.00002109
205.45816, 0.00028144
205.47170, -0.00000573
205.48523, 0.00039862
205.49876, 0.00056712
205.51230, 0.00012237
205.52583, -0.00014754
205.53936, 0.00048736
205.55290, -0.00056591
205.56643, -0.00009274
205.57996, -0.00006288
205.59349, -0.00051407
205.60703, -0.00016777
205.62056, 0.00004943
205.63409, 0.00061037
205.64763, 0.00002281
205.65993, -0.00077836
