Timestamp, 2021-12-25 10:33:43 PM
Collector, High3
Mass ID, Pb208
Initial Mass, 205.0283
Peak Centre Mass,205.0344
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000147
DetThreshold, 0.000180
DeltaMass, 0.615085
IntegPeriod, ms100

Mass, Intensity
204.41319, 0.00001175
204.42672, 0.00002394
204.44025, 0.00026683
204.45378, 0.00054191
204.46731, 0.00030257
204.48085, 0.00023574
204.49438, 0.00033293
204.50791, -0.00028356
204.52144, 0.00025720
204.53497, 0.00029843
204.54850, 0.00022291
204.56204, 0.00045851
204.57557, 0.00051734
204.58910, 0.00036875
204.60263, -0.00012040
204.61616, 0.00003164
204.62970, -0.00026191
204.64323, -0.00012655
204.65676, 0.00004648
204.67029, -0.00009160
204.68382, 0.00046519
204.69736, -0.00019885
204.71089, -0.00000057
204.72442, 0.00023930
204.73795, 0.00031229
204.75148, 0.00038323
204.76501, 0.00054032
204.77855, 0.00019054
204.79208, 0.00143359
204.80561, 0.06728392
204.81914, 0.44010626
204.83267, 1.91937027
204.84621, 5.19488091
204.85974, 9.63911564
204.87327, 15.27726626
204.88680, 21.40670910
204.90033, 26.62083423
204.91387, 29.72105187
204.92740, 30.72334396
204.94093, 30.93799784
204.95446, 30.95513751
204.96799, 30.95527783
204.98152, 30.95705478
204.99506, 30.95834383
205.00859, 30.95769573
205.02212, 30.95234511
205.03565, 30.97173149
205.04918, 30.97435676
205.06272, 30.98458667
205.07625, 30.98593100
205.08978, 30.98700507
205.10331, 30.98053589
205.11684, 30.96022536
205.13038, 30.83112675
205.14391, 30.33080435
205.15744, 28.69684511
205.17097, 25.31621448
205.18450, 20.72676712
205.19803, 15.48709403
205.21157, 8.74078535
205.22510, 4.08874028
205.23863, 1.33225365
205.25216, 0.25559041
205.26569, 0.03125719
205.27923, 0.00232419
205.29276, 0.00044018
205.30629, 0.00019169
205.31982, 0.00036467
205.33335, -0.00022252
205.34689, -0.00019764
205.36042, -0.00020128
205.37395, 0.00063885
205.38748, 0.00019850
205.40101, 0.00037064
205.41454, 0.00034728
205.42808, 0.00001260
205.44161, -0.00032833
205.45514, 0.00055611
205.46867, 0.00023779
205.48220, 0.00029151
205.49574, 0.00054723
205.50927, -0.00040463
205.52280, -0.00019511
205.53633, -0.00012133
205.54986, 0.00005249
205.56339, 0.00072117
205.57693, 0.00042872
205.59046, 0.00013228
205.60399, -0.00005524
205.61752, -0.00013874
205.63105, 0.00055414
205.64336, -0.00004173
