Timestamp, 2021-12-25 11:20:11 PM
Collector, High4
Mass ID, Pb208
Initial Mass, 204.0454
Peak Centre Mass,204.0514
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000175
DetThreshold, 0.000217
DeltaMass, 0.612136
IntegPeriod, ms100

Mass, Intensity
203.43328, 0.00042170
203.44675, 0.00021065
203.46021, 0.00039464
203.47368, 0.00046154
203.48715, 0.00032863
203.50062, -0.00018629
203.51408, -0.00048285
203.52755, 0.00027363
203.54102, 0.00020457
203.55448, 0.00031115
203.56795, 0.00021197
203.58142, 0.00016661
203.59488, -0.00028729
203.60835, 0.00106997
203.62182, 0.00027150
203.63529, -0.00031883
203.64875, 0.00063106
203.66222, 0.00038617
203.67569, 0.00027119
203.68915, 0.00014938
203.70262, -0.00010399
203.71609, 0.00018652
203.72955, 0.00070968
203.74302, 0.00000407
203.75649, 0.00035951
203.76996, 0.00054735
203.78342, 0.00041941
203.79689, 0.00280659
203.81036, 0.01953913
203.82382, 0.12036908
203.83729, 0.55965753
203.85076, 2.07861057
203.86422, 5.23903149
203.87769, 8.54414928
203.89116, 11.22611052
203.90463, 14.81879792
203.91809, 19.26021448
203.93156, 24.08574189
203.94503, 25.80616476
203.95849, 26.02555821
203.97196, 26.04153997
203.98543, 26.04278252
203.99889, 26.03841457
204.01236, 26.05139984
204.02583, 26.05501687
204.03930, 26.05627678
204.05276, 26.05491048
204.06623, 26.05206818
204.07970, 26.05344754
204.09316, 26.04857885
204.10663, 26.04915630
204.12010, 26.03028575
204.13356, 25.92976598
204.14703, 25.65778090
204.16050, 24.50287462
204.17397, 21.72538611
204.18743, 18.26941639
204.20090, 15.34893891
204.21437, 12.40485857
204.22783, 9.79792748
204.24130, 3.73108827
204.25477, 0.51319770
204.26823, 0.05000560
204.28170, 0.00383522
204.29517, 0.00036126
204.30864, 0.00041849
204.32210, -0.00017148
204.33557, -0.00028147
204.34904, -0.00013322
204.36250, 0.00024172
204.37597, 0.00053622
204.38944, 0.00017275
204.40290, -0.00003209
204.41637, -0.00004586
204.42984, 0.00042543
204.44331, -0.00023039
204.45677, 0.00016014
204.47024, 0.00006506
204.48371, -0.00008740
204.49717, 0.00049979
204.51064, 0.00004935
204.52411, 0.00005554
204.53757, -0.00017384
204.55104, 0.00055894
204.56451, -0.00042751
204.57798, 0.00036286
204.59144, -0.00025792
204.60491, -0.00007224
204.61838, -0.00000663
204.63184, 0.00006248
204.64531, 0.00006682
204.65755, -0.00026078
