Timestamp, 2021-12-25 10:44:14 PM
Collector, High4
Mass ID, Pb208
Initial Mass, 204.0403
Peak Centre Mass,204.0423
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000174
DetThreshold, 0.000280
DeltaMass, 0.612121
IntegPeriod, ms100

Mass, Intensity
203.42814, 0.00044875
203.44161, 0.00021943
203.45507, -0.00042105
203.46854, 0.00036721
203.48200, 0.00043535
203.49547, -0.00034376
203.50894, 0.00000106
203.52240, -0.00007969
203.53587, -0.00013437
203.54934, 0.00080513
203.56280, 0.00002302
203.57627, -0.00003317
203.58974, 0.00017493
203.60320, -0.00002308
203.61667, 0.00078685
203.63014, 0.00003683
203.64360, -0.00002557
203.65707, -0.00030456
203.67054, 0.00029748
203.68400, -0.00023084
203.69747, 0.00124752
203.71094, -0.00003748
203.72440, 0.00002614
203.73787, -0.00040913
203.75134, 0.00017286
203.76480, 0.00001209
203.77827, 0.00035597
203.79174, 0.00024974
203.80520, 0.00351691
203.81867, 0.07166974
203.83214, 0.58087444
203.84560, 2.08996083
203.85907, 5.58301067
203.87254, 9.52405770
203.88600, 15.38652723
203.89947, 21.14537782
203.91294, 26.87821977
203.92640, 29.63082117
203.93987, 30.78033548
203.95334, 30.97830350
203.96680, 31.00757679
203.98027, 31.00849927
203.99374, 31.00631531
204.00720, 31.00686333
204.02067, 31.00526832
204.03414, 31.00065485
204.04760, 30.99455826
204.06107, 30.99379619
204.07454, 30.98863840
204.08800, 30.98729386
204.10147, 30.98222388
204.11494, 30.97478379
204.12840, 30.92281461
204.14187, 30.55612201
204.15534, 29.43638618
204.16880, 26.37790784
204.18227, 23.11662316
204.19574, 18.06694958
204.20920, 11.98929177
204.22267, 5.79553072
204.23614, 2.02422322
204.24960, 0.57524839
204.26307, 0.08606304
204.27654, 0.00770863
204.29000, 0.00072690
204.30347, 0.00042896
204.31694, 0.00009759
204.33040, -0.00018459
204.34387, 0.00032533
204.35734, -0.00030783
204.37080, -0.00004738
204.38427, 0.00005314
204.39774, -0.00034666
204.41120, 0.00125362
204.42467, 0.00016684
204.43814, -0.00048877
204.45160, 0.00000471
204.46507, 0.00051759
204.47854, 0.00041511
204.49200, 0.00001974
204.50547, 0.00000004
204.51894, 0.00064369
204.53240, 0.00076701
204.54587, 0.00027043
204.55934, 0.00016795
204.57280, 0.00055333
204.58627, 0.00038241
204.59974, -0.00006977
204.61320, 0.00009570
204.62667, 0.00024696
204.64014, 0.00054962
204.65238, 0.00008304
