Timestamp, 2021-12-26 4:50:40 AM
Collector, High3
Mass ID, Pb208
Initial Mass, 205.0462
Peak Centre Mass,205.0482
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000337
DetThreshold, 0.000345
DeltaMass, 0.615138
IntegPeriod, ms100

Mass, Intensity
204.43102, -0.00016382
204.44456, 0.00036723
204.45809, -0.00027070
204.47162, -0.00031243
204.48516, -0.00004471
204.49869, -0.00013211
204.51222, -0.00050167
204.52575, -0.00028393
204.53929, 0.00000450
204.55282, -0.00005516
204.56635, -0.00010477
204.57989, 0.00013716
204.59342, 0.00010447
204.60695, 0.00081466
204.62049, 0.00018840
204.63402, 0.00031156
204.64755, 0.00016546
204.66109, -0.00004287
204.67462, 0.00032094
204.68815, 0.00021612
204.70168, -0.00024272
204.71522, 0.00001477
204.72875, 0.00009951
204.74228, -0.00010713
204.75582, -0.00010035
204.76935, 0.00073537
204.78288, 0.00022546
204.79642, -0.00006728
204.80995, 0.00045481
204.82348, 0.00124549
204.83701, 0.00300441
204.85055, 0.00521349
204.86408, 0.00737890
204.87761, 0.00968829
204.89115, 0.01855949
204.90468, 0.03013965
204.91821, 0.03563536
204.93175, 0.03801517
204.94528, 0.03851586
204.95881, 0.03819523
204.97235, 0.03786616
204.98588, 0.03804769
204.99941, 0.03692381
205.01294, 0.03798475
205.02648, 0.03888643
205.04001, 0.03836903
205.05354, 0.03826891
205.06708, 0.03783094
205.08061, 0.03813660
205.09414, 0.03805363
205.10768, 0.03800689
205.12121, 0.03742548
205.13474, 0.03778857
205.14827, 0.03680531
205.16181, 0.03502231
205.17534, 0.03264956
205.18887, 0.03083364
205.20241, 0.02764622
205.21594, 0.02024940
205.22947, 0.00892110
205.24301, 0.00242863
205.25654, 0.00035472
205.27007, -0.00014489
205.28361, 0.00002701
205.29714, 0.00097026
205.31067, -0.00080691
205.32420, 0.00003861
205.33774, -0.00019606
205.35127, 0.00015854
205.36480, -0.00035531
205.37834, 0.00098777
205.39187, -0.00001483
205.40540, 0.00018886
205.41894, -0.00007950
205.43247, 0.00043461
205.44600, 0.00008074
205.45953, -0.00007453
205.47307, 0.00009284
205.48660, -0.00021948
205.50013, 0.00019822
205.51367, 0.00045919
205.52720, 0.00002355
205.54073, 0.00020403
205.55427, 0.00040429
205.56780, -0.00071341
205.58133, -0.00068785
205.59487, 0.00011609
205.60840, 0.00081960
205.62193, 0.00016586
205.63546, 0.00047013
205.64900, -0.00045591
205.66130, -0.00085779
