Timestamp, 2021-12-26 3:40:25 AM
Collector, High2
Mass ID, Pb208
Initial Mass, 206.0501
Peak Centre Mass,206.0503
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000326
DetThreshold, 0.000055
DeltaMass, 0.618150
IntegPeriod, ms100

Mass, Intensity
205.43193, 0.00042738
205.44553, 0.00027365
205.45913, -0.00025931
205.47273, 0.00035462
205.48633, -0.00055353
205.49993, 0.00016537
205.51353, 0.00060422
205.52713, -0.00006037
205.54073, 0.00055565
205.55433, 0.00018097
205.56793, -0.00023225
205.58152, 0.00035359
205.59512, 0.00003621
205.60872, 0.00039976
205.62232, 0.00008021
205.63592, -0.00043077
205.64952, 0.00066471
205.66312, -0.00018708
205.67672, 0.00008971
205.69032, 0.00024084
205.70392, -0.00044891
205.71752, 0.00026633
205.73112, -0.00002352
205.74472, -0.00022637
205.75832, 0.00021072
205.77192, -0.00026827
205.78551, -0.00035801
205.79911, 0.00013163
205.81271, 0.00113960
205.82631, 0.00226695
205.83991, 0.00622030
205.85351, 0.01043677
205.86711, 0.01474864
205.88071, 0.02138655
205.89431, 0.03090486
205.90791, 0.04591176
205.92151, 0.05910430
205.93511, 0.06250359
205.94871, 0.06196742
205.96231, 0.06255771
205.97590, 0.06293641
205.98950, 0.06247965
206.00310, 0.06230480
206.01670, 0.06285880
206.03030, 0.06359582
206.04390, 0.06283657
206.05750, 0.06273613
206.07110, 0.06287879
206.08470, 0.06288269
206.09830, 0.06299860
206.11190, 0.06280031
206.12550, 0.06284351
206.13910, 0.06271055
206.15270, 0.06097261
206.16630, 0.05604852
206.17989, 0.05142510
206.19349, 0.04793641
206.20709, 0.04181805
206.22069, 0.03412111
206.23429, 0.01727534
206.24789, 0.00385693
206.26149, -0.00020879
206.27509, -0.00049539
206.28869, 0.00040133
206.30229, 0.00005982
206.31589, -0.00038243
206.32949, 0.00005828
206.34309, 0.00009692
206.35669, -0.00025598
206.37028, -0.00001055
206.38388, 0.00052446
206.39748, -0.00015478
206.41108, 0.00034766
206.42468, 0.00029914
206.43828, 0.00038284
206.45188, -0.00034181
206.46548, 0.00023054
206.47908, -0.00047288
206.49268, 0.00004892
206.50628, 0.00022038
206.51988, -0.00012708
206.53348, -0.00011699
206.54708, -0.00028077
206.56067, 0.00015638
206.57427, 0.00071379
206.58787, 0.00028721
206.60147, 0.00051584
206.61507, -0.00021232
206.62867, 0.00013420
206.64227, 0.00044357
206.65587, -0.00009126
206.66823, -0.00062468
