Timestamp, 2023-03-19 8:16:00 AM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 207.0238
Peak Centre Mass,207.0270
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000040
DetThreshold, 0.000217
DeltaMass, 0.621071
IntegPeriod, ms100

Mass, Intensity
206.40273, 0.00033212
206.41640, 0.00049739
206.43006, 0.00039087
206.44372, 0.00033634
206.45739, 0.00024717
206.47105, 0.00059402
206.48471, 0.00046924
206.49838, 0.00016677
206.51204, 0.00023372
206.52571, 0.00000268
206.53937, 0.00016833
206.55303, 0.00006926
206.56670, 0.00001251
206.58036, 0.00046228
206.59402, 0.00007459
206.60769, 0.00025555
206.62135, -0.00017720
206.63501, -0.00014250
206.64868, 0.00020622
206.66234, 0.00015760
206.67600, 0.00023470
206.68967, 0.00001974
206.70333, 0.00026606
206.71700, -0.00017629
206.73066, 0.00050064
206.74432, -0.00004684
206.75799, 0.00004906
206.77165, 0.00137892
206.78531, 0.00970084
206.79898, 0.07516767
206.81264, 0.27870693
206.82630, 0.88354623
206.83997, 3.14443739
206.85363, 6.72331883
206.86729, 9.35531715
206.88096, 10.61202165
206.89462, 11.92398825
206.90829, 13.89295240
206.92195, 15.89212398
206.93561, 16.45110573
206.94928, 16.49861236
206.96294, 16.49595427
206.97660, 16.49367408
206.99027, 16.49112631
207.00393, 16.49749390
207.01759, 16.50132685
207.03126, 16.50353731
207.04492, 16.50354325
207.05858, 16.50006839
207.07225, 16.49883696
207.08591, 16.49481773
207.09958, 16.48596492
207.11324, 16.41050637
207.12690, 16.17752556
207.14057, 15.62584020
207.15423, 14.02534271
207.16789, 10.41236163
207.18156, 7.79371821
207.19522, 6.17709776
207.20888, 4.67725199
207.22255, 2.85331135
207.23621, 1.04859705
207.24987, 0.13608808
207.26354, 0.01282259
207.27720, 0.00112171
207.29087, 0.00051732
207.30453, 0.00006291
207.31819, 0.00018159
207.33186, 0.00006683
207.34552, 0.00023563
207.35918, -0.00005125
207.37285, 0.00064428
207.38651, 0.00018737
207.40017, 0.00032643
207.41384, -0.00014845
207.42750, 0.00052444
207.44116, -0.00001968
207.45483, -0.00022729
207.46849, -0.00011117
207.48216, 0.00024479
207.49582, 0.00009949
207.50948, 0.00030576
207.52315, 0.00000075
207.53681, 0.00013221
207.55047, 0.00037049
207.56414, 0.00054722
207.57780, -0.00006477
207.59146, 0.00048671
207.60513, 0.00008679
207.61879, 0.00020195
207.63245, 0.00024452
207.64488, 0.00001131
