Timestamp, 2023-03-19 8:53:37 AM
Collector, Axial
Mass ID, 207Pb
Initial Mass, 207.0406
Peak Centre Mass,207.0416
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000146
DetThreshold, 0.000292
DeltaMass, 0.621122
IntegPeriod, ms100

Mass, Intensity
206.41943, -0.00010130
206.43310, -0.00004672
206.44676, 0.00048048
206.46043, -0.00017209
206.47409, -0.00021361
206.48775, -0.00036340
206.50142, 0.00007244
206.51508, -0.00016092
206.52875, 0.00003384
206.54241, 0.00040858
206.55608, 0.00006226
206.56974, 0.00020699
206.58341, -0.00033610
206.59707, 0.00017897
206.61074, -0.00022543
206.62440, 0.00003707
206.63807, 0.00010088
206.65173, 0.00025036
206.66540, 0.00033336
206.67906, 0.00015367
206.69273, 0.00006887
206.70639, 0.00016764
206.72005, 0.00038018
206.73372, 0.00021897
206.74738, 0.00006179
206.76105, 0.00036529
206.77471, 0.00126680
206.78838, 0.01502170
206.80204, 0.09550652
206.81571, 0.28969059
206.82937, 0.61236207
206.84304, 1.76910308
206.85670, 3.21651561
206.87037, 4.49948107
206.88403, 5.09571172
206.89770, 5.80553748
206.91136, 7.31693579
206.92502, 9.35408231
206.93869, 10.52187378
206.95235, 10.63827812
206.96602, 10.66510028
206.97968, 10.66296314
206.99335, 10.66165329
207.00701, 10.66153593
207.02068, 10.66242479
207.03434, 10.66499695
207.04801, 10.66088211
207.06167, 10.66375278
207.07534, 10.66371766
207.08900, 10.65804236
207.10267, 10.63876068
207.11633, 10.52001406
207.12999, 10.34719049
207.14366, 10.00083792
207.15732, 9.19524740
207.17099, 7.43301641
207.18465, 6.24595146
207.19832, 5.64879462
207.21198, 5.02235074
207.22565, 3.80834610
207.23931, 1.68011981
207.25298, 0.35985223
207.26664, 0.04913338
207.28031, 0.00588506
207.29397, 0.00072860
207.30764, 0.00050309
207.32130, 0.00054609
207.33496, 0.00034465
207.34863, -0.00018707
207.36229, 0.00021503
207.37596, 0.00019367
207.38962, 0.00024994
207.40329, 0.00019007
207.41695, 0.00041918
207.43062, -0.00042364
207.44428, 0.00016692
207.45795, 0.00020037
207.47161, 0.00043316
207.48528, -0.00007324
207.49894, 0.00014735
207.51261, -0.00016394
207.52627, -0.00025511
207.53993, 0.00029893
207.55360, 0.00048432
207.56726, 0.00015229
207.58093, 0.00057936
207.59459, 0.00020610
207.60826, -0.00000815
207.62192, 0.00004611
207.63559, -0.00042345
207.64925, 0.00024749
207.66167, 0.00044457
