Timestamp, 2023-03-19 8:53:17 AM
Collector, Axial
Mass ID, 206Pb
Initial Mass, 206.0364
Peak Centre Mass,206.0376
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000208
DetThreshold, 0.000167
DeltaMass, 0.618109
IntegPeriod, ms100

Mass, Intensity
205.41833, -0.00016764
205.43193, -0.00027985
205.44553, 0.00059587
205.45913, -0.00026712
205.47273, -0.00028480
205.48633, 0.00034228
205.49992, -0.00038337
205.51352, 0.00005231
205.52712, 0.00029424
205.54072, 0.00075531
205.55432, 0.00001804
205.56792, 0.00025247
205.58151, -0.00023617
205.59511, -0.00016790
205.60871, 0.00035871
205.62231, 0.00033034
205.63591, -0.00013403
205.64951, 0.00005444
205.66310, -0.00033930
205.67670, -0.00014428
205.69030, 0.00027519
205.70390, 0.00031303
205.71750, 0.00038241
205.73110, -0.00033357
205.74469, -0.00005150
205.75829, 0.00042163
205.77189, 0.00166473
205.78549, 0.01900516
205.79909, 0.10787971
205.81269, 0.31932338
205.82629, 0.68033903
205.83988, 1.84075576
205.85348, 3.72559626
205.86708, 4.98509724
205.88068, 5.69390480
205.89428, 6.34281277
205.90788, 7.91732183
205.92147, 10.28920013
205.93507, 11.50908157
205.94867, 11.66715477
205.96227, 11.68380362
205.97587, 11.68398052
205.98947, 11.68235857
206.00306, 11.67852044
206.01666, 11.68367985
206.03026, 11.68059938
206.04386, 11.67903141
206.05746, 11.68010347
206.07106, 11.67918587
206.08465, 11.67964008
206.09825, 11.65734182
206.11185, 11.55499616
206.12545, 11.31913514
206.13905, 10.99441063
206.15265, 9.99725151
206.16625, 8.17528681
206.17984, 6.92610449
206.19344, 6.15476111
206.20704, 5.45979843
206.22064, 4.30013121
206.23424, 1.99253544
206.24784, 0.47946080
206.26143, 0.05994925
206.27503, 0.00730304
206.28863, 0.00067657
206.30223, -0.00010418
206.31583, 0.00063963
206.32943, 0.00026073
206.34302, -0.00005487
206.35662, 0.00003436
206.37022, 0.00015299
206.38382, 0.00007540
206.39742, -0.00015381
206.41102, -0.00001974
206.42462, -0.00052621
206.43821, -0.00000483
206.45181, 0.00024937
206.46541, 0.00012744
206.47901, 0.00008532
206.49261, -0.00037727
206.50621, 0.00001651
206.51980, 0.00006320
206.53340, -0.00010290
206.54700, 0.00013671
206.56060, 0.00019303
206.57420, 0.00009162
206.58780, 0.00005464
206.60139, 0.00036978
206.61499, 0.00027568
206.62859, 0.00022322
206.64219, -0.00003735
206.65455, 0.00011839
