#HEADER
Analysis
Version,1.4.0,1.04
Filename,A523_Pb-2541.TXT
MethodName,PbFaraday_Pbc3Line.TIMSAM
MethodPath,C:\IsoLinx\Projects\RIGL.Pro\Methods
IsoWorksMethod,PbFaraday_Pbc3Line
FolderPath,C:\IsoLinx\Projects\RIGL.Pro\Analysis\T0039_HiPb981DblSpk\A523_Pb.RAW
Corrected,Yes
BChannels,Yes
TimeZero, December 30, 2021 1:46:38 PM.578

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,31.3000
L5,F,1e+11,1.000000000,1.000000000,0.0000
L4,F,1e+11,1.000362239,1.000000000,0.0000
L3,F,1e+11,1.001916859,1.000000000,0.0000
L2,F,1e+11,0.998704526,1.000000000,0.0000
Ax,F,1e+11,0.994221629,1.000000000,0.0000
H1,F,1e+11,1.004330622,1.000000000,0.0000
H2,F,1e+11,0.967642535,1.000000000,0.0000
H3,F,1e+11,0.988378437,1.000000000,0.0000
H4,F,1e+11,0.996368444,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,L5,L4,L3,L2,Ax,H1,H2,H3,H4,L5.B,L4.B,L3.B,L2.B,Ax.B,H1.B,H2.B,H3.B,H4.B
BL3, 1, 3, 1, BL3, 205.5000, 245.2924690, 0.000000000000e+000, -8.410200181009e-006, -8.575076901030e-006, 2.002892567690e-005, 1.003442237987e-005, 3.639718552547e-005, 2.070622382463e-004, 1.032916739589e-004, 4.536744863216e-005, 2.134463856082e-006, -8.410200181009e-006, -8.575076901030e-006, 2.002892567690e-005, 1.003442237987e-005, 3.639718552547e-005, 2.070622382463e-004, 1.032916739589e-004, 4.536744863216e-005, 2.134463856082e-006
BL4, 1, 3, 1, BL4, 206.5000, 251.3062190, 0.000000000000e+000, 8.137343172492e-006, -2.828253588731e-006, 2.868663985693e-005, 3.811277757893e-005, 9.740567142814e-005, 4.903337272923e-004, 5.737811752811e-005, 2.017535153107e-005, 1.352313754488e-005, 8.137343172492e-006, -2.828253588731e-006, 2.868663985693e-005, 3.811277757893e-005, 9.740567142814e-005, 4.903337272923e-004, 5.737811752811e-005, 2.017535153107e-005, 1.352313754488e-005
BL1, 1, 4, 1, BL1, 203.5000, 277.1548969, 0.000000000000e+000, -6.655824233028e-006, -1.496065201991e-006, 8.448116338343e-006, 1.531699397633e-005, 1.733019840399e-005, 5.814968600141e-005, 3.813599279785e-005, 9.298361178869e-005, 1.026445663275e-004, -6.655824233028e-006, -1.496065201991e-006, 8.448116338343e-006, 1.531699397633e-005, 1.733019840399e-005, 5.814968600141e-005, 3.813599279785e-005, 9.298361178869e-005, 1.026445663275e-004
BL2, 1, 4, 1, BL2, 204.5000, 283.1678136, 0.000000000000e+000, 1.253926228719e-005, 4.257558539194e-006, 5.130544650841e-006, 1.736473810977e-005, 3.267473965094e-005, 4.043157349062e-005, 9.683917236162e-005, 1.154578449941e-004, 4.389388337451e-005, 1.253926228719e-005, 4.257558539194e-006, 5.130544650841e-006, 1.736473810977e-005, 3.267473965094e-005, 4.043157349062e-005, 9.683917236162e-005, 1.154578449941e-004, 4.389388337451e-005
BL3, 1, 4, 1, BL3, 205.5000, 289.1806443, 0.000000000000e+000, -7.738527948759e-006, -3.381471371696e-006, 1.219479286351e-005, 1.061716650596e-005, 2.858707008926e-005, 2.109045120187e-004, 1.046104263376e-004, 4.503314727815e-005, 1.378094999875e-005, -7.738527948759e-006, -3.381471371696e-006, 1.219479286351e-005, 1.061716650596e-005, 2.858707008926e-005, 2.109045120187e-004, 1.046104263376e-004, 4.503314727815e-005, 1.378094999875e-005
BL4, 1, 4, 1, BL4, 206.5000, 295.1941017, 0.000000000000e+000, -2.794633577805e-006, 1.509427522986e-005, 1.750732879828e-005, 4.132067676273e-005, 8.875426273466e-005, 4.800258909604e-004, 6.425605075044e-005, 6.158564166091e-006, 2.890258527576e-006, -2.794633577805e-006, 1.509427522986e-005, 1.750732879828e-005, 4.132067676273e-005, 8.875426273466e-005, 4.800258909604e-004, 6.425605075044e-005, 6.158564166091e-006, 2.890258527576e-006
BL1, 1, 5, 1, BL1, 203.5000, 320.9870646, 0.000000000000e+000, -3.968680990095e-006, 3.097130451618e-006, 2.215733111623e-006, 1.331657503060e-005, 1.191058789167e-005, 4.993826821229e-005, 3.770347911786e-005, 8.972090331689e-005, 1.145277501724e-004, -3.968680990095e-006, 3.097130451618e-006, 2.215733111623e-006, 1.331657503060e-005, 1.191058789167e-005, 4.993826821229e-005, 3.770347911786e-005, 8.972090331689e-005, 1.145277501724e-004
BL2, 1, 5, 1, BL2, 204.5000, 327.0008784, 0.000000000000e+000, 3.928070327687e-006, 1.366669511725e-006, 2.977635206876e-006, 2.818933374547e-005, 1.812639141446e-005, 5.137942821983e-005, 1.043754029346e-004, 1.133994727128e-004, 4.577990460830e-005, 3.928070327687e-006, 1.366669511725e-006, 2.977635206876e-006, 2.818933374547e-005, 1.812639141446e-005, 5.137942821983e-005, 1.043754029346e-004, 1.133994727128e-004, 4.577990460830e-005
BL3, 1, 5, 1, BL3, 205.5000, 333.0150358, 0.000000000000e+000, -1.479598801100e-006, -2.126578992528e-007, 2.369542757048e-005, 2.519849913505e-005, 3.976118572745e-005, 2.216022290572e-004, 1.214908900794e-004, 4.734421338551e-005, 1.174896117720e-006, -1.479598801100e-006, -2.126578992528e-007, 2.369542757048e-005, 2.519849913505e-005, 3.976118572745e-005, 2.216022290572e-004, 1.214908900794e-004, 4.734421338551e-005, 1.174896117720e-006
BL4, 1, 5, 1, BL4, 206.5000, 339.0285275, 0.000000000000e+000, -2.112900983480e-006, 8.982102121508e-007, 2.264046315052e-005, 4.418610827522e-005, 9.552929145521e-005, 4.856193108274e-004, 5.931706714718e-005, 1.289855651448e-006, 1.125163787642e-006, -2.112900983480e-006, 8.982102121508e-007, 2.264046315052e-005, 4.418610827522e-005, 9.552929145521e-005, 4.856193108274e-004, 5.931706714718e-005, 1.289855651448e-006, 1.125163787642e-006
BL1, 1, 6, 1, BL1, 203.5000, 364.8108358, 0.000000000000e+000, -2.614744760825e-006, 2.119251608957e-006, -7.491621413152e-007, 6.775846294979e-006, 1.662357474834e-005, 5.425820633783e-005, 3.594753330410e-005, 1.032326806816e-004, 1.059066536810e-004, -2.614744760825e-006, 2.119251608957e-006, -7.491621413152e-007, 6.775846294979e-006, 1.662357474834e-005, 5.425820633783e-005, 3.594753330410e-005, 1.032326806816e-004, 1.059066536810e-004
BL2, 1, 6, 1, BL2, 204.5000, 370.8251655, 0.000000000000e+000, -5.206900421025e-006, 8.246462498954e-006, 6.623685361539e-006, 3.017523803013e-005, 3.230630433460e-005, 4.148443218640e-005, 1.011183468035e-004, 1.223331950444e-004, 3.997074633646e-005, -5.206900421025e-006, 8.246462498954e-006, 6.623685361539e-006, 3.017523803013e-005, 3.230630433460e-005, 4.148443218640e-005, 1.011183468035e-004, 1.223331950444e-004, 3.997074633646e-005
BL3, 1, 6, 1, BL3, 205.5000, 376.8391647, 0.000000000000e+000, 2.813798017728e-006, 4.244677852211e-006, 1.368077432109e-005, 2.246034406422e-005, 4.549325029637e-005, 2.098215840565e-004, 1.148077178596e-004, 5.094726799762e-005, 4.410635786775e-006, 2.813798017728e-006, 4.244677852211e-006, 1.368077432109e-005, 2.246034406422e-005, 4.549325029637e-005, 2.098215840565e-004, 1.148077178596e-004, 5.094726799762e-005, 4.410635786775e-006
BL4, 1, 6, 1, BL4, 206.5000, 382.8525833, 0.000000000000e+000, -1.687273151951e-007, 3.211001466894e-006, 2.012045140609e-005, 2.903310764440e-005, 9.492878481169e-005, 4.952629071858e-004, 5.967821879153e-005, 1.372452851207e-005, 7.352973402107e-006, -1.687273151951e-007, 3.211001466894e-006, 2.012045140609e-005, 2.903310764440e-005, 9.492878481169e-005, 4.952629071858e-004, 5.967821879153e-005, 1.372452851207e-005, 7.352973402107e-006
BL1, 1, 7, 1, BL1, 203.5000, 408.6409528, 0.000000000000e+000, -2.028610980147e-006, 3.894803546879e-007, -4.541772485354e-006, 3.491601646118e-006, 1.149057215593e-005, 5.851710812515e-005, 3.636867262654e-005, 9.042587302638e-005, 1.062751701781e-004, -2.028610980147e-006, 3.894803546879e-007, -4.541772485354e-006, 3.491601646118e-006, 1.149057215593e-005, 5.851710812515e-005, 3.636867262654e-005, 9.042587302638e-005, 1.062751701781e-004
BL2, 1, 7, 1, BL2, 204.5000, 414.6537036, 0.000000000000e+000, 1.805272953718e-006, 1.242026601496e-005, 5.084786388994e-006, 2.233612954548e-005, 2.795978197550e-005, 4.946613754031e-005, 9.919921665483e-005, 1.178700849230e-004, 5.013832966530e-005, 1.805272953718e-006, 1.242026601496e-005, 5.084786388994e-006, 2.233612954548e-005, 2.795978197550e-005, 4.946613754031e-005, 9.919921665483e-005, 1.178700849230e-004, 5.013832966530e-005
BL3, 1, 7, 1, BL3, 205.5000, 420.6666813, 0.000000000000e+000, 5.015484197473e-008, 2.579742036323e-006, 2.110720318302e-005, 3.089103451844e-005, 4.399636908992e-005, 2.130990730826e-004, 1.192652558940e-004, 5.630558245229e-005, 1.811990473872e-005, 5.015484197473e-008, 2.579742036323e-006, 2.110720318302e-005, 3.089103451844e-005, 4.399636908992e-005, 2.130990730826e-004, 1.192652558940e-004, 5.630558245229e-005, 1.811990473872e-005
BL4, 1, 7, 1, BL4, 206.5000, 426.6795231, 0.000000000000e+000, 5.647483407111e-006, 1.065249583403e-005, 3.253645931845e-005, 4.521156047818e-005, 9.960281902811e-005, 4.902917813327e-004, 6.094776332614e-005, 6.417134119039e-006, 4.438262666403e-007, 5.647483407111e-006, 1.065249583403e-005, 3.253645931845e-005, 4.521156047818e-005, 9.960281902811e-005, 4.902917813327e-004, 6.094776332614e-005, 6.417134119039e-006, 4.438262666403e-007
BL1, 1, 8, 1, BL1, 203.5000, 452.4481155, 0.000000000000e+000, -1.915813910956e-006, 1.423104118830e-005, 1.192810626334e-005, -1.072301721832e-006, 1.554623711244e-005, 5.855213525790e-005, 4.577320243183e-005, 9.732791577984e-005, 1.059088222315e-004, -1.915813910956e-006, 1.423104118830e-005, 1.192810626334e-005, -1.072301721832e-006, 1.554623711244e-005, 5.855213525790e-005, 4.577320243183e-005, 9.732791577984e-005, 1.059088222315e-004
BL2, 1, 8, 1, BL2, 204.5000, 458.4623047, 0.000000000000e+000, -1.076534052259e-006, -2.973792115322e-006, 5.977424470801e-006, 1.067838750702e-005, 2.528218453369e-005, 5.585117986656e-005, 1.022566288627e-004, 1.121838353524e-004, 4.167602993895e-005, -1.076534052259e-006, -2.973792115322e-006, 5.977424470801e-006, 1.067838750702e-005, 2.528218453369e-005, 5.585117986656e-005, 1.022566288627e-004, 1.121838353524e-004, 4.167602993895e-005
BL3, 1, 8, 1, BL3, 205.5000, 464.4756779, 0.000000000000e+000, 1.051533499699e-005, 1.635558196542e-005, 2.667970203141e-005, 2.645249001660e-005, 5.074390420996e-005, 2.241219142109e-004, 1.224429322564e-004, 6.175245105797e-005, 1.525397444722e-005, 1.051533499699e-005, 1.635558196542e-005, 2.667970203141e-005, 2.645249001660e-005, 5.074390420996e-005, 2.241219142109e-004, 1.224429322564e-004, 6.175245105797e-005, 1.525397444722e-005
BL4, 1, 8, 1, BL4, 206.5000, 470.4886520, 0.000000000000e+000, 4.232274532533e-006, 4.438220402676e-006, 2.720658133869e-005, 4.189150468716e-005, 1.005261508406e-004, 4.992999679289e-004, 5.788056754020e-005, 1.129305371096e-005, 9.695963307678e-006, 4.232274532533e-006, 4.438220402676e-006, 2.720658133869e-005, 4.189150468716e-005, 1.005261508406e-004, 4.992999679289e-004, 5.788056754020e-005, 1.129305371096e-005, 9.695963307678e-006
BL1, 1, 9, 1, BL1, 203.5000, 496.3196221, 0.000000000000e+000, 7.735026329587e-006, -2.320606919308e-006, -1.971594077050e-006, 1.122308003140e-005, 1.501584968727e-005, 6.352581283293e-005, 4.878468575285e-005, 1.097382521952e-004, 1.131835634771e-004, 7.735026329587e-006, -2.320606919308e-006, -1.971594077050e-006, 1.122308003140e-005, 1.501584968727e-005, 6.352581283293e-005, 4.878468575285e-005, 1.097382521952e-004, 1.131835634771e-004
BL2, 1, 9, 1, BL2, 204.5000, 502.3331759, 0.000000000000e+000, 6.507952983472e-006, 1.178225328827e-005, 1.036020141838e-005, 2.862494187833e-005, 2.717488719564e-005, 5.720183432696e-005, 1.141013808651e-004, 1.286047575259e-004, 6.520435464872e-005, 6.507952983472e-006, 1.178225328827e-005, 1.036020141838e-005, 2.862494187833e-005, 2.717488719564e-005, 5.720183432696e-005, 1.141013808651e-004, 1.286047575259e-004, 6.520435464872e-005
BL3, 1, 9, 1, BL3, 205.5000, 508.3465276, 0.000000000000e+000, 2.105848417279e-006, 9.090377580019e-006, 1.477706212118e-005, 2.057419477638e-005, 5.065669333529e-005, 2.229404757816e-004, 1.230166773258e-004, 5.758196266875e-005, 7.316388884655e-006, 2.105848417279e-006, 9.090377580019e-006, 1.477706212118e-005, 2.057419477638e-005, 5.065669333529e-005, 2.229404757816e-004, 1.230166773258e-004, 5.758196266875e-005, 7.316388884655e-006
BL4, 1, 9, 1, BL4, 206.5000, 514.3598452, 0.000000000000e+000, 1.339659231170e-005, 1.696998507851e-006, 3.079630398645e-005, 4.166357502289e-005, 9.825778361863e-005, 5.003839590125e-004, 5.644955994409e-005, 1.135611587362e-005, 9.164277942894e-006, 1.339659231170e-005, 1.696998507851e-006, 3.079630398645e-005, 4.166357502289e-005, 9.825778361863e-005, 5.003839590125e-004, 5.644955994409e-005, 1.135611587362e-005, 9.164277942894e-006
BL1, 1, 10, 1, BL1, 203.5000, 540.1341957, 0.000000000000e+000, -3.498727551131e-006, -1.232760114068e-006, 1.150098190812e-005, 1.175668531053e-005, 2.343551506661e-005, 7.234368776527e-005, 4.841140335229e-005, 9.953899826585e-005, 1.132510415571e-004, -3.498727551131e-006, -1.232760114068e-006, 1.150098190812e-005, 1.175668531053e-005, 2.343551506661e-005, 7.234368776527e-005, 4.841140335229e-005, 9.953899826585e-005, 1.132510415571e-004
BL2, 1, 10, 1, BL2, 204.5000, 546.1476642, 0.000000000000e+000, 5.151065527368e-006, -1.504115827076e-006, 3.157658185873e-006, 2.027926429158e-005, 2.186311497844e-005, 4.276177218154e-005, 8.907424499897e-005, 1.224768615355e-004, 4.799743609690e-005, 5.151065527368e-006, -1.504115827076e-006, 3.157658185873e-006, 2.027926429158e-005, 2.186311497844e-005, 4.276177218154e-005, 8.907424499897e-005, 1.224768615355e-004, 4.799743609690e-005
BL3, 1, 10, 1, BL3, 205.5000, 552.1605529, 0.000000000000e+000, -4.363565968402e-006, 2.329035139072e-006, 1.495990651229e-005, 2.301850162422e-005, 4.212285292899e-005, 2.287122175441e-004, 1.233725921757e-004, 4.897481638515e-005, 9.980902103310e-006, -4.363565968402e-006, 2.329035139072e-006, 1.495990651229e-005, 2.301850162422e-005, 4.212285292899e-005, 2.287122175441e-004, 1.233725921757e-004, 4.897481638515e-005, 9.980902103310e-006
BL4, 1, 10, 1, BL4, 206.5000, 558.1740392, 0.000000000000e+000, 5.264056532685e-007, 4.660446973137e-006, 2.489368505387e-005, 3.994266953829e-005, 9.722247657779e-005, 5.114510086720e-004, 6.242681075537e-005, 1.369016982927e-005, 6.763317510041e-006, 5.264056532685e-007, 4.660446973137e-006, 2.489368505387e-005, 3.994266953829e-005, 9.722247657779e-005, 5.114510086720e-004, 6.242681075537e-005, 1.369016982927e-005, 6.763317510041e-006
BL1, 2, 1, 1, BL1, 203.5000, 730.7334973, 0.000000000000e+000, -2.109451671627e-006, -6.856388440411e-006, 6.378180100889e-006, 3.090806563672e-006, 1.874322495522e-005, 1.145936274565e-004, 4.646757742344e-005, 1.073466670728e-004, 1.272440372496e-004, -2.109451671627e-006, -6.856388440411e-006, 6.378180100889e-006, 3.090806563672e-006, 1.874322495522e-005, 1.145936274565e-004, 4.646757742344e-005, 1.073466670728e-004, 1.272440372496e-004
BL2, 2, 1, 1, BL2, 204.5000, 736.7472376, 0.000000000000e+000, 3.132268055406e-007, 2.094005037245e-005, 1.188212415564e-005, 2.369059839873e-005, 3.061156340834e-005, 5.982397832689e-005, 1.158928738813e-004, 1.387482878000e-004, 5.224690644544e-005, 3.132268055406e-007, 2.094005037245e-005, 1.188212415564e-005, 2.369059839873e-005, 3.061156340834e-005, 5.982397832689e-005, 1.158928738813e-004, 1.387482878000e-004, 5.224690644544e-005
BL3, 2, 1, 1, BL3, 205.5000, 742.7609493, 0.000000000000e+000, -1.174165695454e-006, 1.467453566701e-006, 2.940268107623e-005, 2.558058992223e-005, 5.565490412418e-005, 3.744478953025e-004, 1.489971957997e-004, 4.633588746667e-005, 1.331513220952e-005, -1.174165695454e-006, 1.467453566701e-006, 2.940268107623e-005, 2.558058992223e-005, 5.565490412418e-005, 3.744478953025e-004, 1.489971957997e-004, 4.633588746667e-005, 1.331513220952e-005
BL4, 2, 1, 1, BL4, 206.5000, 748.7770285, 0.000000000000e+000, 1.084333790996e-005, 1.199043147313e-005, 3.585707512933e-005, 5.846166711606e-005, 1.174167221813e-004, 9.771734341695e-004, 8.441536114392e-005, 6.682626361756e-006, 6.517962353203e-006, 1.084333790996e-005, 1.199043147313e-005, 3.585707512933e-005, 5.846166711606e-005, 1.174167221813e-004, 9.771734341695e-004, 8.441536114392e-005, 6.682626361756e-006, 6.517962353203e-006
BL1, 2, 2, 1, BL1, 203.5000, 774.5583229, 0.000000000000e+000, 2.966654841915e-006, -4.052031887359e-006, 1.242788445244e-005, 8.036021595376e-006, 2.526242960036e-005, 1.295003965562e-004, 5.007058989185e-005, 1.131012166248e-004, 1.374451621815e-004, 2.966654841915e-006, -4.052031887359e-006, 1.242788445244e-005, 8.036021595376e-006, 2.526242960036e-005, 1.295003965562e-004, 5.007058989185e-005, 1.131012166248e-004, 1.374451621815e-004
BL2, 2, 2, 1, BL2, 204.5000, 780.5715305, 0.000000000000e+000, 3.296352542339e-006, 2.900872307342e-007, 9.981702612910e-006, 2.146783310341e-005, 3.006839680670e-005, 4.862669817352e-005, 1.232712748415e-004, 1.284944949380e-004, 6.203369395385e-005, 3.296352542339e-006, 2.900872307342e-007, 9.981702612910e-006, 2.146783310341e-005, 3.006839680670e-005, 4.862669817352e-005, 1.232712748415e-004, 1.284944949380e-004, 6.203369395385e-005
BL3, 2, 2, 1, BL3, 205.5000, 786.5851662, 0.000000000000e+000, 2.271141360962e-006, 8.645715344619e-006, 2.744828514046e-005, 3.145475478317e-005, 5.677909353121e-005, 3.825722313455e-004, 1.435712392208e-004, 6.486069137356e-005, 1.080469964632e-005, 2.271141360962e-006, 8.645715344619e-006, 2.744828514046e-005, 3.145475478317e-005, 5.677909353121e-005, 3.825722313455e-004, 1.435712392208e-004, 6.486069137356e-005, 1.080469964632e-005
BL4, 2, 2, 1, BL4, 206.5000, 792.5990932, 0.000000000000e+000, 4.009900684120e-006, 5.440028010996e-006, 2.507900442888e-005, 4.827262763368e-005, 1.150146189931e-004, 9.463377335191e-004, 8.350966452466e-005, 3.277961654792e-006, 1.903919308522e-007, 4.009900684120e-006, 5.440028010996e-006, 2.507900442888e-005, 4.827262763368e-005, 1.150146189931e-004, 9.463377335191e-004, 8.350966452466e-005, 3.277961654792e-006, 1.903919308522e-007
BL1, 2, 3, 1, BL1, 203.5000, 818.3681441, 0.000000000000e+000, 4.571747680105e-006, 9.486429219579e-006, 7.247040220837e-006, 2.050883889371e-005, 2.543324916872e-005, 1.180008696753e-004, 5.470627113602e-005, 1.198520725378e-004, 1.485782309593e-004, 4.571747680105e-006, 9.486429219579e-006, 7.247040220837e-006, 2.050883889371e-005, 2.543324916872e-005, 1.180008696753e-004, 5.470627113602e-005, 1.198520725378e-004, 1.485782309593e-004
BL2, 2, 3, 1, BL2, 204.5000, 824.3816449, 0.000000000000e+000, -4.380876688103e-006, -1.014578060927e-005, 6.996610055205e-006, 1.244401033713e-005, 2.855849829877e-005, 4.789755565523e-005, 1.199428044144e-004, 1.381528079755e-004, 6.272253805883e-005, -4.380876688103e-006, -1.014578060927e-005, 6.996610055205e-006, 1.244401033713e-005, 2.855849829877e-005, 4.789755565523e-005, 1.199428044144e-004, 1.381528079755e-004, 6.272253805883e-005
BL3, 2, 3, 1, BL3, 205.5000, 830.3945331, 0.000000000000e+000, 1.002704331185e-005, 1.076164542330e-005, 3.173080342973e-005, 3.933097794213e-005, 4.961661056196e-005, 3.961733051167e-004, 1.489208870561e-004, 6.511985557273e-005, 1.275950913698e-005, 1.002704331185e-005, 1.076164542330e-005, 3.173080342973e-005, 3.933097794213e-005, 4.961661056196e-005, 3.961733051167e-004, 1.489208870561e-004, 6.511985557273e-005, 1.275950913698e-005
BL4, 2, 3, 1, BL4, 206.5000, 836.4085546, 0.000000000000e+000, -2.346452734303e-006, 7.998033465691e-006, 3.186048159326e-005, 4.632337911970e-005, 1.127452626744e-004, 9.820641400417e-004, 7.283172547811e-005, 1.334868098929e-005, 2.341407346061e-006, -2.346452734303e-006, 7.998033465691e-006, 3.186048159326e-005, 4.632337911970e-005, 1.127452626744e-004, 9.820641400417e-004, 7.283172547811e-005, 1.334868098929e-005, 2.341407346061e-006
BL1, 2, 4, 1, BL1, 203.5000, 862.2090823, 0.000000000000e+000, 4.963804636054e-006, -3.554649325131e-006, -6.001977264999e-007, 8.476520488385e-006, 2.845876622547e-005, 1.355933499867e-004, 5.468446952349e-005, 1.266925118472e-004, 1.455186558655e-004, 4.963804636054e-006, -3.554649325131e-006, -6.001977264999e-007, 8.476520488385e-006, 2.845876622547e-005, 1.355933499867e-004, 5.468446952349e-005, 1.266925118472e-004, 1.455186558655e-004
